ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-29,739.0,84.6204,896.296,589.9053,42530538444.0,none,2,2,1011.77,804.0,breakout_retest,monitor,471.34,450.1849,492.4951,2026-03-18
FSLY,2026-07-29,20.69,1.4447,19.758,17.2028,93408421.0,none,1,1,21.925,15.74,breakout_retest,monitor,19.85,19.4888,20.2112,2026-06-12
UNFI,2026-07-29,50.16,1.8902,49.0154,43.1758,24350577.0,none,1,2,50.9099,47.9501,breakout_retest,monitor,49.8375,49.3649,50.3101,2026-04-20
PBF,2026-07-29,63.35,3.3418,51.1588,41.2616,172623459.0,none,1,1,68.33,36.39,breakout_retest,monitor,44.665,43.8296,45.5004,2026-06-08
PARR,2026-07-29,83.07,3.4446,65.8434,53.6629,70424675.0,none,2,1,82.29,48.92,breakout_retest,monitor,82.29,81.4289,83.1511,2026-07-21
GPRE,2026-07-29,16.37,0.8589,16.2266,14.3283,22047974.0,none,1,0,19.645,14.0175,breakout_retest,monitor,15.38,15.1653,15.5947,2026-06-22
INTC,2026-07-29,81.88,8.4148,104.9921,75.1409,11894037270.0,none,1,1,106.85,89.59,breakout_retest,monitor,54.6,52.4963,56.7037,2026-01-22
LYG,2026-07-29,5.87,0.1394,5.7605,5.3363,99862941.0,uptrend,2,2,6.17,5.83,higher_low,primary,5.83,5.7951,5.8649,2026-07-17
THG,2026-07-29,232.34,5.2311,206.5139,189.1076,73331585.0,uptrend,3,2,225.285,203.3613,higher_low,primary,203.3613,202.0535,204.6691,2026-07-16
BTSG,2026-07-29,69.37,2.7141,65.3253,49.377,303838747.0,uptrend,3,3,73.4,66.58,higher_low,primary,66.58,65.9015,67.2585,2026-07-15
INDV,2026-07-29,40.1,1.3705,39.0464,34.4328,61973625.0,none,1,1,41.8438,38.56,breakout_retest,monitor,38.58,38.2374,38.9226,2026-05-26
NWG,2026-07-29,17.58,0.4225,17.17,16.208,66755629.0,uptrend,3,3,18.41,17.215,higher_low,primary,17.215,17.1094,17.3206,2026-07-14
SEZL,2026-07-29,152.7,11.6713,148.0241,105.5976,105109366.0,uptrend,3,3,195.71,157.0,higher_low,primary,157.0,154.0822,159.9178,2026-07-13
BAP,2026-07-29,383.93,11.7638,372.2568,331.5181,106870718.0,uptrend,2,2,403.295,377.45,higher_low,primary,377.45,374.5091,380.3909,2026-07-17
DK,2026-07-29,64.92,2.8538,53.7583,43.1547,72997970.0,none,2,1,68.93,40.89,breakout_retest,monitor,50.325,49.6116,51.0384,2026-06-08
CFG,2026-07-29,71.31,1.7497,68.6844,62.4164,368770197.0,uptrend,2,2,74.7,67.96,higher_low,primary,67.96,67.5226,68.3974,2026-07-08
RELY,2026-07-29,23.29,0.8728,22.1115,19.0768,64293339.0,uptrend,2,2,25.75,17.7,higher_low,primary,17.7,17.4818,17.9182,2026-06-11
AIR,2026-07-29,135.4,6.6149,129.183,110.4369,67715749.0,none,1,1,142.92,123.72,breakout_retest,monitor,121.59,119.9363,123.2437,2026-05-07
PCG,2026-07-29,17.71,0.4358,17.158,16.6889,308267324.0,uptrend,2,3,17.435,16.53,higher_low,primary,16.53,16.4211,16.6389,2026-07-01
CNC,2026-07-29,61.82,2.8612,61.9974,48.9976,314856246.0,uptrend,2,2,69.355,63.2,higher_low,primary,63.2,62.4847,63.9153,2026-07-15
GRDN,2026-07-29,40.99,1.7656,39.9972,35.3611,14002242.0,none,1,1,43.4,37.03,breakout_retest,monitor,39.62,39.1786,40.0614,2026-04-27
IFS,2026-07-29,56.59,1.7722,55.5311,48.9396,10463937.0,uptrend,2,3,61.38,57.0001,higher_low,primary,57.0001,56.557,57.4432,2026-07-17
HASI,2026-07-29,37.65,1.0251,38.6692,36.3208,30344231.0,none,0,2,39.31,37.12,breakout_retest,monitor,37.34,37.0837,37.5963,2026-03-25
BB,2026-07-29,7.81,0.7039,8.9287,6.2663,241427075.0,uptrend,2,2,13.59,8.21,higher_low,primary,8.21,8.034,8.386,2026-06-18
DAVE,2026-07-29,378.99,26.2421,349.5712,264.6536,199667522.0,uptrend,3,3,458.25,365.5,higher_low,primary,365.5,358.9395,372.0605,2026-07-08
NTST,2026-07-29,21.92,0.5104,21.08,19.8127,33070593.0,uptrend,2,1,22.47,21.15,higher_low,primary,21.15,21.0224,21.2776,2026-07-15
TILE,2026-07-29,33.52,1.098,32.1397,29.6992,13830218.0,uptrend,1,3,34.82,31.53,higher_low,primary,31.53,31.2555,31.8045,2026-07-21
FLYW,2026-07-29,16.56,0.7042,16.4405,14.58,36007847.0,uptrend,2,2,18.98,17.285,higher_low,primary,17.285,17.1089,17.4611,2026-07-09
VLY,2026-07-29,14.28,0.3098,14.237,12.9114,101638276.0,none,3,2,15.2,14.01,breakout_retest,monitor,13.8,13.7225,13.8775,2026-05-06
XYZ,2026-07-29,82.18,2.8991,75.6413,70.5856,375531945.0,uptrend,3,2,84.08,75.73,higher_low,primary,75.73,75.0052,76.4548,2026-07-23
SBLK,2026-07-29,27.39,0.9128,26.2792,23.7284,31498302.0,uptrend,2,2,27.27,24.86,higher_low,primary,24.86,24.6318,25.0882,2026-07-17
BCH,2026-07-29,40.79,1.1565,39.5896,37.7085,10681046.0,none,1,3,41.46,38.97,breakout_retest,monitor,39.135,38.8459,39.4241,2026-05-27
LFST,2026-07-29,10.86,0.4171,9.7721,7.7751,35718704.0,uptrend,2,3,11.76,10.4,higher_low,primary,10.4,10.2957,10.5043,2026-07-08
LUV,2026-07-29,44.38,1.7994,46.1378,41.9008,267937068.0,uptrend,2,3,50.13,47.1701,higher_low,primary,47.1701,46.7202,47.62,2026-07-14
BBVA,2026-07-29,25.66,0.6091,24.5909,22.6287,29148237.0,uptrend,3,3,26.395,24.9,higher_low,primary,24.9,24.7477,25.0523,2026-07-17
INCY,2026-07-29,127.1,4.183,110.7091,100.8843,227044311.0,uptrend,3,2,118.97,110.56,higher_low,primary,110.56,109.5143,111.6057,2026-07-15
RSI,2026-07-29,30.77,1.3164,29.9899,24.677,76225284.0,uptrend,2,2,34.53,27.82,higher_low,primary,27.82,27.4909,28.1491,2026-06-18
