ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-01,1032.28,95.5528,877.6232,519.9619,61022566145.0,uptrend,3,2,1255.0,854.35,higher_low,primary,854.35,830.4618,878.2382,2026-06-09
SNDK,2026-07-01,2032.22,199.2266,1638.9095,886.7369,23067159148.0,uptrend,2,2,2354.3899,1861.0101,higher_low,primary,1861.0101,1811.2035,1910.8167,2026-06-24
POET,2026-07-01,9.7,1.5181,11.1467,8.4501,339867702.0,none,1,2,15.08,10.11,breakout_retest,monitor,8.27,7.8905,8.6495,2026-03-12
ICHR,2026-07-01,111.77,8.0392,78.3871,49.7215,116421114.0,uptrend,2,3,101.65,86.58,higher_low,primary,86.58,84.5702,88.5898,2026-06-24
CRDO,2026-07-01,259.09,26.1184,218.371,165.5121,2776722270.0,uptrend,3,2,308.6699,200.0,higher_low,primary,200.0,193.4704,206.5296,2026-06-04
UNFI,2026-07-01,45.68,2.2399,49.0358,41.9016,45174374.0,none,2,2,53.56,40.4,breakout_retest,monitor,42.65,42.09,43.21,2026-03-16
MXL,2026-07-01,112.39,11.6349,80.5319,44.377,373236566.0,none,1,0,98.9899,67.77,breakout_retest,monitor,98.9899,96.0812,101.8986,2026-06-22
DAR,2026-07-01,56.58,1.9339,57.2041,49.2407,133950053.0,none,1,1,63.0,50.885,breakout_retest,monitor,54.24,53.7565,54.7235,2026-03-02
PBF,2026-07-01,48.04,2.4674,41.6992,36.9207,112505885.0,none,1,1,44.665,36.39,breakout_retest,monitor,44.665,44.0481,45.2819,2026-06-08
SKM,2026-07-01,31.88,1.8463,35.9635,30.2758,109078478.0,uptrend,1,2,47.1794,35.67,higher_low,primary,35.67,35.2084,36.1316,2026-05-28
PARR,2026-07-01,58.8,2.7173,56.4047,48.6385,46946055.0,none,1,1,62.31,48.92,breakout_retest,monitor,44.265,43.5857,44.9443,2026-02-18
GPRE,2026-07-01,15.86,0.7113,15.4378,13.3708,22831192.0,none,0,0,15.38,14.0175,breakout_retest,monitor,15.38,15.2022,15.5578,2026-06-22
INTC,2026-07-01,127.02,10.4587,110.0792,69.0959,16145118649.0,none,1,0,141.45,98.33,breakout_retest,monitor,126.64,124.0253,129.2547,2026-05-29
AMD,2026-07-01,540.88,35.4212,454.9835,308.3347,16637710274.0,uptrend,3,2,562.9899,437.23,higher_low,primary,437.23,428.3747,446.0853,2026-06-09
LYG,2026-07-01,5.9,0.1316,5.4827,5.207,164574366.0,none,2,2,5.5399,5.15,breakout_retest,monitor,5.5399,5.507,5.5728,2026-05-29
MYRG,2026-07-01,463.11,25.9046,429.59,318.8673,155371374.0,none,3,2,484.71,402.46,breakout_retest,monitor,290.87,284.3939,297.3461,2026-02-26
NESR,2026-07-01,28.8,1.4222,25.1747,19.7768,68191527.0,uptrend,3,3,27.69,23.56,higher_low,primary,23.56,23.2045,23.9155,2026-06-18
THG,2026-07-01,216.76,4.7741,194.8707,183.0726,67423524.0,uptrend,2,2,199.59,184.695,higher_low,primary,184.695,183.5015,185.8885,2026-06-01
BTSG,2026-07-01,69.85,2.0809,59.3545,44.5864,278653542.0,uptrend,3,3,62.11,56.2,higher_low,primary,56.2,55.6798,56.7202,2026-06-05
