signal_date,ticker,support_category,support_type,last_close,support_price,zone_low,zone_high,last_open,last_high,last_low,atr14,ema50,ema200,hh_count,hl_count,last_ph_price,last_pl_price,recent_high_20,recent_high_252,lower_tail_ratio,score,score_trend,score_support_quality,score_reaction,score_liquidity,score_room,reasons
2026-07-17,ICHR,monitor,breakout_retest,82.87,76.6558,74.3296,78.982,79.01,84.76,77.32,9.3047,83.0264,54.4045,2,2,113.58,81.61,113.58,113.58,0.227,89.8,100.0,85.4,67.0,100.0,100.0,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body
2026-07-17,AROC,primary,higher_low,37.14,36.32,35.9552,36.6848,36.68,37.16,36.06,1.4594,37.273,32.8628,1,2,40.2899,36.32,42.23,42.23,0.564,83.5,75.0,82.8,100.0,92.3,73.9,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close;strong_lower_tail_rejection
2026-07-17,BAP,primary,higher_low,390.58,376.59,373.3384,379.8416,382.0,393.375,377.45,13.0065,366.0004,325.8528,2,1,403.295,376.59,403.295,403.295,0.286,81.1,75.0,95.6,91.5,100.0,42.6,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-07-17,BCH,monitor,breakout_retest,40.14,39.135,38.8535,39.4165,39.46,40.27,38.97,1.1262,39.1355,37.4151,2,2,41.8,37.98,41.46,46.77,0.377,80.1,100.0,91.1,98.3,12.2,42.9,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-07-17,FSLY,monitor,breakout_retest,20.72,19.85,19.4706,20.2294,19.46,21.925,19.37,1.5177,19.5302,16.919,1,1,19.85,15.74,21.925,34.82,0.035,69.8,50.0,83.1,72.6,100.0,63.3,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-07-17,DAR,monitor,breakout_retest,63.1,63.0,62.5164,63.4836,62.13,63.49,61.78,1.9344,58.3835,51.0236,1,1,63.0,50.885,63.49,66.02,0.205,66.8,50.0,65.1,85.4,100.0,56.3,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-07-17,NTST,monitor,breakout_retest,22.26,22.05,21.9263,22.1737,22.19,22.47,22.09,0.4948,20.7762,19.7118,1,1,22.05,18.96,22.47,22.47,0.263,61.3,50.0,79.4,89.7,64.3,14.2,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
