ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-30,874.66,88.8261,895.4475,592.7632,42640452330.0,none,2,2,1011.77,804.0,breakout_retest,monitor,818.67,796.4635,840.8765,2026-05-11
FSLY,2026-07-30,21.55,1.4211,19.8283,17.2369,94496045.0,none,1,1,21.925,15.74,breakout_retest,monitor,19.85,19.4947,20.2053,2026-06-12
ICHR,2026-07-30,74.97,9.5838,82.4719,56.5883,88999495.0,none,2,2,98.57,77.32,breakout_retest,monitor,72.8707,70.4748,75.2666,2026-04-24
PBF,2026-07-30,73.1,3.9166,52.0192,41.514,189663111.0,none,1,1,68.33,36.39,breakout_retest,monitor,68.33,67.3508,69.3092,2026-07-22
PARR,2026-07-30,85.91,3.6192,66.6303,53.9541,73201023.0,uptrend,2,2,82.29,74.81,higher_low,primary,74.81,73.9052,75.7148,2026-07-24
GPRE,2026-07-30,17.28,0.8894,16.2679,14.3362,22522514.0,none,1,1,19.645,14.0175,breakout_retest,monitor,16.57,16.3477,16.7923,2026-06-02
INTC,2026-07-30,91.13,8.6866,104.4485,75.2785,11815966448.0,none,1,1,106.85,89.59,breakout_retest,monitor,54.6,52.4284,56.7716,2026-01-22
LYG,2026-07-30,6.25,0.1566,5.7797,5.3474,99703971.0,uptrend,2,2,6.17,5.83,higher_low,primary,5.83,5.7908,5.8692,2026-07-17
NESR,2026-07-30,26.44,1.5284,26.4469,21.4564,52183177.0,uptrend,2,3,29.98,26.21,higher_low,primary,26.21,25.8279,26.5921,2026-07-08
THG,2026-07-30,230.09,5.3293,207.4387,189.6637,76171723.0,uptrend,3,2,225.285,203.3613,higher_low,primary,203.3613,202.029,204.6936,2026-07-16
BTSG,2026-07-30,72.88,2.8,65.6216,49.6313,304120781.0,uptrend,3,3,73.4,66.58,higher_low,primary,66.58,65.88,67.28,2026-07-15
NBIS,2026-07-30,188.43,26.1289,205.3659,155.0506,4126754962.0,none,2,2,230.3,164.31,breakout_retest,monitor,132.3,125.7678,138.8322,2026-03-16
INDV,2026-07-30,40.22,1.3397,39.0924,34.4975,62177218.0,none,1,1,41.8438,38.56,breakout_retest,monitor,38.58,38.2451,38.9149,2026-05-26
NWG,2026-07-30,18.53,0.4644,17.2233,16.2372,68722946.0,uptrend,3,3,18.41,17.215,higher_low,primary,17.215,17.0989,17.3311,2026-07-14
SEZL,2026-07-30,155.11,11.5368,148.3017,105.8407,103094248.0,uptrend,3,3,195.71,157.0,higher_low,primary,157.0,154.1158,159.8842,2026-07-13
BAP,2026-07-30,402.27,12.2739,373.434,332.3704,107301590.0,uptrend,2,2,403.295,377.45,higher_low,primary,377.45,374.3815,380.5185,2026-07-17
DK,2026-07-30,67.71,2.9706,54.3056,43.4921,71931182.0,none,3,1,68.93,40.89,breakout_retest,monitor,50.325,49.5823,51.0677,2026-06-08
CFG,2026-07-30,71.73,1.758,68.8039,62.5163,367566109.0,uptrend,2,2,74.7,67.96,higher_low,primary,67.96,67.5205,68.3995,2026-07-08
RELY,2026-07-30,23.45,0.8568,22.164,19.1745,61053139.0,uptrend,2,2,25.75,17.7,higher_low,primary,17.7,17.4858,17.9142,2026-06-11
AIR,2026-07-30,139.48,6.491,129.5867,110.6554,66313922.0,none,1,1,142.92,123.72,breakout_retest,monitor,121.59,119.9673,123.2127,2026-05-07
PCG,2026-07-30,17.78,0.4396,17.1824,16.7028,327042639.0,none,2,2,17.435,16.53,breakout_retest,monitor,17.435,17.3251,17.5449,2026-06-29
CNC,2026-07-30,60.84,2.8143,61.9521,49.1604,317281961.0,uptrend,2,2,69.355,63.2,higher_low,primary,63.2,62.4964,63.9036,2026-07-15
GRDN,2026-07-30,41.2,1.7617,40.0446,35.6043,12768625.0,none,1,1,43.4,37.03,breakout_retest,monitor,39.62,39.1796,40.0604,2026-04-27
IFS,2026-07-30,58.51,1.8578,55.648,49.1453,12718203.0,uptrend,2,3,61.38,57.0001,higher_low,primary,57.0001,56.5357,57.4645,2026-07-17
HASI,2026-07-30,37.96,1.0326,38.6414,36.3494,30497307.0,none,0,2,39.31,37.12,breakout_retest,monitor,37.34,37.0818,37.5982,2026-03-25
BB,2026-07-30,8.44,0.7093,8.9096,6.287,223539526.0,uptrend,2,2,13.59,8.21,higher_low,primary,8.21,8.0327,8.3873,2026-06-18
DAVE,2026-07-30,377.64,25.5791,350.6713,265.2306,190838635.0,uptrend,3,3,458.25,365.5,higher_low,primary,365.5,359.1052,371.8948,2026-07-08
