ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-05-15,724.66,45.4828,526.8432,350.2519,29860269354.0,none,2,0,818.67,311.49,breakout_retest,monitor,471.34,459.9693,482.7107,2026-03-18
SNDK,2026-05-15,1407.61,99.7375,1001.7802,542.2715,18928548268.0,uptrend,2,1,1600.0,558.5825,higher_low,primary,558.5825,533.6481,583.5169,2026-03-30
LITE,2026-05-15,970.7,80.8786,828.785,509.6153,5633788379.0,none,2,2,925.5,780.48,breakout_retest,monitor,925.5,905.2803,945.7197,2026-04-21
FSLY,2026-05-15,17.0,2.7548,23.0813,16.0609,264848607.0,none,2,2,32.7699,23.14,breakout_retest,monitor,12.5906,11.9019,13.2793,2025-12-02
POET,2026-05-15,15.97,2.2584,9.1981,6.9278,855819645.0,uptrend,1,2,15.5,6.37,higher_low,primary,6.37,5.8054,6.9346,2026-04-29
ICHR,2026-05-15,73.27,4.9373,60.0352,38.4248,72176732.0,uptrend,2,3,78.0,56.6011,higher_low,primary,56.6011,55.3668,57.8354,2026-05-05
CRDO,2026-05-15,172.17,14.4913,157.1331,135.6198,1127074639.0,uptrend,2,1,210.97,164.8,higher_low,primary,164.8,161.1772,168.4228,2026-04-28
AUGO,2026-05-15,76.42,5.5762,83.1458,61.1777,66495877.0,uptrend,2,2,92.8899,78.8,higher_low,primary,78.8,77.406,80.194,2026-04-29
UNFI,2026-05-15,50.57,1.6837,46.6451,38.1422,29526760.0,uptrend,3,3,53.18,46.5,higher_low,primary,46.5,46.0791,46.9209,2026-04-24
DAR,2026-05-15,62.37,2.1933,59.3082,47.5513,166249151.0,uptrend,3,3,66.02,61.09,higher_low,primary,61.09,60.5417,61.6383,2026-05-07
DAN,2026-05-15,33.1,1.2626,34.4014,28.0027,34438014.0,uptrend,2,3,39.56,34.33,higher_low,primary,34.33,34.0143,34.6457,2026-05-04
PBF,2026-05-15,42.3,2.5669,41.5778,35.3567,138580003.0,uptrend,2,2,46.46,38.76,higher_low,primary,38.76,38.1183,39.4017,2026-05-07
SKM,2026-05-15,38.26,1.5479,34.6593,27.7639,85738200.0,uptrend,2,3,40.49,35.84,higher_low,primary,35.84,35.453,36.227,2026-04-30
PARR,2026-05-15,58.3,3.8495,59.3676,46.2961,85701879.0,uptrend,2,2,70.39,56.11,higher_low,primary,56.11,55.1476,57.0724,2026-05-06
PUMP,2026-05-15,17.45,0.9427,15.0072,11.2426,90909545.0,uptrend,3,2,18.5,14.9,higher_low,primary,14.9,14.6643,15.1357,2026-04-30
GPRE,2026-05-15,17.14,0.9098,16.0428,12.5117,25523443.0,uptrend,3,2,18.94,16.0931,higher_low,primary,16.0931,15.8657,16.3205,2026-05-07
INTC,2026-05-15,108.77,7.7293,78.8386,50.4407,15551329249.0,none,0,0,,,breakout_retest,monitor,54.6,52.6677,56.5323,2026-01-22
PKX,2026-05-15,79.38,3.4328,71.3995,60.5351,19974240.0,none,3,2,92.4,55.31,breakout_retest,monitor,71.345,70.4868,72.2032,2026-02-25
AMD,2026-05-15,424.1,23.1432,311.3577,232.2479,17263825016.0,none,2,1,469.215,188.22,breakout_retest,monitor,266.96,261.1742,272.7458,2026-01-23
MYRG,2026-05-15,467.46,20.0828,355.5619,266.9949,130121995.0,uptrend,2,3,475.395,258.195,higher_low,primary,258.195,253.1743,263.2157,2026-03-30
NESR,2026-05-15,25.46,1.2685,23.3882,17.5918,43049660.0,none,2,3,25.6393,23.065,breakout_retest,monitor,22.7789,22.4618,23.096,2026-03-25
THG,2026-05-15,194.64,3.9453,181.2241,176.5478,52237944.0,uptrend,3,2,191.66,177.04,higher_low,primary,177.04,176.0537,178.0263,2026-04-27
BTSG,2026-05-15,57.9,2.0047,47.8558,38.1183,157605358.0,uptrend,3,2,54.68,40.41,higher_low,primary,40.41,39.9088,40.9112,2026-04-02
NBIS,2026-05-15,219.94,16.3439,149.3029,108.6949,3073718776.0,uptrend,2,3,168.71,132.7,higher_low,primary,132.7,128.614,136.786,2026-04-28
