signal_date,ticker,support_category,support_type,last_close,support_price,zone_low,zone_high,last_open,last_high,last_low,atr14,ema50,ema200,hh_count,hl_count,last_ph_price,last_pl_price,recent_high_20,recent_high_252,lower_tail_ratio,score,score_trend,score_support_quality,score_reaction,score_liquidity,score_room,reasons
2026-06-10,LITE,primary,higher_low,853.26,806.62,784.3535,828.8865,833.695,884.18,825.66,89.0659,863.9493,571.9751,2,3,1049.53,806.62,1062.1,1085.68,0.137,91.0,100.0,81.8,80.3,100.0,96.5,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-10,UNFI,primary,higher_low,50.59,48.1663,47.4324,48.9002,46.33,51.355,46.075,2.9354,48.9002,40.6475,2,3,52.86,48.1663,57.02,57.02,0.048,78.7,100.0,89.4,73.6,34.3,54.9,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-10,PARR,primary,higher_low,57.63,56.11,55.3145,56.9055,56.13,58.41,55.8,3.1819,58.2775,48.5215,1,2,62.31,56.11,64.08,70.39,0.126,75.4,75.0,80.7,79.5,59.8,72.5,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-10,RSI,monitor,breakout_retest,28.82,28.29,28.0117,28.5683,27.54,29.21,27.39,1.1134,25.3081,21.2184,2,2,28.29,24.66,29.21,29.24,0.082,73.4,100.0,80.7,76.2,50.0,20.3,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-10,DK,monitor,breakout_retest,48.01,47.29,46.6816,47.8984,47.11,49.19,46.505,2.4336,44.1231,37.5938,2,1,47.29,41.11,50.325,50.325,0.225,72.7,75.0,76.1,86.9,50.5,58.2,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-10,BAP,monitor,breakout_retest,351.66,341.07,337.12,345.02,346.84,355.88,343.41,15.7999,332.1469,305.7646,1,1,354.41,300.0,366.22,380.2,0.275,72.2,50.0,85.5,90.6,100.0,51.4,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-10,INCY,monitor,breakout_retest,105.39,103.01,102.1237,103.8963,103.37,110.34,103.3,3.5451,97.8451,93.8594,1,1,103.01,92.18,110.34,112.29,0.01,69.1,50.0,85.5,70.8,100.0,57.0,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
