ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-21,970.82,85.6171,899.9284,571.3184,52540214935.0,uptrend,3,3,1255.0,891.66,higher_low,primary,891.66,870.2557,913.0643,2026-07-07
FSLY,2026-07-21,20.73,1.464,19.6126,16.992,98912442.0,none,1,1,19.85,15.74,breakout_retest,monitor,19.85,19.484,20.216,2026-06-12
ICHR,2026-07-21,95.85,9.263,83.5543,55.1054,120736163.0,none,2,2,113.58,81.61,breakout_retest,monitor,76.6558,74.34,78.9716,2026-05-27
CRDO,2026-07-21,223.87,24.0329,224.9587,173.9791,2125812686.0,uptrend,2,3,280.5,225.6601,higher_low,primary,225.6601,219.6519,231.6683,2026-06-29
UNFI,2026-07-21,49.92,1.9972,48.8166,42.6963,31093489.0,uptrend,2,2,53.56,45.01,higher_low,primary,45.01,44.5107,45.5093,2026-07-02
MXL,2026-07-21,86.06,11.1298,82.68,49.6472,356220875.0,uptrend,2,2,98.49,78.1,higher_low,primary,78.1,75.3176,80.8824,2026-07-08
DAR,2026-07-21,63.91,1.8713,58.793,51.2747,141556179.0,none,1,1,63.0,50.885,breakout_retest,monitor,63.0,62.5322,63.4678,2026-06-03
PBF,2026-07-21,66.05,2.8702,48.0864,39.6553,158978698.0,none,1,1,44.665,36.39,breakout_retest,monitor,44.665,43.9475,45.3825,2026-06-08
SKM,2026-07-21,31.95,1.553,34.2769,30.4364,73830269.0,none,1,1,47.1794,30.75,breakout_retest,monitor,31.385,30.9968,31.7732,2026-03-24
PARR,2026-07-21,80.4,3.2897,62.1962,51.7737,61496190.0,none,1,1,62.31,48.92,breakout_retest,monitor,62.31,61.4876,63.1324,2026-05-20
GPRE,2026-07-21,17.67,0.9729,16.062,14.0031,23493736.0,none,2,1,16.57,14.0175,breakout_retest,monitor,16.57,16.3268,16.8132,2026-06-02
INTC,2026-07-21,105.45,8.9939,108.5123,74.112,12594260954.0,none,2,2,142.35,98.33,breakout_retest,monitor,54.6,52.3515,56.8485,2026-01-22
AMD,2026-07-21,544.43,37.4664,484.2668,335.0038,15097078307.0,uptrend,2,3,574.2,498.15,higher_low,primary,498.15,488.7834,507.5166,2026-07-08
LYG,2026-07-21,6.06,0.1384,5.6898,5.3248,108984838.0,uptrend,2,2,6.18,5.15,higher_low,primary,5.15,5.1154,5.1846,2026-06-10
MYRG,2026-07-21,400.1,22.8478,422.7357,330.4551,133516827.0,none,3,2,503.565,402.46,breakout_retest,monitor,290.87,285.1581,296.5819,2026-02-26
