ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-06-24,1048.51,86.8627,821.1164,489.0522,56063495495.0,uptrend,2,2,1089.29,854.35,higher_low,primary,854.35,832.6343,876.0657,2026-06-09
SNDK,2026-06-24,1914.46,164.9986,1525.0557,821.8169,19819697987.0,uptrend,1,1,1861.0,1514.36,higher_low,primary,1514.36,1473.1104,1555.6096,2026-06-05
POET,2026-06-24,10.66,1.7415,11.4273,8.4118,399263461.0,none,1,2,15.08,10.11,breakout_retest,monitor,8.27,7.8346,8.7054,2026-03-12
ICHR,2026-06-24,89.38,7.0483,72.6894,47.5747,93282054.0,uptrend,2,3,76.6558,62.44,higher_low,primary,62.44,60.6779,64.2021,2026-06-05
CRDO,2026-06-24,268.99,25.4941,209.8862,160.6771,2396182104.0,uptrend,2,2,245.9499,200.0,higher_low,primary,200.0,193.6265,206.3735,2026-06-04
UNFI,2026-06-24,51.18,2.341,49.4216,41.6593,40384234.0,none,3,2,57.02,40.4,breakout_retest,monitor,47.585,46.9997,48.1703,2026-03-26
SKM,2026-06-24,32.96,2.1083,36.7582,30.1506,134755595.0,uptrend,1,2,47.1794,35.67,higher_low,primary,35.67,35.1429,36.1971,2026-05-28
PARR,2026-06-24,51.26,2.7416,56.4621,48.782,48795950.0,uptrend,1,2,62.31,56.11,higher_low,primary,56.11,55.4246,56.7954,2026-05-06
INTC,2026-06-24,131.65,9.7723,105.2458,65.8649,16016525827.0,none,0,0,126.64,98.33,breakout_retest,monitor,126.64,124.1969,129.0831,2026-05-29
AMD,2026-06-24,519.74,32.5626,435.3435,298.0507,15839873484.0,uptrend,2,2,546.44,437.23,higher_low,primary,437.23,429.0893,445.3707,2026-06-09
LYG,2026-06-24,5.61,0.1343,5.4152,5.1648,152824370.0,none,2,2,5.5399,5.15,breakout_retest,monitor,5.5399,5.5063,5.5735,2026-05-29
MYRG,2026-06-24,470.08,23.5889,417.153,311.8465,128374929.0,none,3,2,484.71,402.46,breakout_retest,monitor,290.87,284.9728,296.7672,2026-02-26
NESR,2026-06-24,25.17,1.341,24.4318,19.3654,49671191.0,uptrend,3,3,27.69,23.41,higher_low,primary,23.41,23.0748,23.7452,2026-06-09
THG,2026-06-24,210.4,4.3572,190.794,180.6499,67497677.0,uptrend,3,2,199.59,184.695,higher_low,primary,184.695,183.6057,185.7843,2026-06-01
BTSG,2026-06-24,67.61,2.0707,57.1172,43.3934,229767946.0,uptrend,3,3,62.11,56.2,higher_low,primary,56.2,55.6823,56.7177,2026-06-05
NBIS,2026-06-24,259.66,25.5892,210.5298,138.8318,4629573255.0,uptrend,2,3,278.8399,200.3,higher_low,primary,200.3,193.9027,206.6973,2026-06-09
INDV,2026-06-24,41.47,1.3274,36.6885,31.9817,67225423.0,none,1,1,38.58,32.41,breakout_retest,monitor,38.58,38.2482,38.9118,2026-05-26
NWG,2026-06-24,16.99,0.4266,16.1199,15.8245,90202418.0,none,1,3,16.2466,15.54,breakout_retest,monitor,16.2466,16.1399,16.3533,2026-06-02
SEZL,2026-06-24,159.27,9.8038,113.0224,94.616,90406990.0,none,1,2,74.79,56.71,breakout_retest,monitor,74.79,72.3391,77.2409,2026-04-08
AROC,2026-06-24,38.79,1.2798,36.1697,31.7615,70424450.0,none,1,2,37.29,32.595,breakout_retest,monitor,37.29,36.97,37.61,2026-06-12
BAP,2026-06-24,376.49,15.859,344.7139,312.9827,236642395.0,none,1,1,354.41,299.0,breakout_retest,monitor,354.41,350.4453,358.3747,2026-05-27
CFG,2026-06-24,69.46,1.4819,64.2733,59.6322,312249806.0,uptrend,1,2,68.75,60.275,higher_low,primary,60.275,59.9045,60.6455,2026-06-01
RELY,2026-06-24,21.45,0.901,19.9743,17.6846,91619391.0,uptrend,2,2,24.92,17.7,higher_low,primary,17.7,17.4748,17.9252,2026-06-11
AIR,2026-06-24,132.94,4.8099,118.0603,103.2568,48184132.0,none,1,2,115.46,107.5058,breakout_retest,monitor,115.46,114.2575,116.6625,2026-05-28
PCG,2026-06-24,17.12,0.3911,16.7392,16.3639,320661130.0,none,1,2,17.25,16.35,breakout_retest,monitor,16.75,16.6522,16.8478,2026-05-26
CNC,2026-06-24,62.97,2.295,56.1955,43.993,351119813.0,uptrend,2,2,66.55,59.9,higher_low,primary,59.9,59.3262,60.4738,2026-06-17
GRDN,2026-06-24,38.33,1.6701,38.9083,33.1992,17041424.0,none,2,2,39.62,32.25,breakout_retest,monitor,38.12,37.7025,38.5375,2026-03-23
ASTE,2026-06-24,59.06,2.2828,53.5349,50.9744,10081152.0,uptrend,2,2,54.17,49.29,higher_low,primary,49.29,48.7193,49.8607,2026-06-11
IFS,2026-06-24,54.76,2.0416,50.3728,45.8182,21502458.0,uptrend,2,2,58.16,45.29,higher_low,primary,45.29,44.7796,45.8004,2026-06-08
HASI,2026-06-24,39.1,1.0782,39.2878,35.6669,44312413.0,none,1,2,42.105,36.25,breakout_retest,monitor,37.34,37.0704,37.6096,2026-03-25
BB,2026-06-24,8.62,0.6892,7.4038,5.2057,400026262.0,uptrend,1,1,9.69,8.2,higher_low,primary,8.2,8.0277,8.3723,2026-06-09
DAVE,2026-06-24,323.22,22.7943,263.3177,230.9989,216285928.0,uptrend,3,3,293.9,242.01,higher_low,primary,242.01,236.3114,247.7086,2026-06-03
NTST,2026-06-24,20.38,0.5052,20.0609,19.4007,29138448.0,none,0,1,20.65,18.96,breakout_retest,monitor,18.635,18.5087,18.7613,2026-01-20
TCBI,2026-06-24,103.07,2.3136,99.6583,95.3228,56988241.0,none,1,2,102.99,98.59,breakout_retest,monitor,102.99,102.4116,103.5684,2026-06-05
TILE,2026-06-24,34.24,1.0989,29.753,27.9719,18063475.0,none,1,3,30.05,28.17,breakout_retest,monitor,30.05,29.7753,30.3247,2026-05-27
FLYW,2026-06-24,16.54,0.7046,14.8724,13.5486,36521603.0,none,1,1,16.26,13.74,breakout_retest,monitor,16.26,16.0839,16.4361,2026-06-16
VLY,2026-06-24,14.61,0.3356,13.6211,12.3206,94950137.0,none,2,2,14.72,12.765,breakout_retest,monitor,13.8,13.7161,13.8839,2026-05-06
XYZ,2026-06-24,75.68,3.0441,70.1244,68.5078,442179843.0,none,3,1,77.6238,65.46,breakout_retest,monitor,75.23,74.469,75.991,2026-04-21
CYD,2026-06-24,45.98,3.1932,49.4626,42.1343,12720027.0,uptrend,2,2,61.4778,47.15,higher_low,primary,47.15,46.3517,47.9483,2026-06-10
SBLK,2026-06-24,25.67,0.8343,26.0952,23.0267,36115834.0,uptrend,3,3,28.5,25.9,higher_low,primary,25.9,25.6914,26.1086,2026-05-19
LFST,2026-06-24,9.65,0.3274,7.8655,6.7577,24452188.0,uptrend,2,3,7.98,7.29,higher_low,primary,7.29,7.2081,7.3719,2026-06-08
LUV,2026-06-24,50.94,1.9026,43.0217,39.9268,309972988.0,none,2,3,44.44,40.815,breakout_retest,monitor,44.44,43.9643,44.9157,2026-05-27
ANIP,2026-06-24,82.72,2.633,80.1275,79.1618,25307994.0,none,2,1,83.965,73.54,breakout_retest,monitor,82.425,81.7668,83.0832,2026-04-20
BBVA,2026-06-24,24.16,0.5719,22.9474,21.5808,43074537.0,uptrend,2,3,25.1,22.005,higher_low,primary,22.005,21.862,22.148,2026-06-10
INCY,2026-06-24,108.46,3.8739,99.5608,95.5418,218411704.0,none,2,1,110.34,92.18,breakout_retest,monitor,103.01,102.0415,103.9785,2026-05-11
LC,2026-06-18,19.21,0.8527,16.9846,16.7237,36662953.0,none,2,2,18.4,16.275,breakout_retest,monitor,18.4,18.1868,18.6132,2026-06-01
RSI,2026-06-24,29.83,1.2413,26.5722,22.0718,89823378.0,none,2,2,30.96,24.66,breakout_retest,monitor,28.29,27.9797,28.6003,2026-05-20
LTM,2026-06-24,57.05,2.2295,51.7597,50.6277,46345688.0,uptrend,2,2,57.55,46.61,higher_low,primary,46.61,46.0526,47.1674,2026-06-08
