ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-08-24,910.43,67.6279,907.2281,647.0653,33794419390.0,none,2,1,1036.13,737.88,breakout_retest,monitor,818.67,801.763,835.577,2026-05-11
FSLY,2026-08-24,22.94,2.1417,22.7523,18.6872,172462879.0,none,2,2,30.69,15.74,breakout_retest,monitor,22.05,21.5146,22.5854,2026-06-02
AUGO,2026-08-24,87.37,4.3709,69.021,64.5565,70052832.0,none,0,1,68.01,48.05,breakout_retest,monitor,68.01,66.9173,69.1027,2026-07-06
DAN,2026-08-24,30.15,1.2384,29.5191,29.0078,43500164.0,none,1,2,28.12,26.085,breakout_retest,monitor,28.12,27.8104,28.4296,2026-07-22
PBF,2026-08-24,69.51,4.0934,60.8251,46.1719,223695133.0,uptrend,3,2,75.68,58.8805,higher_low,primary,58.8805,57.8572,59.9038,2026-08-07
SKM,2026-08-24,40.0,1.6388,35.3398,31.4847,75235364.0,none,1,1,35.86,32.8401,breakout_retest,monitor,35.86,35.4503,36.2697,2026-08-06
PARR,2026-08-24,74.33,4.8816,71.7501,57.6332,83211018.0,none,2,1,83.7199,64.98,breakout_retest,monitor,70.39,69.1696,71.6104,2026-05-05
GPRE,2026-08-24,14.97,0.8067,16.0416,14.4156,21407485.0,uptrend,1,1,19.645,14.41,higher_low,primary,14.41,14.2083,14.6117,2026-08-07
LYG,2026-08-24,6.04,0.1167,5.9471,5.4865,84256405.0,uptrend,2,3,6.32,6.08,higher_low,primary,6.08,6.0508,6.1092,2026-08-11
NESR,2026-08-24,33.42,1.7758,29.622,23.3005,73359689.0,none,2,2,36.94,24.37,breakout_retest,monitor,29.98,29.536,30.424,2026-07-15
THG,2026-08-24,227.47,4.7191,216.2142,195.4609,72922446.0,uptrend,2,3,226.38,219.24,higher_low,primary,219.24,218.0602,220.4198,2026-08-12
BTSG,2026-08-24,59.49,2.7252,62.9839,51.6855,178088259.0,none,3,2,73.7499,57.4,breakout_retest,monitor,45.59,44.9087,46.2713,2026-03-25
SSRM,2026-08-24,38.61,1.6194,30.3346,28.1408,98354746.0,none,0,1,28.74,24.17,breakout_retest,monitor,28.74,28.3351,29.1449,2026-07-22
NWG,2026-08-24,18.73,0.3362,18.0696,16.6675,65947553.0,uptrend,3,3,19.42,17.545,higher_low,primary,17.545,17.4609,17.6291,2026-07-28
SEZL,2026-08-24,117.93,10.5356,140.5315,109.7117,113088014.0,none,1,1,136.593,114.16,breakout_retest,monitor,86.68,84.0461,89.3139,2026-02-26
BAP,2026-08-24,379.74,12.2348,377.1164,340.6783,108548608.0,uptrend,3,2,413.245,377.45,higher_low,primary,377.45,374.3913,380.5087,2026-07-17
DK,2026-08-24,68.08,3.8291,59.8409,46.9527,96773411.0,none,1,1,68.4743,56.34,breakout_retest,monitor,50.325,49.3677,51.2823,2026-06-08
CFG,2026-08-24,70.23,1.5234,70.584,64.2739,233855100.0,uptrend,3,3,75.33,70.04,higher_low,primary,70.04,69.6592,70.4208,2026-07-30
RELY,2026-08-24,26.59,1.1646,23.596,19.8016,83622824.0,uptrend,2,3,26.74,22.75,higher_low,primary,22.75,22.4589,23.0411,2026-08-10
AIR,2026-08-24,134.64,6.3132,136.1424,116.9947,57935711.0,none,2,1,154.0,123.72,breakout_retest,monitor,121.59,120.0117,123.1683,2026-05-07
PCG,2026-08-24,18.11,0.5107,17.3624,16.8056,469006975.0,uptrend,3,3,18.44,16.88,higher_low,primary,16.88,16.7523,17.0077,2026-08-07
CNC,2026-08-24,65.65,2.3366,63.5749,52.1661,307973339.0,none,2,2,68.379,56.67,breakout_retest,monitor,60.76,60.1759,61.3441,2026-05-20
TAL,2026-08-24,11.48,0.4179,11.0819,10.9432,64673223.0,uptrend,2,2,12.58,11.435,higher_low,primary,11.435,11.3305,11.5395,2026-08-13
IFS,2026-08-24,54.98,1.6927,55.8783,50.1689,17260758.0,none,1,1,60.54,53.15,breakout_retest,monitor,50.845,50.4218,51.2682,2026-05-21
HASI,2026-08-24,39.47,1.1175,39.5376,37.2769,38866451.0,uptrend,1,2,43.05,37.3101,higher_low,primary,37.3101,37.0307,37.5895,2026-07-31
BB,2026-08-24,7.65,0.4813,8.7377,6.7695,95143371.0,none,1,2,9.34,7.71,breakout_retest,monitor,5.085,4.9647,5.2053,2025-10-22
DAVE,2026-08-24,354.79,23.7711,349.7869,279.0298,165148224.0,none,2,1,438.23,302.165,breakout_retest,monitor,293.9,287.9572,299.8428,2026-06-01
