ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-08-06,881.47,84.948,890.0035,609.2288,40089565501.0,none,2,1,1011.77,737.88,breakout_retest,monitor,818.67,797.433,839.907,2026-05-11
FSLY,2026-08-06,22.68,1.7059,20.5652,17.615,129693072.0,none,1,2,21.925,18.93,breakout_retest,monitor,21.925,21.4985,22.3515,2026-07-17
POET,2026-08-06,8.53,0.9082,9.0153,8.3091,98961649.0,none,1,1,15.08,6.28,breakout_retest,monitor,8.27,8.0429,8.4971,2026-03-12
CRDO,2026-08-06,230.43,23.2472,221.1883,182.9074,1218174227.0,none,1,1,241.14,177.0,breakout_retest,monitor,210.97,205.1582,216.7818,2026-05-11
UNFI,2026-08-06,47.86,2.0131,48.9452,43.6491,24582626.0,uptrend,2,2,53.56,45.01,higher_low,primary,45.01,44.5067,45.5133,2026-07-02
DAR,2026-08-06,60.51,2.1952,59.4447,51.9526,133248865.0,uptrend,1,1,62.38,57.95,higher_low,primary,57.95,57.4012,58.4988,2026-07-29
PBF,2026-08-06,61.24,4.0806,54.4575,42.7692,216375928.0,uptrend,2,2,74.74,57.9499,higher_low,primary,57.9499,56.9298,58.97,2026-07-27
PARR,2026-08-06,68.94,4.5366,68.6504,54.9936,82389754.0,uptrend,3,1,87.03,74.81,higher_low,primary,74.81,73.6759,75.9441,2026-07-24
INTC,2026-08-06,99.81,8.279,103.0652,76.3807,10996645344.0,none,1,0,106.85,81.79,breakout_retest,monitor,54.6,52.5303,56.6697,2026-01-22
LYG,2026-08-06,6.19,0.1444,5.8592,5.412,100501470.0,uptrend,2,3,6.17,5.85,higher_low,primary,5.85,5.8139,5.8861,2026-07-29
NESR,2026-08-06,28.85,1.4884,26.753,21.8803,47888007.0,none,1,2,29.295,24.37,breakout_retest,monitor,27.69,27.3179,28.0621,2026-06-15
THG,2026-08-06,231.46,5.104,211.6514,192.1409,74460017.0,uptrend,3,2,225.285,203.3613,higher_low,primary,203.3613,202.0853,204.6373,2026-07-16
BTSG,2026-08-06,60.6,3.5061,64.8469,50.5976,319726739.0,uptrend,3,2,73.7499,66.58,higher_low,primary,66.58,65.7035,67.4565,2026-07-15
NBIS,2026-08-06,189.88,25.8588,205.763,159.9854,4407090098.0,none,2,1,230.3,145.8,breakout_retest,monitor,132.3,125.8353,138.7647,2026-03-16
INDV,2026-08-06,38.67,1.7061,38.939,34.599,87092600.0,none,1,1,41.65,38.56,breakout_retest,monitor,38.58,38.1535,39.0065,2026-05-26
SSRM,2026-08-06,28.77,1.6584,28.0521,27.2064,85743217.0,none,0,1,28.74,24.17,breakout_retest,monitor,28.74,28.3254,29.1546,2026-07-22
NWG,2026-08-06,19.04,0.4561,17.5723,16.4349,80418166.0,uptrend,3,3,18.41,17.545,higher_low,primary,17.545,17.431,17.659,2026-07-28
SEZL,2026-08-06,178.53,11.647,152.2475,108.9183,100711387.0,none,3,2,195.71,147.41,breakout_retest,monitor,86.68,83.7682,89.5918,2026-02-26
BAP,2026-08-06,392.57,11.4909,377.3541,335.947,106261596.0,uptrend,3,2,413.245,377.45,higher_low,primary,377.45,374.5773,380.3227,2026-07-17
DK,2026-08-06,58.69,3.2803,55.9732,44.1453,79945735.0,uptrend,2,2,68.7799,60.0655,higher_low,primary,60.0655,59.2454,60.8856,2026-07-27
CFG,2026-08-06,72.43,1.6692,69.5339,63.0269,318713306.0,uptrend,2,3,74.7,70.04,higher_low,primary,70.04,69.6227,70.4573,2026-07-30
RELY,2026-08-06,25.93,1.0943,22.5561,19.3393,71391523.0,uptrend,3,3,25.75,22.32,higher_low,primary,22.32,22.0464,22.5936,2026-07-28
AIR,2026-08-06,146.4,6.6153,132.432,112.3055,65568214.0,none,1,1,142.92,123.72,breakout_retest,monitor,142.92,141.2662,144.5738,2026-07-21
PCG,2026-08-06,17.0,0.4665,17.2009,16.7723,403563205.0,uptrend,3,2,18.44,16.53,higher_low,primary,16.53,16.4134,16.6466,2026-07-01
CNC,2026-08-06,64.2,2.8742,62.379,50.3137,339996630.0,none,2,1,64.95,56.67,breakout_retest,monitor,45.195,44.4765,45.9135,2026-03-04
IFS,2026-08-06,58.97,1.8017,56.2688,49.7031,13994229.0,none,2,2,60.8,56.35,breakout_retest,monitor,58.16,57.7096,58.6104,2026-06-17
HASI,2026-08-06,38.24,0.991,38.5894,36.4966,31938602.0,none,0,2,39.31,37.3101,breakout_retest,monitor,37.34,37.0922,37.5878,2026-03-25
BB,2026-08-06,8.78,0.6315,8.8691,6.4139,162028815.0,none,2,2,13.59,7.71,breakout_retest,monitor,5.085,4.9271,5.2429,2025-10-22
DAVE,2026-08-06,365.26,28.194,359.5076,273.852,188342893.0,none,3,2,458.25,364.0,breakout_retest,monitor,293.9,286.8515,300.9485,2026-06-01
NTST,2026-08-06,21.03,0.4702,21.1202,19.9425,27781493.0,uptrend,2,1,22.47,21.15,higher_low,primary,21.15,21.0324,21.2676,2026-07-15
TILE,2026-08-06,35.1,1.044,32.6826,30.2029,12119319.0,uptrend,1,3,34.82,31.53,higher_low,primary,31.53,31.269,31.791,2026-07-21
FLYW,2026-08-06,18.2,0.7537,16.6092,14.7948,38413158.0,none,2,1,18.98,15.6,breakout_retest,monitor,17.025,16.8366,17.2134,2026-06-01
VLY,2026-08-06,14.47,0.3153,14.3031,13.0428,107552961.0,none,3,2,15.2,14.01,breakout_retest,monitor,13.8,13.7212,13.8788,2026-05-06
XYZ,2026-08-06,79.02,2.9684,77.0563,71.0665,421219281.0,uptrend,3,2,84.08,75.73,higher_low,primary,75.73,74.9879,76.4721,2026-07-23
SBLK,2026-08-06,28.59,0.9729,26.7634,24.0625,33518221.0,uptrend,2,2,27.27,24.86,higher_low,primary,24.86,24.6168,25.1032,2026-07-17
BCH,2026-08-06,42.16,1.1097,40.0451,38.1479,11174502.0,none,1,3,41.46,38.97,breakout_retest,monitor,41.46,41.1826,41.7374,2026-07-15
LFST,2026-08-06,10.66,0.4408,9.9285,7.9055,35351020.0,uptrend,2,3,11.76,10.4,higher_low,primary,10.4,10.2898,10.5102,2026-07-08
LUV,2026-08-06,46.94,1.7478,46.338,42.1495,267969420.0,none,2,2,50.13,44.191,breakout_retest,monitor,44.44,44.003,44.877,2026-05-27
BBVA,2026-08-06,28.14,0.6363,25.329,23.0481,40096111.0,uptrend,3,3,26.395,24.9,higher_low,primary,24.9,24.7409,25.0591,2026-07-17
INCY,2026-08-06,118.38,4.2843,112.6678,102.0119,238615008.0,uptrend,3,2,132.6,110.56,higher_low,primary,110.56,109.4889,111.6311,2026-07-15
RSI,2026-08-06,25.08,1.6437,29.3158,24.8231,94502140.0,none,3,2,34.53,25.59,breakout_retest,monitor,19.285,18.8741,19.6959,2026-01-30
LTM,2026-08-06,57.45,2.142,53.5642,52.2321,41983928.0,none,3,2,58.92,49.26,breakout_retest,monitor,54.105,53.5695,54.6405,2026-05-29
