ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-05-22,751.0,47.4103,563.0724,368.835,34575345793.0,none,2,0,818.67,311.49,breakout_retest,monitor,471.34,459.4874,483.1926,2026-03-18
SNDK,2026-05-22,1478.69,104.8921,1079.33,585.4654,20294648980.0,uptrend,2,2,1600.0,1277.33,higher_low,primary,1277.33,1251.107,1303.553,2026-05-18
LITE,2026-05-22,946.9,80.5188,843.9633,529.8346,5886935102.0,none,2,2,1085.68,780.48,breakout_retest,monitor,925.5,905.3703,945.6297,2026-04-21
POET,2026-05-22,14.59,2.1884,10.1257,7.4005,871365760.0,uptrend,2,2,20.81,6.37,higher_low,primary,6.37,5.8229,6.9171,2026-04-29
ICHR,2026-05-22,68.96,4.7381,61.1692,39.9874,78228427.0,uptrend,2,3,78.0,56.6011,higher_low,primary,56.6011,55.4166,57.7856,2026-05-05
CRDO,2026-05-22,218.41,16.4773,162.2221,138.7808,1149844764.0,uptrend,2,1,210.97,164.8,higher_low,primary,164.8,160.6807,168.9193,2026-04-28
AUGO,2026-05-22,72.58,5.0918,81.4819,61.8022,57104957.0,uptrend,2,2,92.8899,78.8,higher_low,primary,78.8,77.527,80.073,2026-04-29
UNFI,2026-05-22,49.31,1.6549,47.2715,38.857,28113141.0,uptrend,3,3,53.18,46.5,higher_low,primary,46.5,46.0863,46.9137,2026-04-24
DAR,2026-05-22,58.6,2.1264,59.3306,48.0907,162125096.0,uptrend,2,3,64.99,61.09,higher_low,primary,61.09,60.5584,61.6216,2026-05-07
DAN,2026-05-22,34.16,1.3399,34.2372,28.2477,34955841.0,uptrend,2,3,39.56,34.33,higher_low,primary,34.33,33.995,34.665,2026-05-04
PBF,2026-05-22,40.21,2.6033,41.4957,35.5097,135638499.0,none,1,2,43.41,38.76,breakout_retest,monitor,38.83,38.1792,39.4808,2026-02-12
SKM,2026-05-22,37.76,1.6298,35.2319,28.3336,79557003.0,uptrend,1,3,39.97,35.84,higher_low,primary,35.84,35.4326,36.2474,2026-04-30
PARR,2026-05-22,58.83,3.8396,59.3986,46.8646,83681106.0,uptrend,2,2,70.39,56.11,higher_low,primary,56.11,55.1501,57.0699,2026-05-06
PUMP,2026-05-22,16.95,0.9551,15.4495,11.4789,112073570.0,uptrend,3,2,18.5,14.9,higher_low,primary,14.9,14.6612,15.1388,2026-04-30
GPRE,2026-05-22,15.47,0.9007,16.0053,12.7045,27267692.0,uptrend,2,2,17.49,16.0931,higher_low,primary,16.0931,15.8679,16.3183,2026-05-07
INTC,2026-05-22,119.84,8.002,85.4852,53.7254,16652173268.0,none,0,0,,,breakout_retest,monitor,54.6,52.5995,56.6005,2026-01-22
PKX,2026-05-22,74.52,3.4067,72.0151,61.2711,22189079.0,none,3,2,92.4,55.31,breakout_retest,monitor,71.345,70.4933,72.1967,2026-02-25
AMD,2026-05-22,467.51,25.2422,334.8578,244.0812,17002886674.0,none,2,1,469.215,188.22,breakout_retest,monitor,266.96,260.6494,273.2706,2026-01-23
LYG,2026-05-22,5.36,0.1468,5.3247,5.0951,98251293.0,none,1,1,5.495,5.03,breakout_retest,monitor,5.19,5.1533,5.2267,2026-03-25
MYRG,2026-05-22,446.9,20.4889,371.6672,277.1081,141596202.0,uptrend,3,2,480.0,251.6275,higher_low,primary,251.6275,246.5053,256.7497,2026-03-09
NESR,2026-05-22,25.76,1.1659,23.8459,17.9613,50360523.0,uptrend,2,3,27.25,23.065,higher_low,primary,23.065,22.7735,23.3565,2026-05-08
