ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-15,904.28,86.0486,902.2636,559.1028,55442915744.0,uptrend,3,3,1255.0,891.66,higher_low,primary,891.66,870.1478,913.1722,2026-07-07
SNDK,2026-07-15,1615.0,208.4278,1669.0146,960.3475,24078859918.0,none,2,2,2354.3899,1485.02,breakout_retest,monitor,1600.0,1547.8931,1652.1069,2026-05-11
FSLY,2026-07-15,20.0,1.4386,19.4474,16.8632,90213559.0,none,1,1,19.85,15.74,breakout_retest,monitor,19.85,19.4904,20.2096,2026-06-12
ICHR,2026-07-15,93.17,9.3526,83.0039,53.8097,127839075.0,none,2,2,113.58,81.61,breakout_retest,monitor,76.6558,74.3177,78.9939,2026-05-27
CRDO,2026-07-15,226.74,25.4254,227.2175,171.4721,2305289122.0,uptrend,2,3,280.5,225.6601,higher_low,primary,225.6601,219.3038,232.0164,2026-06-29
UNFI,2026-07-15,48.52,1.9781,48.7063,42.3467,34919496.0,uptrend,2,2,53.56,45.01,higher_low,primary,45.01,44.5155,45.5045,2026-07-02
MXL,2026-07-15,88.84,11.5469,83.6618,48.2948,348372506.0,uptrend,2,1,128.3,78.1,higher_low,primary,78.1,75.2133,80.9867,2026-07-08
DAR,2026-07-15,60.62,1.9236,58.0683,50.2725,146834836.0,none,1,1,63.0,50.885,breakout_retest,monitor,54.24,53.7591,54.7209,2026-03-02
PBF,2026-07-15,58.76,2.8881,45.4148,38.44,142881193.0,none,1,1,44.665,36.39,breakout_retest,monitor,44.665,43.943,45.387,2026-06-08
SKM,2026-07-15,32.26,1.5837,34.7689,30.4222,80654879.0,none,1,1,47.1794,30.75,breakout_retest,monitor,31.385,30.9891,31.7809,2026-03-24
PARR,2026-07-15,73.21,3.2204,59.6012,50.4862,57398514.0,none,1,1,62.31,48.92,breakout_retest,monitor,62.31,61.5049,63.1151,2026-05-20
GPRE,2026-07-15,16.77,0.7198,15.7724,13.7355,20641345.0,none,0,0,15.38,14.0175,breakout_retest,monitor,15.38,15.2001,15.5599,2026-06-22
AMD,2026-07-15,529.14,37.0764,479.4761,328.1469,15549793533.0,uptrend,3,3,584.73,498.15,higher_low,primary,498.15,488.8809,507.4191,2026-07-08
LYG,2026-07-15,6.06,0.1311,5.6389,5.2917,122259735.0,uptrend,2,2,6.18,5.15,higher_low,primary,5.15,5.1172,5.1828,2026-06-10
MYRG,2026-07-15,414.98,23.6394,427.5133,327.4412,147254197.0,none,3,2,503.565,402.46,breakout_retest,monitor,290.87,284.9602,296.7798,2026-02-26
NESR,2026-07-15,28.89,1.5181,26.0907,20.5701,72610825.0,uptrend,3,3,30.31,26.21,higher_low,primary,26.21,25.8305,26.5895,2026-07-08
THG,2026-07-15,206.9,4.9798,200.9779,185.7839,74153306.0,uptrend,3,2,225.285,184.695,higher_low,primary,184.695,183.4501,185.9399,2026-06-01
BTSG,2026-07-15,68.26,2.2661,62.5926,47.0479,240466578.0,uptrend,3,3,72.06,56.2,higher_low,primary,56.2,55.6335,56.7665,2026-06-05
NBIS,2026-07-15,199.51,24.3228,215.2331,151.4063,4326851058.0,none,3,2,299.86,192.67,breakout_retest,monitor,132.3,126.2193,138.3807,2026-03-16
INDV,2026-07-15,40.93,1.4297,38.411,33.6919,77836783.0,uptrend,2,2,42.81,39.2,higher_low,primary,39.2,38.8426,39.5574,2026-07-06
NWG,2026-07-15,17.92,0.4152,16.7963,16.1409,94419008.0,uptrend,2,3,18.395,15.54,higher_low,primary,15.54,15.4362,15.6438,2026-06-10
SEZL,2026-07-15,188.55,12.1652,139.7196,99.1248,120053616.0,uptrend,2,2,185.0,56.71,higher_low,primary,56.71,53.6687,59.7513,2026-04-10
AROC,2026-07-15,37.49,1.5203,37.2927,32.7918,92339896.0,uptrend,1,2,40.2899,36.32,higher_low,primary,36.32,35.9399,36.7001,2026-07-06
BAP,2026-07-15,398.2,12.9099,364.081,324.4163,137991420.0,uptrend,2,1,399.382,376.59,higher_low,primary,376.59,373.3625,379.8175,2026-07-08
DK,2026-07-15,59.62,2.6117,48.5629,40.0421,64344618.0,none,2,1,50.325,40.89,breakout_retest,monitor,50.325,49.6721,50.9779,2026-06-08
CFG,2026-07-15,71.12,1.5593,66.9919,61.0497,351846433.0,uptrend,1,2,72.94,67.96,higher_low,primary,67.96,67.5702,68.3498,2026-07-08
RELY,2026-07-15,24.96,0.9251,21.4676,18.6049,88541459.0,uptrend,1,2,24.81,17.7,higher_low,primary,17.7,17.4687,17.9313,2026-06-11
AIR,2026-07-15,135.73,5.3755,126.5295,107.6269,71169098.0,none,2,2,146.7499,99.62,breakout_retest,monitor,121.59,120.2461,122.9339,2026-05-07
PCG,2026-07-15,17.51,0.3751,16.917,16.6159,300077288.0,uptrend,2,3,17.435,16.53,higher_low,primary,16.53,16.4362,16.6238,2026-07-01
CNC,2026-07-15,66.61,2.3679,60.7479,47.3173,326753989.0,uptrend,3,2,69.29,59.9,higher_low,primary,59.9,59.308,60.492,2026-06-17
GRDN,2026-07-15,39.97,1.7848,39.7006,34.684,20155876.0,uptrend,1,2,43.4,38.8201,higher_low,primary,38.8201,38.3739,39.2663,2026-07-08
ASTE,2026-07-15,56.37,2.046,55.334,52.4246,12151689.0,none,2,2,63.06,54.26,breakout_retest,monitor,54.17,53.6585,54.6815,2026-06-09
IFS,2026-07-15,60.07,1.8456,53.823,47.681,15033712.0,uptrend,2,3,58.16,53.84,higher_low,primary,53.84,53.3786,54.3014,2026-06-24
