ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-08-18,940.76,73.0867,900.3775,634.8826,36411061335.0,none,2,1,1011.77,737.88,breakout_retest,monitor,818.67,800.3983,836.9417,2026-05-11
SNDK,2026-08-18,1625.78,170.5188,1501.6231,1057.027,23568104798.0,none,1,1,1446.6225,998.19,breakout_retest,monitor,1446.6225,1403.9928,1489.2522,2026-08-04
LITE,2026-08-18,873.31,83.9454,823.062,667.2293,4346150000.0,none,1,0,897.0,594.84,breakout_retest,monitor,839.88,818.8936,860.8664,2026-07-14
FSLY,2026-08-18,26.59,2.1067,22.6112,18.4965,161441131.0,none,2,2,30.69,15.74,breakout_retest,monitor,22.05,21.5233,22.5767,2026-06-02
POET,2026-08-18,8.48,0.8117,8.9899,8.3393,106136020.0,none,1,1,15.08,6.28,breakout_retest,monitor,8.27,8.0671,8.4729,2026-03-12
CRDO,2026-08-18,245.97,23.841,231.2917,189.1045,1185701761.0,none,1,1,241.14,177.0,breakout_retest,monitor,241.14,235.1798,247.1002,2026-07-23
AUGO,2026-08-18,76.24,4.0713,65.9669,63.3527,51503568.0,none,0,1,68.01,48.05,breakout_retest,monitor,68.01,66.9922,69.0278,2026-07-06
DAR,2026-08-18,68.34,2.1333,60.9275,52.8559,136184169.0,none,1,1,62.38,57.76,breakout_retest,monitor,62.38,61.8467,62.9133,2026-07-31
DAN,2026-08-18,30.79,1.2567,29.2874,28.9518,42306443.0,none,1,2,28.12,26.085,breakout_retest,monitor,28.12,27.8058,28.4342,2026-07-22
PBF,2026-08-18,75.2,3.9485,58.9584,45.1082,227012818.0,uptrend,2,2,74.74,58.8805,higher_low,primary,58.8805,57.8934,59.8676,2026-08-07
SKM,2026-08-18,38.41,1.7386,34.6415,31.1929,90376978.0,none,1,1,35.86,32.8401,breakout_retest,monitor,35.86,35.4254,36.2946,2026-08-06
PARR,2026-08-18,80.51,4.4599,71.0601,56.8424,87749047.0,none,3,1,87.03,64.98,breakout_retest,monitor,70.39,69.275,71.505,2026-05-05
GPRE,2026-08-18,16.18,0.7961,16.0832,14.382,20853738.0,uptrend,1,1,19.645,14.41,higher_low,primary,14.41,14.211,14.609,2026-08-07
INTC,2026-08-18,96.685,7.0739,102.4073,78.6588,11516669725.0,none,1,0,106.85,81.79,breakout_retest,monitor,54.6,52.8315,56.3685,2026-01-22
LYG,2026-08-18,6.06,0.1202,5.9419,5.4654,85981073.0,uptrend,2,3,6.32,6.08,higher_low,primary,6.08,6.05,6.11,2026-08-11
NESR,2026-08-18,35.29,1.7508,29.0047,22.8735,67596486.0,none,2,2,29.98,24.37,breakout_retest,monitor,29.98,29.5423,30.4177,2026-07-15
THG,2026-08-18,222.17,4.6548,214.9857,193.9955,69199866.0,uptrend,3,3,236.065,219.24,higher_low,primary,219.24,218.0763,220.4037,2026-08-12
BTSG,2026-08-18,59.5,3.0321,63.6223,51.3166,194722422.0,none,3,2,73.7499,57.4,breakout_retest,monitor,45.59,44.832,46.348,2026-03-25
NBIS,2026-08-18,248.43,26.0476,214.3204,167.5099,5727826625.0,none,1,1,229.47,145.8,breakout_retest,monitor,229.47,222.9581,235.9819,2026-08-04
