ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-08-07,877.57,83.0075,889.5159,611.8988,40050920011.0,none,2,1,1011.77,737.88,breakout_retest,monitor,818.67,797.9181,839.4219,2026-05-11
LITE,2026-08-07,890.17,79.4985,801.2648,651.217,3487122766.0,none,1,0,897.0,594.84,breakout_retest,monitor,839.88,820.0054,859.7546,2026-07-14
FSLY,2026-08-07,22.96,1.7368,20.6591,17.6682,134240031.0,none,1,2,21.925,18.93,breakout_retest,monitor,21.925,21.4908,22.3592,2026-07-17
POET,2026-08-07,8.91,0.8891,9.0112,8.3151,103093049.0,none,1,1,15.08,6.28,breakout_retest,monitor,8.27,8.0477,8.4923,2026-03-12
CRDO,2026-08-07,249.89,22.9845,222.3138,183.5739,1220209275.0,none,1,1,241.14,177.0,breakout_retest,monitor,241.14,235.3939,246.8861,2026-07-23
AUGO,2026-08-07,74.13,4.3409,62.5565,62.0952,50461940.0,none,0,1,68.01,48.05,breakout_retest,monitor,68.01,66.9248,69.0952,2026-07-06
DAR,2026-08-07,59.41,2.1892,59.4434,52.0268,133377923.0,uptrend,1,1,62.38,57.95,higher_low,primary,57.95,57.4027,58.4973,2026-07-29
PBF,2026-08-07,61.71,4.1141,54.7419,42.9577,220750566.0,uptrend,2,2,74.74,57.9499,higher_low,primary,57.9499,56.9214,58.9784,2026-07-27
PARR,2026-08-07,66.29,4.5318,68.5578,55.106,83895917.0,uptrend,3,1,87.03,74.81,higher_low,primary,74.81,73.677,75.943,2026-07-24
INTC,2026-08-07,101.65,8.0898,103.0097,76.6322,10997814822.0,none,1,0,106.85,81.79,breakout_retest,monitor,54.6,52.5776,56.6224,2026-01-22
LYG,2026-08-07,6.28,0.142,5.8757,5.4206,101841071.0,uptrend,2,3,6.17,5.85,higher_low,primary,5.85,5.8145,5.8855,2026-07-29
MYRG,2026-08-07,337.42,22.1945,392.662,332.3539,114147355.0,none,2,0,414.62,315.4,breakout_retest,monitor,290.87,285.3214,296.4186,2026-02-26
NESR,2026-08-07,29.02,1.4328,26.8419,21.9513,47608087.0,none,1,2,29.295,24.37,breakout_retest,monitor,27.69,27.3318,28.0482,2026-06-15
THG,2026-08-07,229.08,5.0538,212.3349,192.5084,73297045.0,uptrend,3,2,236.065,203.3613,higher_low,primary,203.3613,202.0979,204.6247,2026-07-16
BTSG,2026-08-07,62.43,3.4557,64.7521,50.7154,319992592.0,none,3,2,73.7499,57.95,breakout_retest,monitor,62.11,61.2461,62.9739,2026-05-28
NBIS,2026-08-07,187.97,25.211,205.0653,160.2638,4495406014.0,none,2,1,230.3,145.8,breakout_retest,monitor,132.3,125.9973,138.6027,2026-03-16
INDV,2026-08-07,38.82,1.6436,38.9344,34.641,87815005.0,none,1,1,41.65,38.56,breakout_retest,monitor,38.58,38.1691,38.9909,2026-05-26
SSRM,2026-08-07,31.78,1.7549,28.1983,27.2519,88962837.0,none,0,1,28.74,24.17,breakout_retest,monitor,28.74,28.3013,29.1787,2026-07-22
NWG,2026-08-07,19.19,0.4421,17.6357,16.4623,80655469.0,uptrend,3,3,19.42,17.545,higher_low,primary,17.545,17.4345,17.6555,2026-07-28
SEZL,2026-08-07,118.02,15.413,150.9052,109.0089,122850937.0,none,3,2,195.71,147.41,breakout_retest,monitor,86.68,82.8268,90.5332,2026-02-26
BAP,2026-08-07,386.93,11.4258,377.7296,336.4543,106217383.0,uptrend,3,2,413.245,377.45,higher_low,primary,377.45,374.5935,380.3065,2026-07-17
DK,2026-08-07,58.46,3.3199,56.0708,44.2877,80931044.0,uptrend,2,2,68.7799,60.0655,higher_low,primary,60.0655,59.2355,60.8955,2026-07-27
CFG,2026-08-07,72.67,1.6464,69.6569,63.1228,312999701.0,uptrend,2,3,74.7,70.04,higher_low,primary,70.04,69.6284,70.4516,2026-07-30
RELY,2026-08-07,24.42,1.1618,22.6292,19.3899,74796308.0,uptrend,3,3,25.75,22.32,higher_low,primary,22.32,22.0295,22.6105,2026-07-28
AIR,2026-08-07,143.06,6.5892,132.8487,112.6116,65421804.0,none,1,1,142.92,123.72,breakout_retest,monitor,142.92,141.2727,144.5673,2026-07-21
PCG,2026-08-07,17.46,0.4846,17.211,16.7792,420322723.0,uptrend,3,2,18.44,16.53,higher_low,primary,16.53,16.4089,16.6511,2026-07-01
CNC,2026-08-07,65.77,2.8528,62.512,50.4675,344228512.0,none,2,1,64.95,56.67,breakout_retest,monitor,64.95,64.2368,65.6632,2026-07-29
GRDN,2026-08-07,43.83,2.0932,40.214,36.0985,12918928.0,none,1,1,43.2686,37.03,breakout_retest,monitor,43.2686,42.7453,43.7919,2026-07-29
IFS,2026-08-07,58.94,1.7694,56.3735,49.795,13715796.0,none,2,2,60.8,56.35,breakout_retest,monitor,58.16,57.7176,58.6024,2026-06-17
HASI,2026-08-07,40.68,1.1445,38.6714,36.5382,34447844.0,none,0,2,39.31,37.3101,breakout_retest,monitor,39.31,39.0239,39.5961,2026-07-16
BB,2026-08-07,8.98,0.6264,8.8734,6.4394,157020962.0,none,2,2,13.59,7.71,breakout_retest,monitor,5.085,4.9284,5.2416,2025-10-22
DAVE,2026-08-07,317.93,29.5873,357.8771,274.2906,193302147.0,uptrend,3,3,458.25,364.0,higher_low,primary,364.0,356.6032,371.3968,2026-07-30
NTST,2026-08-07,20.69,0.4717,21.1033,19.9499,28194995.0,uptrend,2,1,22.47,21.15,higher_low,primary,21.15,21.0321,21.2679,2026-07-15
TILE,2026-08-07,38.29,1.3552,32.9025,30.2834,13706328.0,uptrend,2,3,34.82,31.53,higher_low,primary,31.53,31.1912,31.8688,2026-07-21
FLYW,2026-08-07,17.78,0.7588,16.6551,14.8245,39899196.0,none,2,1,18.98,15.6,breakout_retest,monitor,17.025,16.8353,17.2147,2026-06-01
VLY,2026-08-07,14.55,0.3092,14.3128,13.0578,107911079.0,none,3,2,15.2,14.01,breakout_retest,monitor,13.8,13.7227,13.8773,2026-05-06
XYZ,2026-08-07,79.0,2.9078,77.1325,71.1455,430764881.0,uptrend,3,2,84.08,75.73,higher_low,primary,75.73,75.003,76.457,2026-07-23
SBLK,2026-08-07,28.9,0.9505,26.8472,24.1106,35074821.0,uptrend,2,2,27.27,24.86,higher_low,primary,24.86,24.6224,25.0976,2026-07-17
BCH,2026-08-07,41.42,1.1412,40.099,38.1804,11795849.0,none,1,3,41.46,38.97,breakout_retest,monitor,39.135,38.8497,39.4203,2026-05-27
LFST,2026-08-07,10.84,0.4418,9.9643,7.9347,35849999.0,uptrend,2,3,11.76,10.4,higher_low,primary,10.4,10.2895,10.5105,2026-07-08
LUV,2026-08-07,47.05,1.6958,46.3659,42.1983,264926096.0,none,2,2,50.13,44.191,breakout_retest,monitor,44.44,44.016,44.864,2026-05-27
BBVA,2026-08-07,28.35,0.6248,25.4475,23.1008,41018724.0,uptrend,3,3,26.395,24.9,higher_low,primary,24.9,24.7438,25.0562,2026-07-17
INCY,2026-08-07,120.56,4.2283,112.9773,102.1965,238306928.0,uptrend,3,2,132.6,110.56,higher_low,primary,110.56,109.5029,111.6171,2026-07-15
RSI,2026-08-07,24.88,1.6178,29.1419,24.8237,95220538.0,none,2,1,34.53,25.59,breakout_retest,monitor,19.285,18.8806,19.6894,2026-01-30
LTM,2026-08-07,56.72,2.0849,53.688,52.2768,40520289.0,none,3,2,58.92,49.26,breakout_retest,monitor,54.105,53.5838,54.6262,2026-05-29
