ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-17,848.95,85.5646,898.3236,564.2423,55396060274.0,uptrend,3,3,1255.0,891.66,higher_low,primary,891.66,870.2688,913.0512,2026-07-07
FSLY,2026-07-17,20.72,1.5177,19.5302,16.9172,101115828.0,none,1,1,19.85,15.74,breakout_retest,monitor,19.85,19.4706,20.2294,2026-06-12
ICHR,2026-07-17,82.87,9.3047,83.0263,54.3119,128644274.0,none,2,2,113.58,81.61,breakout_retest,monitor,76.6558,74.3296,78.982,2026-05-27
CRDO,2026-07-17,202.68,25.2903,225.5305,172.6136,2288604392.0,uptrend,2,3,280.5,225.6601,higher_low,primary,225.6601,219.3375,231.9827,2026-06-29
UNFI,2026-07-17,49.1,2.0522,48.7777,42.5123,35019538.0,uptrend,2,2,53.56,45.01,higher_low,primary,45.01,44.497,45.523,2026-07-02
MXL,2026-07-17,71.84,11.4602,82.8493,48.8679,360760753.0,uptrend,2,2,128.3,78.1,higher_low,primary,78.1,75.2349,80.9651,2026-07-08
DAR,2026-07-17,63.1,1.9344,58.383,50.5925,148105446.0,none,1,1,63.0,50.885,breakout_retest,monitor,63.0,62.5164,63.4836,2026-06-03
PBF,2026-07-17,62.75,2.8989,46.6794,38.7702,152400861.0,none,1,1,44.665,36.39,breakout_retest,monitor,44.665,43.9403,45.3897,2026-06-08
PARR,2026-07-17,76.25,3.1342,60.7955,50.9753,60299926.0,none,1,1,62.31,48.92,breakout_retest,monitor,62.31,61.5264,63.0936,2026-05-20
GPRE,2026-07-17,19.23,0.8659,15.9621,13.8055,23926699.0,none,0,0,15.38,14.0175,breakout_retest,monitor,15.38,15.1635,15.5965,2026-06-22
INTC,2026-07-17,95.04,9.2052,109.1097,73.4539,14066238469.0,none,2,2,142.35,98.33,breakout_retest,monitor,54.6,52.2987,56.9013,2026-01-22
AMD,2026-07-17,495.76,37.7076,480.9231,331.2249,15609873116.0,uptrend,3,3,584.73,498.15,higher_low,primary,498.15,488.7231,507.5769,2026-07-08
LYG,2026-07-17,5.96,0.1329,5.6663,5.3107,114212824.0,uptrend,2,2,6.18,5.15,higher_low,primary,5.15,5.1168,5.1832,2026-06-10
MYRG,2026-07-17,391.51,23.7312,425.0201,328.9194,147721841.0,none,3,2,503.565,402.46,breakout_retest,monitor,290.87,284.9372,296.8028,2026-02-26
NESR,2026-07-17,27.99,1.5051,26.2328,20.843,73791010.0,uptrend,3,3,30.31,26.21,higher_low,primary,26.21,25.8337,26.5863,2026-07-08
THG,2026-07-17,213.23,5.242,201.6855,186.4135,79420352.0,uptrend,3,2,225.285,184.695,higher_low,primary,184.695,183.3845,186.0055,2026-06-01
BTSG,2026-07-17,70.69,2.5144,63.12,47.5712,350690620.0,uptrend,3,3,72.22,56.2,higher_low,primary,56.2,55.5714,56.8286,2026-06-05
