signal_date,ticker,support_category,support_type,last_close,support_price,zone_low,zone_high,last_open,last_high,last_low,atr14,ema50,ema200,hh_count,hl_count,last_ph_price,last_pl_price,recent_high_20,recent_high_252,lower_tail_ratio,score,score_trend,score_support_quality,score_reaction,score_liquidity,score_room,reasons
2026-06-22,SBLK,primary,higher_low,26.52,25.9,25.7006,26.0994,25.81,26.63,25.7732,0.7978,26.0772,22.9939,3,3,28.5,25.9,28.5,28.5,0.043,80.8,100.0,88.2,73.2,36.0,69.9,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-22,MYRG,monitor,breakout_retest,483.08,480.0,474.3322,485.6678,462.83,483.64,456.0,22.6712,412.8289,308.4369,3,2,484.71,402.46,484.71,484.71,0.247,75.8,100.0,69.3,88.5,100.0,5.1,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-22,BB,primary,higher_low,8.79,8.2,8.0268,8.3732,8.42,9.18,8.36,0.6929,7.2943,5.1357,1,1,9.69,8.2,10.925,10.925,0.073,74.7,50.0,90.0,75.5,100.0,80.4,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-22,AROC,monitor,breakout_retest,38.08,37.29,36.9998,37.5802,36.81,38.11,36.68,1.1607,35.9405,31.6684,1,2,37.29,32.595,38.11,40.115,0.091,74.6,75.0,85.8,76.8,61.2,61.4,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-06-22,INCY,monitor,breakout_retest,103.66,103.01,102.0305,103.9895,99.79,103.71,99.79,3.9181,98.9852,95.3031,2,1,110.34,92.18,110.34,112.29,0.0,74.1,75.0,70.8,70.0,100.0,65.8,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
