ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-06-04,996.0,60.7023,680.4163,416.1963,46018570888.0,uptrend,2,2,818.67,652.21,higher_low,primary,652.21,637.0344,667.3856,2026-05-19
SNDK,2026-06-04,1759.68,109.625,1250.6341,671.0533,18941654731.0,uptrend,2,3,1600.0,1277.33,higher_low,primary,1277.33,1249.9237,1304.7363,2026-05-18
LITE,2026-06-04,945.08,86.2204,864.9813,559.3228,5909737249.0,uptrend,3,3,1085.68,845.0,higher_low,primary,845.0,823.4449,866.5551,2026-05-19
POET,2026-06-04,15.475,2.0597,11.164,7.9853,839667119.0,uptrend,2,2,20.81,11.5,higher_low,primary,11.5,10.9851,12.0149,2026-05-29
ICHR,2026-06-04,71.06,4.9224,64.1535,42.8418,79040145.0,uptrend,2,3,76.6558,62.17,higher_low,primary,62.17,60.9394,63.4006,2026-05-19
CRDO,2026-06-04,217.5,19.9082,178.9811,145.7227,1580424878.0,none,2,1,210.97,148.9446,breakout_retest,monitor,210.97,205.9929,215.9471,2026-05-11
UNFI,2026-06-04,52.97,1.7206,48.5491,39.8852,27167264.0,uptrend,2,3,52.86,48.1663,higher_low,primary,48.1663,47.7361,48.5965,2026-05-21
MXL,2026-06-04,94.21,10.5785,67.6126,35.1802,499558618.0,uptrend,1,1,106.28,80.25,higher_low,primary,80.25,77.6054,82.8946,2026-05-15
DAR,2026-06-04,60.72,1.9139,59.5277,48.9015,138425156.0,none,2,2,64.99,57.65,breakout_retest,monitor,54.24,53.7615,54.7185,2026-03-02
DAN,2026-06-04,36.69,1.3548,34.7023,28.8397,34286079.0,none,2,2,39.56,31.545,breakout_retest,monitor,34.25,33.9113,34.5887,2026-03-25
PBF,2026-06-04,42.76,2.3586,41.3981,36.325,111765748.0,none,1,1,43.41,36.61,breakout_retest,monitor,38.83,38.2404,39.4196,2026-02-12
SKM,2026-06-04,41.01,2.3156,36.8047,29.2057,120646063.0,none,1,2,39.53,35.67,breakout_retest,monitor,39.53,38.9511,40.1089,2026-05-21
PARR,2026-06-04,55.55,3.1744,58.6237,48.2131,67165425.0,uptrend,1,2,62.31,56.11,higher_low,primary,56.11,55.3164,56.9036,2026-05-06
PUMP,2026-06-04,16.47,0.9242,15.5906,11.8831,88468737.0,none,2,1,18.3747,14.835,breakout_retest,monitor,15.49,15.259,15.721,2026-03-30
INTC,2026-06-04,111.78,8.0696,93.5429,58.5302,15435702283.0,uptrend,1,2,126.64,102.4,higher_low,primary,102.4,100.3826,104.4174,2026-05-19
PKX,2026-06-04,66.67,3.1846,71.5392,62.8651,25198486.0,none,3,1,92.4,55.31,breakout_retest,monitor,65.49,64.6938,66.2862,2026-01-28
AMD,2026-06-04,523.2,27.1187,384.8273,264.5228,15995630022.0,uptrend,1,1,469.215,393.36,higher_low,primary,393.36,386.5803,400.1397,2026-05-19
LYG,2026-06-04,5.44,0.1271,5.3558,5.1161,98250662.0,none,2,1,5.5399,5.03,breakout_retest,monitor,5.19,5.1582,5.2218,2026-03-25
MYRG,2026-06-04,451.4,22.8195,395.392,291.2432,120999315.0,uptrend,3,3,484.71,422.578,higher_low,primary,422.578,416.8731,428.2829,2026-05-19
NESR,2026-06-04,25.33,1.121,24.1329,18.5313,49306686.0,uptrend,2,2,27.25,23.065,higher_low,primary,23.065,22.7848,23.3452,2026-05-08
THG,2026-06-04,186.99,4.1815,184.9641,178.1876,55324534.0,uptrend,3,2,199.59,177.04,higher_low,primary,177.04,175.9946,178.0854,2026-04-27
BTSG,2026-06-04,57.4,2.0504,52.486,40.5842,156285128.0,uptrend,3,2,62.11,40.41,higher_low,primary,40.41,39.8974,40.9226,2026-04-02
NBIS,2026-06-04,259.67,20.6656,181.657,122.8143,4022654602.0,uptrend,3,3,233.7299,183.0,higher_low,primary,183.0,177.8336,188.1664,2026-05-19
INDV,2026-06-04,37.45,1.4952,35.3818,30.8251,72822428.0,uptrend,1,1,38.58,35.8,higher_low,primary,35.8,35.4262,36.1738,2026-05-19
SSRM,2026-06-04,29.46,1.6541,30.2549,25.4383,86362586.0,uptrend,2,3,36.28,28.6801,higher_low,primary,28.6801,28.2666,29.0936,2026-05-28
NWG,2026-06-04,16.19,0.3737,15.8,15.6646,55588782.0,none,0,2,15.95,14.91,breakout_retest,monitor,15.95,15.8566,16.0434,2026-05-08
SEZL,2026-06-04,120.97,7.5387,93.6978,89.748,75484452.0,uptrend,2,1,114.14,74.85,higher_low,primary,74.85,72.9653,76.7347,2026-04-30
AROC,2026-06-04,34.77,1.2304,35.8897,31.1427,67185949.0,uptrend,1,2,39.1599,36.0,higher_low,primary,36.0,35.6924,36.3076,2026-05-06
AGRO,2026-06-04,12.11,0.6474,12.8149,10.7452,10780987.0,none,1,2,13.8588,12.29,breakout_retest,monitor,8.815,8.6532,8.9768,2025-12-10
DK,2026-06-04,47.67,2.3262,43.482,37.0666,52020706.0,none,2,1,47.29,41.11,breakout_retest,monitor,47.29,46.7084,47.8716,2026-05-12
CFG,2026-06-04,63.9,1.5455,62.4552,58.5046,259323715.0,none,0,1,64.025,59.745,breakout_retest,monitor,62.16,61.7736,62.5464,2026-01-08
RELY,2026-06-04,19.81,0.8678,20.0895,17.5618,139473707.0,none,2,2,24.92,14.99,breakout_retest,monitor,16.55,16.3331,16.7669,2026-03-25
AIR,2026-06-04,115.53,4.365,111.247,99.6762,42224416.0,none,1,2,115.46,99.62,breakout_retest,monitor,115.46,114.3687,116.5513,2026-05-28
PCG,2026-06-04,16.82,0.4324,16.7497,16.2561,331675721.0,none,1,1,16.75,16.095,breakout_retest,monitor,16.75,16.6419,16.8581,2026-05-26
