signal_date,ticker,support_category,support_type,last_close,support_price,zone_low,zone_high,last_open,last_high,last_low,atr14,ema50,ema200,hh_count,hl_count,last_ph_price,last_pl_price,recent_high_20,recent_high_252,lower_tail_ratio,score,score_trend,score_support_quality,score_reaction,score_liquidity,score_room,reasons
2026-07-29,PARR,monitor,breakout_retest,83.07,82.29,81.4289,83.1511,81.48,83.78,80.935,3.4446,65.8434,53.6329,2,1,82.29,48.92,83.78,83.78,0.192,66.8,75.0,73.8,84.4,70.4,12.8,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-07-29,FSLY,monitor,breakout_retest,20.69,19.85,19.4888,20.2112,20.8,21.45,20.07,1.4447,19.758,17.1935,1,1,21.925,15.74,21.925,34.82,0.449,66.7,50.0,83.3,60.0,93.4,63.9,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;strong_lower_tail_rejection
