ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-05-04,576.45,29.8272,437.107,312.7785,18632721670.0,none,2,1,471.34,311.49,breakout_retest,monitor,471.34,463.8832,478.7968,2026-03-18
SNDK,2026-05-04,1255.86,71.8142,812.0864,456.9632,15104876273.0,uptrend,2,1,965.0,558.5825,higher_low,primary,558.5825,540.6289,576.5361,2026-03-30
LITE,2026-05-04,976.18,70.0062,764.1567,464.9124,4845261304.0,none,2,2,925.5,780.48,breakout_retest,monitor,925.5,907.9984,943.0016,2026-04-21
FSLY,2026-05-04,27.49,2.6108,23.8696,15.6209,310793553.0,uptrend,2,2,27.35,23.14,higher_low,primary,23.14,22.4873,23.7927,2026-04-27
ICHR,2026-05-04,69.72,4.3226,54.2954,35.1708,55021642.0,uptrend,2,3,72.8707,62.14,higher_low,primary,62.14,61.0593,63.2207,2026-04-28
CRDO,2026-05-04,180.06,11.9617,142.4678,128.9822,1181618390.0,uptrend,1,1,198.97,164.8,higher_low,primary,164.8,161.8096,167.7904,2026-04-28
UNFI,2026-05-04,50.3,1.57,44.5535,37.5045,28167457.0,uptrend,3,3,49.8375,46.5,higher_low,primary,46.5,46.1075,46.8925,2026-04-24
DAR,2026-05-04,64.38,2.3114,57.6776,45.2173,186495517.0,uptrend,3,3,64.9,55.83,higher_low,primary,55.83,55.2521,56.4079,2026-04-17
DAN,2026-05-04,34.66,1.4035,34.4441,27.3157,36154223.0,uptrend,2,3,39.56,31.62,higher_low,primary,31.62,31.2691,31.9709,2026-03-30
PBF,2026-05-04,45.53,2.697,41.4275,34.1981,140709840.0,none,3,2,52.18,36.121,breakout_retest,monitor,38.83,38.1558,39.5042,2026-02-12
SKM,2026-05-04,36.48,1.4143,33.1063,26.691,78059754.0,uptrend,2,2,40.49,28.21,higher_low,primary,28.21,27.8564,28.5636,2026-03-31
PARR,2026-05-04,67.36,3.5657,58.0091,44.1141,86442860.0,none,1,2,66.78,54.0,breakout_retest,monitor,66.78,65.8886,67.6714,2026-04-14
PUMP,2026-05-04,16.85,1.0058,14.3968,10.6627,54453886.0,none,3,2,15.49,12.92,breakout_retest,monitor,15.49,15.2385,15.7415,2026-03-30
GPRE,2026-05-04,18.07,0.8136,15.5707,11.9041,21549191.0,none,3,2,17.94,14.08,breakout_retest,monitor,17.94,17.7366,18.1434,2026-03-27
INTC,2026-05-04,95.78,4.8725,62.3657,44.0334,10663698274.0,none,1,1,70.325,40.63,breakout_retest,monitor,70.325,69.1069,71.5431,2026-04-17
PKX,2026-05-04,82.12,2.73,65.3947,58.2399,13249292.0,none,2,1,63.94,55.31,breakout_retest,monitor,63.94,63.2575,64.6225,2026-04-09
AMD,2026-05-04,341.54,16.3215,259.3191,212.4336,12041147350.0,none,2,1,221.33,192.865,breakout_retest,monitor,221.33,217.2496,225.4104,2026-03-25
LYG,2026-05-04,5.24,0.1361,5.3622,5.0632,99321550.0,none,1,1,5.75,4.81,breakout_retest,monitor,5.19,5.156,5.224,2026-03-25
MYRG,2026-05-04,456.29,18.1295,311.4053,248.7343,101291312.0,uptrend,1,3,288.56,258.195,higher_low,primary,258.195,253.6626,262.7274,2026-03-30
SBS,2026-05-04,32.86,0.8849,31.2709,26.5359,48107692.0,uptrend,3,2,35.785,33.37,higher_low,primary,33.37,33.1488,33.5912,2026-04-16
NESR,2026-05-04,24.11,1.1813,22.6036,16.8048,44409027.0,none,2,3,25.3,20.572,breakout_retest,monitor,22.7789,22.4836,23.0742,2026-03-25
THG,2026-05-04,183.28,4.4382,177.6981,175.9455,51826827.0,none,1,1,182.63,168.41,breakout_retest,monitor,182.63,181.5205,183.7395,2026-03-02
BTSG,2026-05-04,53.54,2.0603,44.6471,36.6326,128028510.0,uptrend,3,2,45.59,40.41,higher_low,primary,40.41,39.8949,40.9251,2026-04-02
NBIS,2026-05-04,176.42,12.3335,129.3186,100.4331,2519236017.0,uptrend,2,3,168.71,132.7,higher_low,primary,132.7,129.6166,135.7834,2026-04-28
INDV,2026-05-04,38.98,1.6977,32.887,29.0292,68606086.0,none,0,0,33.62,27.68,breakout_retest,monitor,33.62,33.1956,34.0444,2026-04-15
SSRM,2026-05-04,28.34,1.5761,29.1621,24.0497,100182260.0,uptrend,3,3,36.515,22.56,higher_low,primary,22.56,22.166,22.954,2026-03-20
AROC,2026-05-04,38.87,1.0971,35.3954,30.0784,51365647.0,uptrend,2,2,37.01,34.9,higher_low,primary,34.9,34.6257,35.1743,2026-04-17
AGRO,2026-05-04,15.18,0.845,12.6851,10.1852,20415707.0,uptrend,1,1,14.27,11.79,higher_low,primary,11.79,11.5788,12.0012,2026-04-17
DK,2026-05-04,48.04,2.3571,41.1291,34.4768,54819173.0,none,2,2,48.32,37.02,breakout_retest,monitor,45.74,45.1507,46.3293,2026-03-05
CFG,2026-05-04,63.56,1.4973,62.4653,56.7005,303275830.0,none,2,1,66.85,55.49,breakout_retest,monitor,62.16,61.7857,62.5343,2026-01-08
RELY,2026-05-04,23.78,0.7377,18.1422,16.8047,68419064.0,none,1,2,16.55,14.99,breakout_retest,monitor,16.55,16.3656,16.7344,2026-03-25
AIR,2026-05-04,109.56,4.7444,111.5149,96.0383,42200597.0,uptrend,3,2,127.21,102.26,higher_low,primary,102.26,101.0739,103.4461,2026-03-30
CNC,2026-05-04,53.56,1.8809,41.0385,40.7271,302943263.0,none,1,0,37.05,31.63,breakout_retest,monitor,37.05,36.5798,37.5202,2026-03-19
GRDN,2026-05-04,36.64,1.5164,36.0054,30.7067,14160119.0,uptrend,2,2,39.62,35.56,higher_low,primary,35.56,35.1809,35.9391,2026-04-23
PDS,2026-05-04,95.48,3.9275,91.2514,74.9139,12036447.0,none,3,2,103.8,82.18,breakout_retest,monitor,92.4,91.4181,93.3819,2026-02-19
ASTE,2026-05-04,61.55,2.4286,57.4564,50.6524,11700999.0,none,2,2,62.45,56.7,breakout_retest,monitor,55.2699,54.6628,55.877,2026-03-25
SYM,2026-05-04,57.0,3.407,56.8692,54.708,78995934.0,uptrend,1,2,67.0783,55.3001,higher_low,primary,55.3001,54.4483,56.1519,2026-04-28
IFS,2026-05-04,44.0,1.7769,47.2167,43.9437,17034643.0,uptrend,2,2,53.0,44.85,higher_low,primary,44.85,44.4058,45.2942,2026-04-15
HASI,2026-05-04,42.23,1.0704,38.592,33.7103,35266264.0,uptrend,2,2,37.34,35.54,higher_low,primary,35.54,35.2724,35.8076,2026-03-30
