ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-06-01,1035.5,57.417,633.8446,396.7683,43803995380.0,uptrend,2,2,818.67,652.21,higher_low,primary,652.21,637.8557,666.5643,2026-05-19
SNDK,2026-06-01,1761.43,109.9311,1184.4401,637.5045,20376236482.0,uptrend,2,3,1600.0,1277.33,higher_low,primary,1277.33,1249.8472,1304.8128,2026-05-18
LITE,2026-06-01,905.0,79.8493,851.6369,546.8686,5972101468.0,uptrend,2,2,1085.68,845.0,higher_low,primary,845.0,825.0377,864.9623,2026-05-19
POET,2026-06-01,13.89,2.0379,10.6858,7.6911,829105316.0,uptrend,2,2,20.81,11.8201,higher_low,primary,11.8201,11.3106,12.3296,2026-05-19
ICHR,2026-06-01,70.01,4.8367,63.0548,41.7615,84750930.0,uptrend,2,3,78.0,62.17,higher_low,primary,62.17,60.9608,63.3792,2026-05-19
CRDO,2026-06-01,226.1,17.1168,173.7226,142.9441,1361616014.0,none,2,1,210.97,148.9446,breakout_retest,monitor,210.97,206.6908,215.2492,2026-05-11
UNFI,2026-06-01,52.08,1.7597,48.0501,39.5009,27638980.0,uptrend,3,3,53.18,48.1663,higher_low,primary,48.1663,47.7264,48.6062,2026-05-21
MXL,2026-06-01,86.23,10.1389,64.5632,33.4049,477990888.0,uptrend,1,1,106.28,80.25,higher_low,primary,80.25,77.7153,82.7847,2026-05-15
DAR,2026-06-01,60.44,1.9574,59.356,48.615,144190473.0,none,2,2,64.99,57.65,breakout_retest,monitor,54.24,53.7506,54.7294,2026-03-02
DAN,2026-06-01,34.6,1.2766,34.4602,28.6354,33288561.0,none,2,2,39.56,31.545,breakout_retest,monitor,34.25,33.9308,34.5692,2026-03-25
PBF,2026-06-01,41.83,2.4296,41.2165,35.979,120999749.0,none,1,2,43.41,38.76,breakout_retest,monitor,38.83,38.2226,39.4374,2026-02-12
SKM,2026-06-01,44.43,2.0629,35.8936,28.72,103764691.0,none,1,2,39.53,35.62,breakout_retest,monitor,39.53,39.0143,40.0457,2026-05-21
PARR,2026-06-01,57.1,3.4198,58.8785,47.7994,78620748.0,uptrend,1,2,62.31,56.11,higher_low,primary,56.11,55.255,56.965,2026-05-06
PUMP,2026-06-01,15.34,0.9341,15.4876,11.7033,116995639.0,uptrend,2,2,18.3747,14.9,higher_low,primary,14.9,14.6665,15.1335,2026-04-30
GPRE,2026-06-01,16.15,0.8293,15.9738,12.9632,27641029.0,none,2,1,17.49,14.81,breakout_retest,monitor,15.64,15.4327,15.8473,2026-02-12
INTC,2026-06-01,109.33,8.3187,91.3349,56.7891,16287770067.0,uptrend,1,2,132.75,102.4,higher_low,primary,102.4,100.3203,104.4797,2026-05-19
PKX,2026-06-01,70.11,3.2648,71.9884,62.6227,23425641.0,none,3,1,92.4,55.31,breakout_retest,monitor,65.49,64.6738,66.3062,2026-01-28
AMD,2026-06-01,510.13,26.3669,366.4293,256.0919,17486935376.0,uptrend,1,1,469.215,393.36,higher_low,primary,393.36,386.7683,399.9517,2026-05-19
LYG,2026-06-01,5.42,0.1334,5.3497,5.1,98252409.0,none,1,1,5.495,5.03,breakout_retest,monitor,5.19,5.1567,5.2233,2026-03-25
MYRG,2026-06-01,449.85,21.5084,388.7219,286.7443,135967333.0,uptrend,3,3,480.0,422.578,higher_low,primary,422.578,417.2009,427.9551,2026-05-19
NESR,2026-06-01,24.4,1.1517,24.0192,18.3279,50721010.0,uptrend,2,3,27.25,23.065,higher_low,primary,23.065,22.7771,23.3529,2026-05-08
THG,2026-06-01,185.1,4.2225,184.7305,177.5723,55158400.0,uptrend,3,2,199.59,177.04,higher_low,primary,177.04,175.9844,178.0956,2026-04-27
BTSG,2026-06-01,59.98,1.8864,51.6324,40.0804,142763919.0,uptrend,3,2,45.59,40.41,higher_low,primary,40.41,39.9384,40.8816,2026-04-02
NBIS,2026-06-01,264.51,20.033,172.0116,118.9044,4044815402.0,uptrend,3,3,233.7299,183.0,higher_low,primary,183.0,177.9917,188.0083,2026-05-19
INDV,2026-06-01,34.88,1.2741,35.3566,30.7238,81606581.0,uptrend,1,1,38.58,35.8,higher_low,primary,35.8,35.4815,36.1185,2026-05-19
SSRM,2026-06-01,29.82,1.7793,30.3663,25.4286,93141242.0,uptrend,2,3,36.28,28.065,higher_low,primary,28.065,27.6202,28.5098,2026-04-29
SEZL,2026-06-01,122.54,7.4189,90.6561,90.4916,78642484.0,uptrend,2,1,114.14,74.85,higher_low,primary,74.85,72.9953,76.7047,2026-04-30
AROC,2026-06-01,32.92,1.2895,36.0791,31.0979,70554899.0,uptrend,1,2,39.1599,36.0,higher_low,primary,36.0,35.6776,36.3224,2026-05-06
AGRO,2026-06-01,12.58,0.6764,12.8855,10.7146,13409234.0,none,1,2,13.8588,12.29,breakout_retest,monitor,8.815,8.6459,8.9841,2025-12-10
DK,2026-06-01,45.96,2.3248,43.0206,36.6981,53809205.0,uptrend,2,2,47.29,43.0,higher_low,primary,43.0,42.4188,43.5812,2026-05-07
RELY,2026-06-01,21.03,0.8849,20.118,17.4966,144814785.0,none,2,2,24.92,14.99,breakout_retest,monitor,16.55,16.3288,16.7712,2026-03-25
AIR,2026-06-01,109.99,4.4296,111.0785,99.0086,41579786.0,none,2,2,121.59,99.62,breakout_retest,monitor,87.545,86.4376,88.6524,2025-10-27
CNC,2026-06-01,62.0,1.8818,50.1784,41.5266,309812597.0,uptrend,1,1,60.76,56.74,higher_low,primary,56.74,56.2695,57.2105,2026-05-26
GRDN,2026-06-01,39.26,1.5716,36.7566,31.8256,15954343.0,none,2,2,39.62,32.25,breakout_retest,monitor,38.12,37.7271,38.5129,2026-03-23
PDS,2026-06-01,92.31,3.5369,92.3726,78.4058,10198120.0,none,1,2,101.99,87.735,breakout_retest,monitor,71.77,70.8858,72.6542,2025-12-11
IFS,2026-06-01,50.15,1.6607,47.364,44.6678,13367371.0,uptrend,1,2,50.845,43.16,higher_low,primary,43.16,42.7448,43.5752,2026-05-04
HASI,2026-06-01,40.2,1.0685,39.9161,35.1431,43511821.0,uptrend,2,3,44.13,39.27,higher_low,primary,39.27,39.0029,39.5371,2026-05-19
CDE,2026-06-01,19.32,1.0856,18.9814,17.9138,378888611.0,none,1,1,20.395,16.55,breakout_retest,monitor,19.24,18.9686,19.5114,2026-03-25
AMSC,2026-06-01,51.15,4.0828,46.1639,41.238,67995116.0,none,1,2,60.18,45.72,breakout_retest,monitor,38.1048,37.0841,39.1255,2026-02-18
BB,2026-06-01,9.72,0.554,5.8504,4.5762,250846622.0,none,1,0,6.61,3.1201,breakout_retest,monitor,6.61,6.4715,6.7485,2026-05-08
DAVE,2026-06-01,282.56,17.3733,238.9192,224.7833,159727764.0,none,2,2,285.39,224.805,breakout_retest,monitor,227.69,223.3467,232.0333,2026-03-10
NTST,2026-06-01,19.76,0.3823,20.1962,19.1483,25820894.0,none,1,3,20.91,20.25,breakout_retest,monitor,18.635,18.5394,18.7306,2026-01-20
TCBI,2026-06-01,98.02,2.5396,98.7343,94.4115,40836180.0,none,1,2,101.88,94.06,breakout_retest,monitor,96.21,95.5751,96.8449,2026-03-25
TILE,2026-06-01,29.26,1.0656,28.2855,27.5284,17084078.0,none,2,2,30.34,27.04,breakout_retest,monitor,28.95,28.6836,29.2164,2026-04-21
FLYW,2026-06-01,16.61,0.6687,14.6394,13.3741,43860503.0,uptrend,2,2,18.05,15.58,higher_low,primary,15.58,15.4128,15.7472,2026-05-19
VLY,2026-06-01,13.52,0.2932,13.157,12.0273,72885185.0,none,1,2,13.8,12.765,breakout_retest,monitor,12.44,12.3667,12.5133,2026-03-25
XYZ,2026-06-01,76.1,2.7197,68.6222,67.0584,468764609.0,none,2,1,77.16,67.08,breakout_retest,monitor,75.23,74.5501,75.9099,2026-04-21
CYD,2026-06-01,57.79,2.9265,47.6688,40.6943,12202081.0,uptrend,2,1,61.4778,38.5001,higher_low,primary,38.5001,37.7685,39.2317,2026-05-05
SBLK,2026-06-01,28.21,0.8599,25.5168,22.3619,40140748.0,uptrend,3,3,28.28,25.9,higher_low,primary,25.9,25.685,26.115,2026-05-19
ASM,2026-06-01,7.29,0.4833,7.0449,6.4163,32364834.0,none,1,2,8.19,6.3801,breakout_retest,monitor,6.98,6.8592,7.1008,2025-12-22
LFST,2026-06-01,7.94,0.2906,7.3299,6.5267,45019739.0,uptrend,2,3,8.89,7.24,higher_low,primary,7.24,7.1673,7.3127,2026-05-22
LUV,2026-06-01,42.76,1.638,40.8213,39.4457,266029833.0,none,1,2,42.3899,37.23,breakout_retest,monitor,42.3899,41.9804,42.7994,2026-05-07
BBVA,2026-06-01,23.17,0.5816,22.3715,21.2301,32383352.0,uptrend,1,3,22.52,21.51,higher_low,primary,21.51,21.3646,21.6554,2026-05-13
LC,2026-06-01,18.39,0.7174,16.3032,16.1296,27060514.0,none,1,2,17.485,15.01,breakout_retest,monitor,17.485,17.3057,17.6643,2026-05-06
RSI,2026-06-01,25.39,1.0825,24.8835,20.8982,59349654.0,uptrend,2,3,28.29,25.84,higher_low,primary,25.84,25.5694,26.1106,2026-05-14
LTM,2026-06-01,52.05,2.1788,50.8591,50.251,48128700.0,uptrend,1,1,54.075,46.03,higher_low,primary,46.03,45.4853,46.5747,2026-05-19
