ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-06-18,1133.99,79.8201,785.3337,470.0229,52429879950.0,uptrend,2,2,1089.29,854.35,higher_low,primary,854.35,834.395,874.305,2026-06-09
SNDK,2026-06-18,2184.75,151.8911,1458.649,784.2906,19175044569.0,uptrend,1,1,1861.0,1514.36,higher_low,primary,1514.36,1476.3872,1552.3328,2026-06-05
LITE,2026-06-18,850.0,80.4145,870.036,591.0218,5385449913.0,none,1,1,1049.53,776.01,breakout_retest,monitor,808.8,788.6964,828.9036,2026-03-25
POET,2026-06-18,12.15,1.8606,11.4638,8.3795,460706209.0,none,2,2,15.94,10.11,breakout_retest,monitor,8.27,7.8048,8.7352,2026-03-12
ICHR,2026-06-18,98.61,6.7011,70.0238,46.2382,91835482.0,uptrend,2,3,76.6558,62.44,higher_low,primary,62.44,60.7647,64.1153,2026-06-05
CRDO,2026-06-18,271.83,23.7769,200.8511,155.447,2285884269.0,uptrend,2,2,245.9499,200.0,higher_low,primary,200.0,194.0558,205.9442,2026-06-04
UNFI,2026-06-18,51.71,2.4719,49.1912,41.3303,38275098.0,none,3,2,57.02,40.4,breakout_retest,monitor,47.585,46.967,48.203,2026-03-26
DAN,2026-06-18,29.18,1.7567,33.7705,29.0717,54965868.0,uptrend,2,3,37.54,31.545,higher_low,primary,31.545,31.1058,31.9842,2026-05-19
SKM,2026-06-18,36.21,2.2038,37.163,30.0709,132922741.0,uptrend,1,2,47.1794,35.67,higher_low,primary,35.67,35.119,36.221,2026-05-28
PARR,2026-06-18,50.89,2.9114,57.1577,48.6548,49794309.0,uptrend,1,2,62.31,56.11,higher_low,primary,56.11,55.3821,56.8379,2026-05-06
INTC,2026-06-18,133.99,9.8591,101.4732,63.9991,15312131586.0,none,0,1,126.64,98.33,breakout_retest,monitor,126.64,124.1752,129.1048,2026-05-29
AMD,2026-06-18,537.37,32.9441,423.2733,289.1592,16036894014.0,uptrend,2,2,546.44,437.23,higher_low,primary,437.23,428.994,445.466,2026-06-09
LYG,2026-06-18,5.54,0.1319,5.3799,5.152,148793544.0,none,2,2,5.5399,5.15,breakout_retest,monitor,5.5399,5.5069,5.5729,2026-05-29
MYRG,2026-06-18,461.1,22.289,409.9612,306.392,120615895.0,none,3,2,484.71,402.46,breakout_retest,monitor,290.87,285.2977,296.4423,2026-02-26
NESR,2026-06-18,24.54,1.3642,24.3463,19.1431,49390653.0,uptrend,2,3,27.25,23.41,higher_low,primary,23.41,23.0689,23.7511,2026-06-09
THG,2026-06-18,197.93,4.0121,188.7828,179.6578,60342324.0,uptrend,3,2,199.59,184.695,higher_low,primary,184.695,183.692,185.698,2026-06-01
BTSG,2026-06-18,66.25,2.0283,55.8285,42.5977,221450761.0,uptrend,3,3,62.11,56.2,higher_low,primary,56.2,55.6929,56.7071,2026-06-05
NBIS,2026-06-18,286.69,24.2111,202.6252,134.8436,4447747258.0,uptrend,2,3,278.8399,200.3,higher_low,primary,200.3,194.2472,206.3528,2026-06-09
INDV,2026-06-18,38.3,1.2485,36.2714,31.678,64452172.0,none,1,1,38.58,32.41,breakout_retest,monitor,35.34,35.0279,35.6521,2026-03-11
SSRM,2026-06-18,30.95,1.9057,29.6128,25.7112,81786593.0,none,2,2,36.28,24.395,breakout_retest,monitor,28.81,28.3336,29.2864,2026-01-29
NWG,2026-06-18,16.77,0.4017,15.9754,15.7281,75461658.0,none,1,3,16.2466,15.54,breakout_retest,monitor,16.2466,16.1462,16.347,2026-06-02
SEZL,2026-06-18,163.28,9.3922,107.5636,91.6824,82359011.0,uptrend,2,2,123.045,108.51,higher_low,primary,108.51,106.1619,110.8581,2026-06-03
BAP,2026-06-18,382.76,16.4167,340.8237,311.3006,232648141.0,none,1,0,354.41,299.0,breakout_retest,monitor,354.41,350.3058,358.5142,2026-05-27
CFG,2026-06-18,67.08,1.5149,63.6919,59.4153,298742288.0,none,0,2,64.025,60.275,breakout_retest,monitor,64.025,63.6463,64.4037,2026-05-26
RELY,2026-06-18,21.1,0.8482,19.863,17.6062,90333523.0,uptrend,2,2,24.92,17.7,higher_low,primary,17.7,17.488,17.912,2026-06-11
AIR,2026-06-18,134.88,4.8004,116.1373,102.5218,43474784.0,none,1,2,115.46,107.5058,breakout_retest,monitor,115.46,114.2599,116.6601,2026-05-28
CNC,2026-06-18,61.02,2.3377,55.2956,43.5099,333755234.0,uptrend,2,1,66.55,56.74,higher_low,primary,56.74,56.1556,57.3244,2026-05-26
GRDN,2026-06-18,42.41,1.5487,38.8001,32.978,16735889.0,none,2,2,39.62,32.25,breakout_retest,monitor,39.62,39.2328,40.0072,2026-04-27
IFS,2026-06-18,57.28,2.1009,49.7432,45.6296,21917225.0,uptrend,1,2,50.845,45.29,higher_low,primary,45.29,44.7648,45.8152,2026-06-08
HASI,2026-06-18,39.06,1.1495,39.304,35.6644,45263773.0,none,1,2,42.105,36.25,breakout_retest,monitor,37.34,37.0526,37.6274,2026-03-25
AMSC,2026-06-18,43.4,3.5857,44.5248,41.6481,64949596.0,none,2,2,55.09,36.71,breakout_retest,monitor,38.1048,37.2084,39.0012,2026-02-18
BB,2026-06-18,8.38,0.6831,7.2333,5.121,414560607.0,uptrend,1,1,10.925,8.2,higher_low,primary,8.2,8.0292,8.3708,2026-06-09
DAVE,2026-06-18,314.44,22.7793,256.4494,225.0748,203241024.0,uptrend,3,3,293.9,242.01,higher_low,primary,242.01,236.3152,247.7048,2026-06-03
TCBI,2026-06-18,99.07,2.3855,99.4381,95.2406,55713400.0,none,1,2,102.99,96.76,breakout_retest,monitor,96.21,95.6136,96.8064,2026-03-25
TILE,2026-06-18,32.56,1.0844,29.3353,27.8227,18331015.0,none,1,3,30.05,28.17,breakout_retest,monitor,30.05,29.7789,30.3211,2026-05-27
FLYW,2026-06-18,15.85,0.706,14.7446,13.5489,36486675.0,none,1,1,17.025,13.74,breakout_retest,monitor,12.775,12.5985,12.9515,2026-03-25
VLY,2026-06-18,14.09,0.3497,13.5199,12.2717,92059021.0,none,1,2,13.8,12.765,breakout_retest,monitor,13.8,13.7126,13.8874,2026-05-06
XYZ,2026-06-18,74.78,3.0103,69.6634,68.5815,448133815.0,none,3,1,77.6238,65.46,breakout_retest,monitor,62.21,61.4574,62.9626,2026-03-23
