ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-23,990.21,80.6461,905.7128,579.4477,49263673596.0,none,3,2,1255.0,804.0,breakout_retest,monitor,818.67,798.5085,838.8315,2026-05-11
SNDK,2026-07-23,1610.33,189.6909,1632.7518,991.831,23909444335.0,none,2,2,2354.3899,1325.03,breakout_retest,monitor,1600.0,1552.5773,1647.4227,2026-05-11
ICHR,2026-07-23,94.02,8.9361,84.4083,55.8384,118736620.0,none,2,2,113.58,77.32,breakout_retest,monitor,76.6558,74.4218,78.8898,2026-05-27
CRDO,2026-07-23,236.5,23.1539,225.5369,175.8875,1994357134.0,none,2,2,280.5,185.865,breakout_retest,monitor,210.97,205.1815,216.7585,2026-05-11
DAR,2026-07-23,63.4,1.8631,59.1991,51.375,139121792.0,none,1,1,63.0,50.885,breakout_retest,monitor,63.0,62.5342,63.4658,2026-06-03
PBF,2026-07-23,61.95,3.1394,49.2421,40.1832,169294158.0,none,1,1,44.665,36.39,breakout_retest,monitor,44.665,43.8801,45.4499,2026-06-08
SKM,2026-07-23,35.2,1.7282,34.3004,30.502,77048209.0,none,1,1,47.1794,29.93,breakout_retest,monitor,31.385,30.953,31.817,2026-03-24
PARR,2026-07-23,77.61,3.4171,63.4498,52.4759,64426650.0,none,1,1,62.31,48.92,breakout_retest,monitor,62.31,61.4557,63.1643,2026-05-20
GPRE,2026-07-23,17.2,0.9318,16.171,14.1271,22562666.0,none,2,1,19.645,14.0175,breakout_retest,monitor,16.57,16.337,16.803,2026-06-02
INTC,2026-07-23,100.23,8.4644,107.9656,74.6839,12133695092.0,none,2,1,142.35,89.59,breakout_retest,monitor,54.6,52.4839,56.7161,2026-01-22
AMD,2026-07-23,539.69,36.8673,489.0051,339.5676,15039180610.0,none,2,2,574.2,460.21,breakout_retest,monitor,469.215,459.9982,478.4318,2026-05-11
LYG,2026-07-23,5.99,0.1391,5.7181,5.3321,105864947.0,uptrend,2,2,6.18,5.83,higher_low,primary,5.83,5.7952,5.8648,2026-07-17
MYRG,2026-07-23,407.4,22.0638,421.6196,332.1678,130178165.0,none,3,1,503.565,375.01,breakout_retest,monitor,290.87,285.354,296.386,2026-02-26
NESR,2026-07-23,27.88,1.4357,26.5147,21.18,69753369.0,uptrend,2,3,29.98,26.21,higher_low,primary,26.21,25.8511,26.5689,2026-07-08
THG,2026-07-23,214.13,4.8044,203.5196,187.5553,70646211.0,uptrend,3,2,225.285,203.3613,higher_low,primary,203.3613,202.1602,204.5624,2026-07-16
BTSG,2026-07-23,69.84,2.532,64.2314,48.4722,345939129.0,uptrend,3,3,72.22,66.58,higher_low,primary,66.58,65.947,67.213,2026-07-15
NBIS,2026-07-23,220.97,23.8028,211.8461,154.4339,3851406043.0,none,3,2,299.86,164.31,breakout_retest,monitor,168.71,162.7593,174.6607,2026-04-16
INDV,2026-07-23,40.51,1.4111,38.8098,34.1627,75322188.0,uptrend,1,2,41.8438,39.2,higher_low,primary,39.2,38.8472,39.5528,2026-07-06
NWG,2026-07-23,17.86,0.4162,17.044,16.2441,71998166.0,uptrend,2,3,18.395,17.215,higher_low,primary,17.215,17.1109,17.3191,2026-07-14
SEZL,2026-07-23,159.01,12.6108,146.8014,103.8196,112300478.0,uptrend,3,3,195.71,157.0,higher_low,primary,157.0,153.8473,160.1527,2026-07-13
AROC,2026-07-23,38.39,1.3739,37.3862,33.1174,81489261.0,none,1,2,40.2899,36.06,breakout_retest,monitor,37.29,36.9465,37.6335,2026-06-12
BAP,2026-07-23,387.63,12.0504,369.525,328.3917,118588188.0,uptrend,2,2,403.295,377.45,higher_low,primary,377.45,374.4374,380.4626,2026-07-17
DK,2026-07-23,64.78,2.7475,52.0052,41.8873,71919582.0,none,2,1,50.325,40.89,breakout_retest,monitor,50.325,49.6381,51.0119,2026-06-08
CFG,2026-07-23,71.8,1.7636,68.1424,62.0658,374672523.0,uptrend,2,2,74.7,67.96,higher_low,primary,67.96,67.5191,68.4009,2026-07-08
RELY,2026-07-23,22.87,0.887,21.9629,18.8623,75094950.0,uptrend,2,2,25.75,17.7,higher_low,primary,17.7,17.4783,17.9217,2026-06-11
AIR,2026-07-23,129.47,6.4933,128.0599,109.3525,81237783.0,uptrend,2,2,146.7499,128.0,higher_low,primary,128.0,126.3767,129.6233,2026-07-10
PCG,2026-07-23,17.54,0.4064,17.058,16.6207,284776838.0,uptrend,2,3,17.435,16.53,higher_low,primary,16.53,16.4284,16.6316,2026-07-01
CNC,2026-07-23,63.74,2.4652,61.7748,48.3306,290695415.0,uptrend,3,3,69.355,63.2,higher_low,primary,63.2,62.5837,63.8163,2026-07-15
GRDN,2026-07-23,39.44,1.759,39.7884,35.0348,17769149.0,uptrend,1,2,43.4,38.8201,higher_low,primary,38.8201,38.3804,39.2598,2026-07-08
ASTE,2026-07-23,56.22,2.0713,55.3576,52.8391,11359178.0,none,1,2,57.8099,54.26,breakout_retest,monitor,54.17,53.6522,54.6878,2026-06-09
IFS,2026-07-23,59.16,1.7875,55.0275,48.4787,11579471.0,uptrend,2,3,61.38,57.0001,higher_low,primary,57.0001,56.5532,57.447,2026-07-17
HASI,2026-07-23,38.35,1.0059,38.7349,36.2701,35430546.0,none,0,2,39.31,37.12,breakout_retest,monitor,37.34,37.0885,37.5915,2026-03-25
BB,2026-07-23,8.63,0.7538,9.0548,6.1944,338689806.0,uptrend,2,2,13.59,8.21,higher_low,primary,8.21,8.0215,8.3985,2026-06-18
DAVE,2026-07-23,408.59,24.8153,341.1467,258.964,215137870.0,uptrend,3,3,409.0,365.5,higher_low,primary,365.5,359.2962,371.7038,2026-07-08
NTST,2026-07-23,21.83,0.509,20.9245,19.7816,64576096.0,uptrend,2,1,22.47,21.15,higher_low,primary,21.15,21.0228,21.2772,2026-07-15
TCBI,2026-07-23,98.67,2.7525,101.6454,96.984,59755869.0,uptrend,3,3,107.78,100.595,higher_low,primary,100.595,99.9069,101.2831,2026-07-08
