ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-04-28,504.29,27.2902,419.3247,302.7083,18669602921.0,none,2,1,471.34,311.49,breakout_retest,monitor,471.34,464.5174,478.1626,2026-03-18
SNDK,2026-04-28,1002.35,63.5785,752.7123,428.4244,13700123910.0,uptrend,2,2,965.0,558.5825,higher_low,primary,558.5825,542.6879,574.4771,2026-03-30
LITE,2026-04-28,791.37,68.6485,736.4714,445.6477,4819036119.0,uptrend,2,2,925.5,800.56,higher_low,primary,800.56,783.3979,817.7221,2026-04-15
FSLY,2026-04-28,24.63,2.7064,23.3555,15.1553,351296438.0,none,2,1,27.35,20.68,breakout_retest,monitor,12.5906,11.914,13.2672,2025-12-02
POET,2026-04-28,8.03,1.6633,7.4192,6.3201,351658925.0,none,0,1,7.75,4.87,breakout_retest,monitor,7.75,7.3342,8.1658,2026-04-13
ICHR,2026-04-28,66.54,4.3728,52.2567,33.7583,43927760.0,uptrend,2,3,52.9,41.58,higher_low,primary,41.58,40.4868,42.6732,2026-03-30
CRDO,2026-04-28,165.92,12.0766,136.1842,125.8912,1133583959.0,none,1,0,125.7,86.485,breakout_retest,monitor,125.7,122.6809,128.7191,2026-03-17
UNFI,2026-04-28,48.06,1.6056,43.5835,37.422,27680520.0,uptrend,3,3,49.8375,43.075,higher_low,primary,43.075,42.6736,43.4764,2026-04-07
MXL,2026-04-28,52.01,4.6116,24.7155,18.5382,195533555.0,none,0,0,,,breakout_retest,monitor,20.0,18.8471,21.1529,2025-07-24
DAR,2026-04-28,61.33,2.0963,56.6124,44.4976,183515468.0,uptrend,3,3,64.9,55.83,higher_low,primary,55.83,55.3059,56.3541,2026-04-17
DAN,2026-04-28,37.63,1.2522,34.2297,26.9779,33254656.0,uptrend,2,3,34.25,31.62,higher_low,primary,31.62,31.307,31.933,2026-03-30
PBF,2026-04-28,41.37,2.5404,41.0176,33.8493,134169375.0,none,3,2,52.18,36.121,breakout_retest,monitor,38.83,38.1949,39.4651,2026-02-12
SKM,2026-04-28,36.77,1.4736,32.4628,26.2172,71959095.0,uptrend,2,2,40.49,28.21,higher_low,primary,28.21,27.8416,28.5784,2026-03-31
PARR,2026-04-28,62.61,3.5089,56.5838,43.2701,89020878.0,none,1,2,66.78,54.0,breakout_retest,monitor,44.265,43.3878,45.1422,2026-02-18
PUMP,2026-04-28,17.42,0.7794,13.9142,10.3631,36361993.0,none,3,2,15.49,12.92,breakout_retest,monitor,15.49,15.2951,15.6849,2026-03-30
GPRE,2026-04-28,16.82,0.8535,15.2135,11.6835,21940987.0,none,3,2,17.94,14.08,breakout_retest,monitor,16.8,16.5866,17.0134,2026-03-18
INTC,2026-04-28,84.52,4.2995,56.4946,41.8805,8462910764.0,none,1,1,70.325,40.63,breakout_retest,monitor,70.325,69.2501,71.3999,2026-04-17
PKX,2026-04-28,76.02,2.4595,62.9913,57.0318,11497783.0,none,2,2,63.94,55.31,breakout_retest,monitor,63.94,63.3251,64.5549,2026-04-09
AMD,2026-04-28,323.21,15.0296,243.8412,206.7781,10838035300.0,none,1,2,221.33,192.865,breakout_retest,monitor,221.33,217.5726,225.0874,2026-03-25
LYG,2026-04-28,5.33,0.1353,5.3693,5.0609,110221314.0,none,1,1,5.75,4.81,breakout_retest,monitor,5.19,5.1562,5.2238,2026-03-25
MYRG,2026-04-28,330.97,12.5501,294.2949,241.5679,84148500.0,uptrend,2,2,288.56,258.195,higher_low,primary,258.195,255.0575,261.3325,2026-03-30
SBS,2026-04-28,33.61,0.9214,30.9401,26.2343,46621571.0,uptrend,3,2,35.785,33.37,higher_low,primary,33.37,33.1396,33.6004,2026-04-16
NESR,2026-04-28,25.01,1.1456,22.2734,16.5715,43495860.0,none,2,3,25.3,20.572,breakout_retest,monitor,22.7789,22.4925,23.0653,2026-03-25
BTSG,2026-04-28,47.49,1.6102,43.603,36.1078,83581339.0,uptrend,3,2,45.59,40.41,higher_low,primary,40.41,40.0074,40.8126,2026-04-02
NBIS,2026-04-28,135.51,10.889,125.1736,97.2199,2307684715.0,uptrend,2,2,168.71,89.6525,higher_low,primary,89.6525,86.9302,92.3748,2026-03-30
INDV,2026-04-28,34.43,1.2966,32.1784,28.5899,48709899.0,none,0,1,33.62,27.68,breakout_retest,monitor,33.62,33.2959,33.9441,2026-04-15
SSRM,2026-04-28,29.23,1.7166,29.2541,23.855,115567142.0,uptrend,3,3,36.515,22.56,higher_low,primary,22.56,22.1308,22.9892,2026-03-20
AROC,2026-04-28,37.99,1.0512,34.8264,29.7123,49874720.0,uptrend,2,2,37.01,34.9,higher_low,primary,34.9,34.6372,35.1628,2026-04-17
AGRO,2026-04-28,13.7,0.8263,12.3861,10.023,20232851.0,uptrend,1,1,14.27,11.79,higher_low,primary,11.79,11.5834,11.9966,2026-04-17
DK,2026-04-28,41.04,2.1345,40.1052,33.9359,50552016.0,none,2,2,48.32,37.02,breakout_retest,monitor,35.91,35.3764,36.4436,2026-02-18
CFG,2026-04-28,64.99,1.5594,62.1397,56.367,316574225.0,none,2,1,66.85,55.49,breakout_retest,monitor,62.16,61.7702,62.5498,2026-01-08
RELY,2026-04-28,21.61,0.7062,17.3651,16.6376,62612462.0,none,1,2,16.55,14.99,breakout_retest,monitor,16.55,16.3734,16.7266,2026-03-25
AIR,2026-04-28,108.86,5.1111,111.9423,95.0898,45728356.0,uptrend,3,2,127.21,102.26,higher_low,primary,102.26,100.9822,103.5378,2026-03-30
GRDN,2026-04-28,37.59,1.584,35.8056,30.4828,17733867.0,uptrend,3,2,41.36,33.92,higher_low,primary,33.92,33.524,34.316,2026-03-27
PDS,2026-04-28,98.8,3.4882,90.3907,73.8242,11653554.0,none,3,2,103.8,82.18,breakout_retest,monitor,92.4,91.5279,93.2721,2026-02-19
SYM,2026-04-28,57.08,3.5295,56.6595,54.5793,79068285.0,uptrend,1,2,67.0783,47.18,higher_low,primary,47.18,46.2976,48.0624,2026-03-30
IFS,2026-04-28,44.9,1.9847,47.7319,43.8936,17004651.0,uptrend,2,2,53.0,44.85,higher_low,primary,44.85,44.3538,45.3462,2026-04-15
HASI,2026-04-28,40.87,1.0412,38.0324,33.3657,31498331.0,uptrend,2,2,37.34,35.54,higher_low,primary,35.54,35.2797,35.8003,2026-03-30
BB,2026-04-28,5.14,0.2779,4.0609,3.9726,79081208.0,none,2,0,5.79,3.1201,breakout_retest,monitor,4.45,4.3805,4.5195,2025-12-15
DAVE,2026-04-28,278.54,14.1807,216.6708,208.8079,129633823.0,uptrend,2,2,287.69,164.0,higher_low,primary,164.0,160.4548,167.5452,2026-03-31
NTST,2026-04-28,20.61,0.44,19.8913,18.7002,28329392.0,uptrend,2,3,21.3,18.47,higher_low,primary,18.47,18.36,18.58,2026-03-27
TCBI,2026-04-28,100.76,3.0414,98.602,91.6226,42983659.0,none,2,2,106.82,87.44,breakout_retest,monitor,98.07,97.3097,98.8303,2025-12-11
TILE,2026-04-28,27.89,0.821,27.8118,27.0657,15756538.0,none,2,2,28.95,24.4,breakout_retest,monitor,26.82,26.6147,27.0253,2025-11-12
FLYW,2026-04-28,13.58,0.5553,12.6765,12.5902,19047968.0,none,1,1,12.775,11.16,breakout_retest,monitor,12.775,12.6362,12.9138,2026-03-25
VLY,2026-04-28,13.62,0.3748,12.7766,11.565,91648012.0,none,2,2,13.335,11.85,breakout_retest,monitor,13.335,13.2413,13.4287,2026-04-09
SBLK,2026-04-28,24.64,0.7656,23.6591,21.0324,21236228.0,none,2,2,25.42,21.85,breakout_retest,monitor,23.51,23.3186,23.7014,2026-03-25
KC,2026-04-28,15.41,0.8215,14.8128,13.3839,19555156.0,none,2,1,18.38,12.73,breakout_retest,monitor,14.84,14.6346,15.0454,2026-03-10
ASM,2026-04-28,6.42,0.489,7.1743,6.2422,31738709.0,none,1,2,8.055,5.16,breakout_retest,monitor,5.16,5.0378,5.2822,2025-11-13
LFST,2026-04-28,7.67,0.2415,6.7651,6.3634,13893264.0,none,0,2,6.66,6.21,breakout_retest,monitor,6.66,6.5996,6.7204,2026-04-08
BBVA,2026-04-28,22.05,0.6211,22.3796,20.9372,41748241.0,uptrend,1,1,24.135,20.26,higher_low,primary,20.26,20.1047,20.4153,2026-03-30
LC,2026-04-28,16.87,0.8424,16.03,15.7932,43692012.0,uptrend,1,1,18.32,13.675,higher_low,primary,13.675,13.4644,13.8856,2026-03-30
RSI,2026-04-28,24.0,0.8861,21.421,18.9224,31342213.0,uptrend,2,2,23.15,20.7601,higher_low,primary,20.7601,20.5386,20.9816,2026-04-13
