ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
LITE,2026-09-17,893.61,67.9064,864.7535,710.8257,3721933718.0,uptrend,2,2,1026.76,818.89,higher_low,primary,818.89,801.9134,835.8666,2026-09-03
FSLY,2026-09-17,24.57,1.9263,22.8054,19.2798,113411605.0,none,1,2,25.36,19.76,breakout_retest,monitor,21.925,21.4434,22.4066,2026-07-17
AUGO,2026-09-17,88.71,4.6281,77.4549,67.5376,89977973.0,uptrend,1,2,89.19,82.22,higher_low,primary,82.22,81.063,83.377,2026-09-10
DAR,2026-09-17,66.49,2.5056,63.603,55.6187,173758760.0,uptrend,1,2,68.65,58.96,higher_low,primary,58.96,58.3336,59.5864,2026-08-25
DAN,2026-09-17,30.5,1.0275,30.0155,29.2484,38620309.0,uptrend,3,3,32.3,29.06,higher_low,primary,29.06,28.8031,29.3169,2026-09-01
PBF,2026-09-17,77.16,4.4022,67.4801,50.877,241524008.0,uptrend,3,3,82.61,63.95,higher_low,primary,63.95,62.8495,65.0505,2026-08-26
SKM,2026-09-17,35.54,1.2392,36.3834,32.3865,60260644.0,uptrend,1,2,38.71,36.31,higher_low,primary,36.31,36.0002,36.6198,2026-09-03
PARR,2026-09-17,86.49,4.4576,76.6617,61.8035,68547400.0,none,2,2,86.97,72.09,breakout_retest,monitor,83.7199,82.6055,84.8343,2026-08-17
INTC,2026-09-17,108.8,5.9764,98.8661,82.6312,8986102532.0,none,1,1,106.69,85.14,breakout_retest,monitor,106.69,105.1959,108.1841,2026-09-09
AMD,2026-09-17,545.09,24.4368,488.8743,393.3243,8947784865.0,none,1,1,526.79,440.5,breakout_retest,monitor,526.79,520.6808,532.8992,2026-09-09
NESR,2026-09-17,32.49,1.5267,31.6359,25.1116,55249560.0,uptrend,1,2,35.47,32.05,higher_low,primary,32.05,31.6683,32.4317,2026-08-21
THG,2026-09-17,229.17,4.441,222.0368,200.0615,61702861.0,none,2,2,233.28,222.045,breakout_retest,monitor,226.38,225.2697,227.4903,2026-08-17
BTSG,2026-09-17,56.6,2.539,61.3128,53.4658,130441110.0,uptrend,2,2,63.14,57.68,higher_low,primary,57.68,57.0452,58.3148,2026-09-10
SSRM,2026-09-17,36.145,1.6054,33.5308,29.3728,90624941.0,uptrend,2,1,39.44,35.69,higher_low,primary,35.69,35.2887,36.0913,2026-09-01
NWG,2026-09-17,18.94,0.358,18.3494,17.0245,51455647.0,none,2,2,19.0,18.16,breakout_retest,monitor,18.9,18.8105,18.9895,2026-08-25
DK,2026-09-17,81.55,4.1276,67.1671,51.7443,145671495.0,uptrend,2,2,77.4,69.14,higher_low,primary,69.14,68.1081,70.1719,2026-09-03
CFG,2026-09-17,67.39,1.6929,70.0557,64.8575,226103265.0,none,2,2,71.18,67.67,breakout_retest,monitor,64.025,63.6018,64.4482,2026-05-26
RELY,2026-09-17,21.73,1.1159,23.9034,20.5911,93466560.0,uptrend,2,3,27.479,24.3523,higher_low,primary,24.3523,24.0733,24.6313,2026-08-20
CNC,2026-09-17,67.1,2.4546,64.8705,54.2337,272904830.0,none,1,1,68.83,61.81,breakout_retest,monitor,66.55,65.9363,67.1637,2026-06-09
GRDN,2026-09-17,45.05,1.9046,40.8286,37.0604,22040589.0,none,2,1,47.02,35.9,breakout_retest,monitor,43.4,42.9239,43.8761,2026-07-02
TAL,2026-09-17,11.7,0.3865,11.4461,11.2276,68979316.0,none,2,2,12.53,11.385,breakout_retest,monitor,10.7,10.6034,10.7966,2026-07-15
CDE,2026-09-17,19.98,1.0829,19.0817,18.6877,703053401.0,uptrend,1,2,22.45,19.76,higher_low,primary,19.76,19.4893,20.0307,2026-09-01
DAVE,2026-09-17,356.49,21.5707,357.888,295.8666,116717337.0,none,1,1,394.99,302.165,breakout_retest,monitor,293.9,288.5073,299.2927,2026-06-01
GNK,2026-09-17,28.1,0.9305,26.1304,23.3643,21045831.0,uptrend,2,2,27.8171,25.42,higher_low,primary,25.42,25.1874,25.6526,2026-08-28
TILE,2026-09-17,34.38,1.0906,35.3844,31.8693,17526917.0,uptrend,2,3,40.5,33.66,higher_low,primary,33.66,33.3873,33.9327,2026-09-10
FLYW,2026-09-17,17.73,0.6264,17.765,15.6537,24235109.0,uptrend,2,2,19.27,16.9,higher_low,primary,16.9,16.7434,17.0566,2026-09-02
SBLK,2026-09-17,31.75,0.9298,29.438,25.5359,53989807.0,uptrend,3,3,32.88,29.42,higher_low,primary,29.42,29.1876,29.6524,2026-08-26
BCH,2026-09-17,41.39,0.9315,41.1583,39.2523,11869233.0,uptrend,2,3,43.12,40.9,higher_low,primary,40.9,40.6671,41.1329,2026-09-01
LFST,2026-09-17,12.61,0.4951,11.7557,9.0441,58815991.0,uptrend,3,2,13.15,12.38,higher_low,primary,12.38,12.2562,12.5038,2026-09-09
BBVA,2026-09-17,28.83,0.5232,27.7913,24.5763,33145548.0,uptrend,3,3,29.64,24.9,higher_low,primary,24.9,24.7692,25.0308,2026-07-17
INCY,2026-09-17,127.62,3.2938,121.0571,108.0842,160226992.0,none,1,3,130.0,121.61,breakout_retest,monitor,119.6,118.7765,120.4235,2026-07-17
EXK,2026-09-17,10.17,0.6059,9.8565,9.4657,95574678.0,uptrend,3,3,11.649,10.13,higher_low,primary,10.13,9.9785,10.2815,2026-09-01
