ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-08-17,1011.75,72.1619,898.7293,631.8085,37052683784.0,none,2,1,1011.77,737.88,breakout_retest,monitor,818.67,800.6295,836.7105,2026-05-11
SNDK,2026-08-17,1786.85,169.278,1496.5555,1051.3109,23188107331.0,none,1,1,1446.6225,998.19,breakout_retest,monitor,1446.6225,1404.303,1488.942,2026-08-04
LITE,2026-08-17,968.9,82.2651,821.011,665.1581,4252938362.0,none,1,0,897.0,594.84,breakout_retest,monitor,897.0,876.4337,917.5663,2026-07-23
FSLY,2026-08-17,29.04,1.9711,22.4488,18.4152,158182475.0,none,1,2,21.925,18.93,breakout_retest,monitor,21.925,21.4322,22.4178,2026-07-17
POET,2026-08-17,9.4,0.7995,9.0107,8.3379,107319611.0,none,1,1,15.08,6.28,breakout_retest,monitor,8.27,8.0701,8.4699,2026-03-12
CRDO,2026-08-17,282.82,22.3811,230.6925,188.5329,1143817435.0,none,1,1,241.14,177.0,breakout_retest,monitor,241.14,235.5447,246.7353,2026-07-23
AUGO,2026-08-17,78.54,4.0421,65.5476,63.2232,51465651.0,none,0,1,68.01,48.05,breakout_retest,monitor,68.01,66.9995,69.0205,2026-07-06
DAR,2026-08-17,67.67,2.1532,60.6249,52.7003,135287952.0,none,1,1,62.38,57.76,breakout_retest,monitor,62.38,61.8417,62.9183,2026-07-31
DAN,2026-08-17,31.35,1.2818,29.2261,28.9333,42212703.0,none,1,2,28.12,26.085,breakout_retest,monitor,28.12,27.7996,28.4404,2026-07-22
PBF,2026-08-17,75.07,4.0392,58.2955,44.8057,228686607.0,uptrend,2,2,74.74,58.8805,higher_low,primary,58.8805,57.8707,59.8903,2026-08-07
SKM,2026-08-17,39.96,1.7246,34.4877,31.1204,88722812.0,none,1,1,35.86,32.8401,breakout_retest,monitor,35.86,35.4288,36.2912,2026-08-06
PARR,2026-08-17,82.07,4.5349,70.6744,56.6045,87499111.0,none,3,1,87.03,64.98,breakout_retest,monitor,70.39,69.2563,71.5237,2026-05-05
GPRE,2026-08-17,16.14,0.8258,16.0792,14.3639,21504541.0,uptrend,1,1,19.645,14.41,higher_low,primary,14.41,14.2036,14.6164,2026-08-07
INTC,2026-08-17,103.49,6.9842,102.6409,78.4776,11482915230.0,none,1,0,106.85,81.79,breakout_retest,monitor,54.6,52.8539,56.3461,2026-01-22
LYG,2026-08-17,6.15,0.1225,5.937,5.4594,86214517.0,uptrend,2,3,6.32,6.08,higher_low,primary,6.08,6.0494,6.1106,2026-08-11
NESR,2026-08-17,35.78,1.7886,28.7482,22.7487,68115695.0,none,2,2,29.98,24.37,breakout_retest,monitor,29.98,29.5329,30.4271,2026-07-15
THG,2026-08-17,222.1,4.7225,214.6925,193.7123,67689422.0,uptrend,3,2,236.065,203.3613,higher_low,primary,203.3613,202.1807,204.5419,2026-07-16
BTSG,2026-08-17,60.38,3.1398,63.7906,51.2343,199298466.0,none,3,2,73.7499,57.4,breakout_retest,monitor,45.59,44.805,46.375,2026-03-25
NBIS,2026-08-17,268.85,25.7421,212.9281,166.6967,5722327170.0,none,1,1,229.47,145.8,breakout_retest,monitor,229.47,223.0345,235.9055,2026-08-04
INDV,2026-08-17,39.08,1.4518,38.8781,34.8178,92558540.0,none,1,1,41.65,35.76,breakout_retest,monitor,38.58,38.2171,38.9429,2026-05-26
SSRM,2026-08-17,32.78,1.4765,29.039,27.5845,88261120.0,none,1,1,28.74,24.17,breakout_retest,monitor,28.74,28.3709,29.1091,2026-07-22
NWG,2026-08-17,19.04,0.3563,17.9602,16.5742,71585022.0,uptrend,3,3,19.42,17.545,higher_low,primary,17.545,17.4559,17.6341,2026-07-28
SEZL,2026-08-17,122.18,13.2252,145.4923,110.4003,117487187.0,none,2,1,184.21,114.16,breakout_retest,monitor,86.68,83.3737,89.9863,2026-02-26
BAP,2026-08-17,378.28,12.2033,377.9105,338.9184,113589902.0,uptrend,3,2,413.245,377.45,higher_low,primary,377.45,374.3992,380.5008,2026-07-17
DK,2026-08-17,67.21,3.3665,58.1077,45.895,84223294.0,none,2,1,68.7799,56.34,breakout_retest,monitor,50.325,49.4834,51.1666,2026-06-08
CFG,2026-08-17,74.31,1.4444,70.5479,63.8228,252496605.0,uptrend,2,3,74.535,70.04,higher_low,primary,70.04,69.6789,70.4011,2026-07-30
RELY,2026-08-17,26.3,1.1609,23.1244,19.5527,74952687.0,uptrend,3,3,27.15,22.75,higher_low,primary,22.75,22.4598,23.0402,2026-08-10
AIR,2026-08-17,153.71,6.2781,135.7855,114.7489,66490094.0,none,2,1,154.0,123.72,breakout_retest,monitor,142.92,141.3505,144.4895,2026-07-21
PCG,2026-08-17,17.5,0.4818,17.2583,16.7109,464418747.0,uptrend,3,3,18.44,16.88,higher_low,primary,16.88,16.7596,17.0004,2026-08-07
CNC,2026-08-17,64.41,2.751,63.2688,51.2444,327565420.0,none,2,1,68.379,56.67,breakout_retest,monitor,45.195,44.5072,45.8828,2026-03-04
TAL,2026-08-17,11.68,0.4107,10.9519,10.8973,61920310.0,uptrend,2,1,12.58,10.005,higher_low,primary,10.005,9.9023,10.1077,2026-07-17
PDS,2026-08-17,88.61,3.1057,82.9534,80.8109,10966035.0,none,0,1,88.31,71.92,breakout_retest,monitor,88.31,87.5336,89.0864,2026-07-23
IFS,2026-08-17,54.64,1.8922,56.2201,50.028,15275735.0,none,1,2,60.54,56.35,breakout_retest,monitor,50.845,50.3719,51.3181,2026-05-21
HASI,2026-08-17,42.13,1.0809,39.3215,36.901,37215913.0,none,0,2,39.31,37.3101,breakout_retest,monitor,39.31,39.0398,39.5802,2026-07-16
BB,2026-08-17,8.73,0.5298,8.8716,6.6344,113024120.0,none,1,2,9.34,7.71,breakout_retest,monitor,5.085,4.9525,5.2175,2025-10-22
DAVE,2026-08-17,341.43,25.0574,350.8584,279.0341,175179126.0,none,2,1,438.23,302.165,breakout_retest,monitor,293.9,287.6356,300.1644,2026-06-01
TCBI,2026-08-17,101.09,1.8574,100.8268,97.2655,44868737.0,uptrend,2,2,102.79,97.83,higher_low,primary,97.83,97.3656,98.2944,2026-08-07
TILE,2026-08-17,38.04,1.327,34.037,30.8542,15615752.0,uptrend,2,3,40.5,31.53,higher_low,primary,31.53,31.1982,31.8618,2026-07-21
FLYW,2026-08-17,18.3,0.734,16.9366,14.947,38929855.0,none,2,1,18.92,15.6,breakout_retest,monitor,17.025,16.8415,17.2085,2026-06-01
VLY,2026-08-17,14.94,0.2724,14.4368,13.1592,100023201.0,none,2,2,14.96,14.01,breakout_retest,monitor,14.72,14.6519,14.7881,2026-06-15
XYZ,2026-08-17,80.2,2.746,77.8493,72.0068,399261068.0,uptrend,3,2,86.75,75.73,higher_low,primary,75.73,75.0435,76.4165,2026-07-23
SBLK,2026-08-17,30.09,0.9431,27.2402,24.368,39305306.0,uptrend,2,2,29.5,24.86,higher_low,primary,24.86,24.6242,25.0958,2026-07-17
BCH,2026-08-17,41.09,1.076,40.2409,38.2105,11788562.0,uptrend,2,3,42.68,38.97,higher_low,primary,38.97,38.701,39.239,2026-07-17
LFST,2026-08-17,12.55,0.5285,10.4321,8.1845,46024010.0,none,3,2,11.76,10.08,breakout_retest,monitor,11.76,11.6279,11.8921,2026-07-20
LUV,2026-08-17,43.35,1.5372,45.9907,42.3989,241048202.0,none,1,2,49.725,44.191,breakout_retest,monitor,42.3899,42.0056,42.7742,2026-05-07
BBVA,2026-08-17,28.8,0.5002,26.1188,23.39,49187165.0,uptrend,3,3,26.395,24.9,higher_low,primary,24.9,24.775,25.025,2026-07-17
INCY,2026-08-17,123.5,3.7575,114.7502,103.1677,228559107.0,uptrend,3,3,132.6,115.77,higher_low,primary,115.77,114.8306,116.7094,2026-08-06
