ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-05-22,751.0,47.4103,563.0726,369.0884,34575345793.0,none,2,1,818.67,311.49,breakout_retest,monitor,471.34,459.4874,483.1926,2026-03-18
SNDK,2026-05-22,1478.69,104.8921,1079.33,585.4758,20294648980.0,uptrend,2,3,1600.0,1277.33,higher_low,primary,1277.33,1251.107,1303.553,2026-05-18
LITE,2026-05-22,946.9,80.5188,843.963,529.5327,5886935102.0,none,2,2,1085.68,780.48,breakout_retest,monitor,925.5,905.3703,945.6297,2026-04-21
POET,2026-05-22,14.59,2.1884,10.1257,7.3856,871365760.0,uptrend,2,2,20.81,6.37,higher_low,primary,6.37,5.8229,6.9171,2026-04-29
ICHR,2026-05-22,68.96,4.7381,61.1691,39.9173,78228427.0,uptrend,2,3,78.0,56.6011,higher_low,primary,56.6011,55.4166,57.7856,2026-05-05
CRDO,2026-05-22,218.41,16.4773,162.222,138.6517,1149844764.0,uptrend,2,1,210.97,164.8,higher_low,primary,164.8,160.6807,168.9193,2026-04-28
AUGO,2026-05-22,72.58,5.0918,81.4819,61.8022,57104957.0,uptrend,2,2,92.8899,78.8,higher_low,primary,78.8,77.527,80.073,2026-04-29
UNFI,2026-05-22,49.31,1.6549,47.2714,38.7443,28113141.0,uptrend,3,3,53.18,46.5,higher_low,primary,46.5,46.0863,46.9137,2026-04-24
DAR,2026-05-22,58.6,2.1264,59.3305,48.0099,162125096.0,uptrend,2,3,64.99,61.09,higher_low,primary,61.09,60.5584,61.6216,2026-05-07
DAN,2026-05-22,34.16,1.3399,34.2371,28.2003,34955841.0,uptrend,2,3,39.56,34.33,higher_low,primary,34.33,33.995,34.665,2026-05-04
PBF,2026-05-22,40.21,2.6033,41.4956,35.4499,135638499.0,none,1,2,43.41,38.76,breakout_retest,monitor,38.83,38.1792,39.4808,2026-02-12
SKM,2026-05-22,37.76,1.6298,35.2319,28.3277,79557003.0,uptrend,1,3,39.97,35.84,higher_low,primary,35.84,35.4326,36.2474,2026-04-30
PARR,2026-05-22,58.83,3.8396,59.3986,46.899,83681106.0,uptrend,2,2,70.39,56.11,higher_low,primary,56.11,55.1501,57.0699,2026-05-06
PUMP,2026-05-22,16.95,0.9551,15.4495,11.479,112073570.0,uptrend,3,2,18.5,14.9,higher_low,primary,14.9,14.6612,15.1388,2026-04-30
GPRE,2026-05-22,15.47,0.9007,16.0053,12.6871,27267692.0,uptrend,2,2,17.49,16.0931,higher_low,primary,16.0931,15.8679,16.3183,2026-05-07
INTC,2026-05-22,119.84,8.002,85.4851,53.6756,16652173268.0,uptrend,1,1,132.75,40.63,higher_low,primary,40.63,38.6295,42.6305,2026-03-30
PKX,2026-05-22,74.52,3.4067,72.0153,61.493,22189079.0,none,3,2,92.4,55.31,breakout_retest,monitor,71.345,70.4933,72.1967,2026-02-25
AMD,2026-05-22,467.51,25.2422,334.8578,244.0395,17002886674.0,none,2,1,469.215,188.22,breakout_retest,monitor,266.96,260.6494,273.2706,2026-01-23
LYG,2026-05-22,5.36,0.1468,5.3247,5.09,98251293.0,none,1,1,5.495,5.03,breakout_retest,monitor,5.19,5.1533,5.2267,2026-03-25
MYRG,2026-05-22,446.9,20.4889,371.6668,276.7552,141596202.0,uptrend,3,2,480.0,251.6275,higher_low,primary,251.6275,246.5053,256.7497,2026-03-09
NESR,2026-05-22,25.76,1.1659,23.8459,17.9534,50360523.0,uptrend,2,3,27.25,23.065,higher_low,primary,23.065,22.7735,23.3565,2026-05-08
THG,2026-05-22,195.13,4.0325,183.7752,177.3298,54915193.0,uptrend,3,2,199.59,177.04,higher_low,primary,177.04,176.0319,178.0481,2026-04-27
BTSG,2026-05-22,58.5,1.9976,49.6301,39.0911,168098141.0,uptrend,3,2,54.68,40.41,higher_low,primary,40.41,39.9106,40.9094,2026-04-02
NBIS,2026-05-22,214.77,17.9601,159.4442,113.4067,3419594045.0,uptrend,3,2,233.7299,132.7,higher_low,primary,132.7,128.21,137.19,2026-04-28
INDV,2026-05-22,37.53,1.3265,35.1186,30.2391,94871846.0,none,1,1,41.0,27.68,breakout_retest,monitor,35.34,35.0084,35.6716,2026-03-11
SSRM,2026-05-22,29.72,1.7921,30.3683,25.0652,100202568.0,uptrend,2,3,36.28,28.065,higher_low,primary,28.065,27.617,28.513,2026-04-29
AROC,2026-05-22,37.25,1.2924,36.3472,30.9661,66965589.0,uptrend,2,2,40.115,36.0,higher_low,primary,36.0,35.6769,36.3231,2026-05-06
AGRO,2026-05-22,12.81,0.7485,12.9745,10.5968,15699630.0,none,1,2,13.8588,12.29,breakout_retest,monitor,8.815,8.6279,9.0021,2025-12-10
DK,2026-05-22,43.68,2.398,42.7606,36.0083,61742948.0,uptrend,2,2,47.29,43.0,higher_low,primary,43.0,42.4005,43.5995,2026-05-07
CFG,2026-05-22,62.89,1.4523,62.4479,57.731,234109754.0,none,1,1,66.0,59.745,breakout_retest,monitor,62.16,61.7969,62.5231,2026-01-08
RELY,2026-05-22,21.58,0.872,20.073,17.4631,141686024.0,none,2,2,24.92,14.99,breakout_retest,monitor,16.55,16.332,16.768,2026-03-25
AIR,2026-05-22,108.41,4.6726,110.7455,97.9674,43192269.0,uptrend,2,3,121.59,104.86,higher_low,primary,104.86,103.6918,106.0282,2026-04-29
PCG,2026-05-22,16.49,0.4606,16.8404,16.2665,329228971.0,none,1,0,16.915,15.275,breakout_retest,monitor,16.38,16.2649,16.4951,2026-01-02
CNC,2026-05-22,59.14,1.905,48.1409,42.7759,393460656.0,none,1,0,59.74,31.63,breakout_retest,monitor,37.05,36.5737,37.5263,2026-03-19
GRDN,2026-05-22,38.48,1.5834,36.282,31.4219,14900504.0,none,2,2,39.62,32.25,breakout_retest,monitor,38.12,37.7242,38.5158,2026-03-23
PDS,2026-05-22,96.99,3.6481,92.7237,77.4039,11292038.0,uptrend,2,2,102.45,87.735,higher_low,primary,87.735,86.823,88.647,2026-05-07
IFS,2026-05-22,49.05,1.7501,46.8288,44.3017,11836797.0,uptrend,2,2,53.0,43.16,higher_low,primary,43.16,42.7225,43.5975,2026-05-04
HASI,2026-05-22,40.61,1.1672,39.662,34.8312,44782884.0,uptrend,2,3,44.13,40.0242,higher_low,primary,40.0242,39.7324,40.316,2026-05-12
AMSC,2026-05-22,51.84,3.9375,44.9153,40.0482,66447172.0,none,1,1,60.18,26.46,breakout_retest,monitor,38.1048,37.1204,39.0892,2026-02-18
BB,2026-05-22,7.91,0.4567,5.1659,4.4109,165162075.0,none,2,1,6.61,3.1201,breakout_retest,monitor,6.61,6.4958,6.7242,2026-05-08
DAVE,2026-05-22,228.46,15.9568,232.3298,217.0172,110843292.0,none,2,2,285.39,225.0001,breakout_retest,monitor,227.69,223.7008,231.6792,2026-03-10
NTST,2026-05-22,20.43,0.3765,20.2117,19.0394,25459614.0,none,1,3,20.91,20.25,breakout_retest,monitor,18.635,18.5409,18.7291,2026-01-20
TCBI,2026-05-22,99.39,2.5505,98.6473,93.3129,39823653.0,none,1,2,103.29,95.16,breakout_retest,monitor,96.21,95.5724,96.8476,2026-03-25
TILE,2026-05-22,28.81,1.1495,28.0032,27.2963,16377309.0,none,2,1,30.34,26.48,breakout_retest,monitor,28.7,28.4126,28.9874,2025-10-31
FLYW,2026-05-22,16.12,0.6807,14.3217,13.1775,37307588.0,uptrend,2,2,18.05,13.1,higher_low,primary,13.1,12.9298,13.2702,2026-04-24
VLY,2026-05-22,13.55,0.315,13.0436,11.865,67234936.0,none,1,2,13.8,12.765,breakout_retest,monitor,12.44,12.3613,12.5187,2026-03-25
XYZ,2026-05-22,68.08,2.6716,67.5424,66.2576,420948444.0,uptrend,2,2,77.16,68.69,higher_low,primary,68.69,68.0221,69.3579,2026-05-13
SBLK,2026-05-22,26.4,0.8009,25.0743,21.9837,33150325.0,uptrend,2,2,27.69,23.88,higher_low,primary,23.88,23.6798,24.0802,2026-04-24
KC,2026-05-22,14.22,0.9878,15.0733,13.824,22019758.0,uptrend,3,2,18.52,14.66,higher_low,primary,14.66,14.413,14.907,2026-04-30
LFST,2026-05-22,7.39,0.3223,7.2403,6.4948,61956925.0,uptrend,2,2,8.89,7.175,higher_low,primary,7.175,7.0944,7.2556,2026-05-05
ANIP,2026-05-22,82.72,2.8334,79.4751,79.0997,31952220.0,none,3,2,87.76,76.1201,breakout_retest,monitor,82.425,81.7167,83.1333,2026-04-20
BBVA,2026-05-22,22.37,0.5896,22.1787,21.0737,32924636.0,uptrend,1,3,22.52,21.51,higher_low,primary,21.51,21.3626,21.6574,2026-05-13
RSI,2026-05-22,27.06,1.1032,24.6278,20.5418,67458507.0,uptrend,3,3,29.24,25.84,higher_low,primary,25.84,25.5642,26.1158,2026-05-14
