ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-05-26,895.88,55.8667,576.1235,373.9248,36920522608.0,uptrend,2,1,818.67,652.21,higher_low,primary,652.21,638.2433,666.1767,2026-05-19
SNDK,2026-05-26,1589.55,109.0462,1099.3384,595.2722,20630676194.0,uptrend,2,2,1600.0,1277.33,higher_low,primary,1277.33,1250.0684,1304.5916,2026-05-18
LITE,2026-05-26,910.81,79.0525,846.5847,533.6571,5896044367.0,uptrend,2,2,1085.68,845.0,higher_low,primary,845.0,825.2369,864.7631,2026-05-19
POET,2026-05-26,13.35,2.1724,10.2521,7.4587,824040694.0,uptrend,2,3,20.81,11.8201,higher_low,primary,11.8201,11.277,12.3632,2026-05-19
ICHR,2026-05-26,72.73,4.7711,61.6226,40.3265,80929413.0,uptrend,2,3,78.0,62.17,higher_low,primary,62.17,60.9772,63.3628,2026-05-19
CRDO,2026-05-26,221.64,16.8804,164.5522,139.5132,1194861852.0,none,2,1,210.97,148.9446,breakout_retest,monitor,210.97,206.7499,215.1901,2026-05-11
AUGO,2026-05-26,75.64,4.9724,81.2528,61.9399,56884762.0,none,2,1,92.8899,71.0351,breakout_retest,monitor,75.57,74.3269,76.8131,2026-02-11
UNFI,2026-05-26,49.85,1.6387,47.3727,39.0216,27989935.0,uptrend,3,3,53.18,46.5,higher_low,primary,46.5,46.0903,46.9097,2026-04-24
DAR,2026-05-26,59.35,2.1088,59.3313,48.1843,162812655.0,uptrend,2,3,64.99,61.09,higher_low,primary,61.09,60.5628,61.6172,2026-05-07
DAN,2026-05-26,35.19,1.3221,34.2746,28.3188,34384181.0,none,2,2,39.56,31.545,breakout_retest,monitor,34.25,33.9195,34.5805,2026-03-25
SKM,2026-05-26,38.64,1.5991,35.3656,28.478,82341674.0,none,1,2,39.97,35.62,breakout_retest,monitor,31.385,30.9852,31.7848,2026-03-24
