ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-06-08,949.28,68.1618,697.8776,426.1432,47954810776.0,uptrend,1,2,818.67,652.21,higher_low,primary,652.21,635.1695,669.2505,2026-05-19
SNDK,2026-06-08,1642.0,120.4854,1277.6124,689.4531,17957259172.0,uptrend,2,2,1600.0,1277.33,higher_low,primary,1277.33,1247.2087,1307.4513,2026-05-18
LITE,2026-06-08,895.4,87.5098,866.1247,565.921,5835128007.0,uptrend,3,3,1085.68,806.62,higher_low,primary,806.62,784.7425,828.4975,2026-06-01
POET,2026-06-08,12.28,2.1126,11.2341,8.1736,830521683.0,uptrend,2,3,20.81,11.5,higher_low,primary,11.5,10.9719,12.0281,2026-05-29
ICHR,2026-06-08,66.75,5.2073,64.2085,43.3055,75645351.0,uptrend,2,3,76.6558,62.17,higher_low,primary,62.17,60.8682,63.4718,2026-05-19
CRDO,2026-06-08,222.27,20.7306,181.7303,147.1814,1744615682.0,none,3,1,245.9499,148.9446,breakout_retest,monitor,210.97,205.7873,216.1527,2026-05-11
UNFI,2026-06-08,51.64,2.1024,48.933,40.2333,29256057.0,uptrend,2,3,52.86,48.1663,higher_low,primary,48.1663,47.6407,48.6919,2026-05-21
DAR,2026-06-08,58.36,1.9409,59.479,49.1429,132557650.0,none,2,2,64.99,57.65,breakout_retest,monitor,54.24,53.7548,54.7252,2026-03-02
DAN,2026-06-08,36.67,1.3889,34.8046,28.9484,35270232.0,none,2,2,39.56,31.545,breakout_retest,monitor,34.25,33.9028,34.5972,2026-03-25
PBF,2026-06-08,42.37,2.3171,41.4781,36.7315,102427808.0,none,1,1,43.41,36.61,breakout_retest,monitor,38.83,38.2507,39.4093,2026-02-12
SKM,2026-06-08,39.64,2.4315,36.9399,29.4178,124341648.0,uptrend,1,2,47.1794,35.67,higher_low,primary,35.67,35.0621,36.2779,2026-05-28
PARR,2026-06-08,57.13,3.0803,58.4537,48.6083,63601098.0,uptrend,1,2,62.31,56.11,higher_low,primary,56.11,55.3399,56.8801,2026-05-06
PUMP,2026-06-08,14.91,0.9652,15.5319,11.9373,89292965.0,none,2,1,18.3747,14.835,breakout_retest,monitor,13.25,13.0087,13.4913,2026-02-18
INTC,2026-06-08,110.27,8.8051,94.4109,59.4439,14819714220.0,uptrend,1,1,126.64,102.4,higher_low,primary,102.4,100.1987,104.6013,2026-05-19
AMD,2026-06-08,490.33,29.355,392.0382,269.5635,15466401244.0,uptrend,1,1,469.215,393.36,higher_low,primary,393.36,386.0213,400.6987,2026-05-19
LYG,2026-06-08,5.3,0.1281,5.3519,5.1127,105548268.0,none,2,1,5.5399,5.03,breakout_retest,monitor,5.19,5.158,5.222,2026-03-25
MYRG,2026-06-08,436.88,22.477,398.9129,294.1585,114579176.0,uptrend,3,3,484.71,422.578,higher_low,primary,422.578,416.9588,428.1972,2026-05-19
NESR,2026-06-08,25.13,1.1977,24.1633,18.6569,47985049.0,uptrend,2,3,27.25,23.065,higher_low,primary,23.065,22.7656,23.3644,2026-05-08
