ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
LITE,2026-09-15,838.96,66.2668,861.2964,706.278,3649521836.0,uptrend,2,2,1026.76,818.89,higher_low,primary,818.89,802.3233,835.4567,2026-09-03
FSLY,2026-09-15,24.3,1.8649,22.7004,19.1905,117589629.0,none,1,2,25.36,19.76,breakout_retest,monitor,21.925,21.4588,22.3912,2026-07-17
AUGO,2026-09-15,85.77,4.3903,76.6297,67.138,89261337.0,uptrend,1,2,89.19,78.59,higher_low,primary,78.59,77.4924,79.6876,2026-09-01
DAR,2026-09-15,66.54,2.5734,63.3999,54.9715,175477772.0,uptrend,1,2,68.65,58.96,higher_low,primary,58.96,58.3167,59.6033,2026-08-25
DAN,2026-09-15,30.15,0.9932,29.9972,29.2284,39169373.0,uptrend,3,3,32.3,29.06,higher_low,primary,29.06,28.8117,29.3083,2026-09-01
PBF,2026-09-15,74.72,4.4308,66.7233,49.7169,232992177.0,uptrend,3,3,75.68,63.95,higher_low,primary,63.95,62.8423,65.0577,2026-08-26
SKM,2026-09-15,35.59,1.2757,36.4614,32.3419,63027423.0,uptrend,1,2,38.71,36.31,higher_low,primary,36.31,35.9911,36.6289,2026-09-03
PARR,2026-09-15,83.6,4.4784,75.9072,60.7754,66377155.0,uptrend,2,2,83.7199,72.09,higher_low,primary,72.09,70.9704,73.2096,2026-08-20
AMD,2026-09-15,504.2,23.3436,485.5221,390.9013,8622586825.0,none,1,1,526.79,440.5,breakout_retest,monitor,491.12,485.2841,496.9559,2026-08-26
NESR,2026-09-15,32.09,1.5014,31.6055,24.9172,56846600.0,uptrend,1,2,35.47,32.05,higher_low,primary,32.05,31.6747,32.4253,2026-08-21
THG,2026-09-15,232.83,4.548,221.337,199.5326,61195915.0,none,2,2,233.28,222.045,breakout_retest,monitor,226.38,225.243,227.517,2026-08-17
BTSG,2026-09-15,58.84,2.5666,61.6089,53.2465,132576570.0,none,2,2,63.14,56.43,breakout_retest,monitor,45.59,44.9483,46.2317,2026-03-25
SSRM,2026-09-15,35.24,1.5909,33.3506,29.1509,91345728.0,uptrend,2,1,39.44,35.69,higher_low,primary,35.69,35.2923,36.0877,2026-09-01
NWG,2026-09-15,18.62,0.3384,18.3133,16.9712,49433618.0,none,2,2,19.0,18.16,breakout_retest,monitor,18.41,18.3254,18.4946,2026-07-22
AGRO,2026-09-15,11.56,0.4971,10.9277,10.4731,10738188.0,none,2,2,11.5452,10.61,breakout_retest,monitor,11.5452,11.4209,11.6695,2026-08-24
DK,2026-09-15,78.14,4.1558,66.0661,50.7551,138379978.0,uptrend,2,2,77.4,69.14,higher_low,primary,69.14,68.101,70.179,2026-09-03
CFG,2026-09-15,70.24,1.4744,70.3001,64.7978,220173618.0,none,2,2,71.18,67.67,breakout_retest,monitor,64.025,63.6564,64.3936,2026-05-26
RELY,2026-09-15,21.83,1.1301,24.0672,20.5193,90174621.0,uptrend,2,3,27.479,24.3523,higher_low,primary,24.3523,24.0698,24.6348,2026-08-20
CNC,2026-09-15,67.66,2.4171,64.7295,54.1699,262000036.0,none,1,1,68.83,61.81,breakout_retest,monitor,66.55,65.9457,67.1543,2026-06-09
GRDN,2026-09-15,48.0,1.8054,40.4168,36.7809,19877707.0,none,2,1,47.02,35.9,breakout_retest,monitor,47.02,46.5687,47.4713,2026-08-07
TAL,2026-09-15,11.75,0.3957,11.4151,11.2037,69426101.0,none,2,2,12.53,11.385,breakout_retest,monitor,10.7,10.6011,10.7989,2026-07-15
CDE,2026-09-15,19.91,1.0023,19.0476,18.619,707759287.0,uptrend,1,2,22.45,19.76,higher_low,primary,19.76,19.5094,20.0106,2026-09-01
DAVE,2026-09-15,374.665,22.2137,357.6213,292.9894,122789114.0,none,1,1,394.99,302.165,breakout_retest,monitor,293.9,288.3466,299.4534,2026-06-01
GNK,2026-09-15,28.12,0.931,25.994,23.2266,20479082.0,uptrend,2,2,27.8171,25.42,higher_low,primary,25.42,25.1873,25.6527,2026-08-28
TILE,2026-09-15,34.37,1.1292,35.4567,31.8334,18070368.0,uptrend,2,3,40.5,31.53,higher_low,primary,31.53,31.2477,31.8123,2026-07-21
FLYW,2026-09-15,17.75,0.6403,17.765,15.6165,24402089.0,uptrend,2,2,19.27,16.9,higher_low,primary,16.9,16.7399,17.0601,2026-09-02
XYZ,2026-09-15,78.31,2.666,79.545,73.7077,319751362.0,none,3,2,86.92,76.96,breakout_retest,monitor,77.6238,76.9573,78.2903,2026-06-01
SBLK,2026-09-15,31.21,0.9204,29.2813,25.3906,51994101.0,uptrend,3,3,32.88,29.42,higher_low,primary,29.42,29.1899,29.6501,2026-08-26
BCH,2026-09-15,41.45,0.9276,41.1508,39.1751,12297993.0,uptrend,2,3,43.12,40.9,higher_low,primary,40.9,40.6681,41.1319,2026-09-01
LFST,2026-09-15,13.06,0.485,11.6772,8.9765,54689146.0,uptrend,3,2,13.15,12.38,higher_low,primary,12.38,12.2587,12.5013,2026-09-09
BBVA,2026-09-15,28.83,0.47,27.7346,24.4871,32789118.0,uptrend,3,3,29.64,28.59,higher_low,primary,28.59,28.4725,28.7075,2026-09-01
INCY,2026-09-15,121.74,3.3046,120.6273,107.5052,160013090.0,none,1,3,130.0,121.61,breakout_retest,monitor,119.6,118.7738,120.4262,2026-07-17
EXK,2026-09-15,9.64,0.6046,9.8565,9.461,97784733.0,uptrend,3,3,11.649,10.13,higher_low,primary,10.13,9.9789,10.2811,2026-09-01
RSI,2026-09-15,26.07,1.1229,27.1345,24.8182,57873223.0,uptrend,2,2,27.23,25.16,higher_low,primary,25.16,24.8793,25.4407,2026-09-01
