ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-06-12,981.61,73.6589,735.5321,445.6245,49345098379.0,uptrend,2,1,1089.29,652.21,higher_low,primary,652.21,633.7953,670.6247,2026-05-19
SNDK,2026-06-12,1980.1,143.4834,1353.981,732.1317,18491527501.0,uptrend,2,2,1861.0,1514.36,higher_low,primary,1514.36,1478.4891,1550.2309,2026-06-05
LITE,2026-06-12,921.56,85.2215,867.175,578.8873,5547672244.0,uptrend,2,3,1049.53,806.62,higher_low,primary,806.62,785.3146,827.9254,2026-06-01
POET,2026-06-12,12.53,1.9821,11.2599,8.226,614336457.0,uptrend,2,2,15.94,11.5,higher_low,primary,11.5,11.0045,11.9955,2026-05-29
ICHR,2026-06-12,86.8,6.4334,66.3869,44.6485,84003713.0,uptrend,2,3,76.6558,62.44,higher_low,primary,62.44,60.8316,64.0484,2026-06-05
CRDO,2026-06-12,250.81,24.1978,191.4222,151.0809,2125453712.0,uptrend,2,2,245.9499,200.0,higher_low,primary,200.0,193.9506,206.0494,2026-06-04
UNFI,2026-06-12,50.39,2.7308,48.9949,40.9476,34337807.0,uptrend,3,3,57.02,48.1663,higher_low,primary,48.1663,47.4836,48.849,2026-05-21
DAR,2026-06-12,56.99,1.8672,59.2174,49.2905,117427211.0,none,1,2,63.0,57.65,breakout_retest,monitor,54.24,53.7732,54.7068,2026-03-02
DAN,2026-06-12,30.81,1.8248,34.5559,29.0999,45469603.0,uptrend,2,3,37.54,31.545,higher_low,primary,31.545,31.0888,32.0012,2026-05-19
SKM,2026-06-12,38.32,2.4592,37.2109,29.7885,131306756.0,uptrend,1,2,47.1794,35.67,higher_low,primary,35.67,35.0552,36.2848,2026-05-28
PARR,2026-06-12,55.82,3.1398,58.0719,48.6202,57284248.0,uptrend,1,2,62.31,56.11,higher_low,primary,56.11,55.325,56.895,2026-05-06
PUMP,2026-06-12,15.51,0.9572,15.4559,11.9837,91709084.0,none,1,1,16.74,14.835,breakout_retest,monitor,15.49,15.2507,15.7293,2026-03-30
PKX,2026-06-12,63.32,3.0392,69.2959,62.6457,26321174.0,none,3,1,92.4,55.31,breakout_retest,monitor,55.96,55.2002,56.7198,2025-11-20
AMD,2026-06-12,511.57,32.3938,405.4479,279.2937,15353775727.0,uptrend,2,1,546.44,393.36,higher_low,primary,393.36,385.2616,401.4584,2026-05-19
LYG,2026-06-12,5.5,0.1426,5.3529,5.1343,134296388.0,none,2,1,5.5399,5.03,breakout_retest,monitor,5.495,5.4593,5.5307,2026-05-08
MYRG,2026-06-12,445.72,24.0043,402.889,300.1442,115099527.0,uptrend,3,3,484.71,422.578,higher_low,primary,422.578,416.5769,428.5791,2026-05-19
NESR,2026-06-12,26.5,1.3193,24.2546,18.8754,47444813.0,uptrend,2,3,27.25,23.065,higher_low,primary,23.065,22.7352,23.3948,2026-05-08
THG,2026-06-12,197.65,4.1303,187.0509,179.0581,58214481.0,uptrend,3,2,199.59,184.695,higher_low,primary,184.695,183.6624,185.7276,2026-06-01
BTSG,2026-06-12,63.23,2.1495,54.2786,41.6354,202401469.0,uptrend,3,3,62.11,56.2,higher_low,primary,56.2,55.6626,56.7374,2026-06-05
NBIS,2026-06-12,232.36,23.0003,190.2964,129.3484,3924833981.0,uptrend,3,3,278.8399,183.0,higher_low,primary,183.0,177.2499,188.7501,2026-05-19
INDV,2026-06-12,38.48,1.3436,35.9439,31.3444,63147326.0,none,1,1,38.58,32.41,breakout_retest,monitor,35.34,35.0041,35.6759,2026-03-11
SSRM,2026-06-12,27.23,1.6763,29.3891,25.4549,72470211.0,uptrend,2,3,36.28,28.6801,higher_low,primary,28.6801,28.261,29.0992,2026-05-28
NWG,2026-06-12,16.58,0.4156,15.8502,15.6723,60750585.0,none,1,2,16.2466,14.91,breakout_retest,monitor,16.2466,16.1427,16.3505,2026-06-02
SEZL,2026-06-12,132.7,7.9285,100.1375,89.2586,63463015.0,uptrend,2,2,123.045,108.51,higher_low,primary,108.51,106.5279,110.4921,2026-06-03
BAP,2026-06-12,369.55,15.7602,334.9794,307.5235,225315195.0,none,1,1,354.41,299.0,breakout_retest,monitor,354.41,350.47,358.35,2026-05-27
DK,2026-06-12,47.22,2.4057,44.3555,37.7333,49226847.0,none,2,1,50.325,41.11,breakout_retest,monitor,45.74,45.1386,46.3414,2026-03-05
CFG,2026-06-12,67.65,1.523,63.1266,59.0599,272099085.0,none,0,2,64.025,60.275,breakout_retest,monitor,64.025,63.6443,64.4057,2026-05-26
RELY,2026-06-12,19.08,0.8389,19.7694,17.4951,80432744.0,none,2,2,24.92,14.99,breakout_retest,monitor,16.55,16.3403,16.7597,2026-03-25
AIR,2026-06-12,129.01,4.8266,113.3668,102.1069,40407232.0,none,1,2,115.46,107.5058,breakout_retest,monitor,115.46,114.2533,116.6667,2026-05-28
PCG,2026-06-12,16.95,0.4088,16.7546,16.2609,292610798.0,none,1,1,17.25,16.095,breakout_retest,monitor,16.75,16.6478,16.8522,2026-05-26
CNC,2026-06-12,65.19,2.2586,54.2064,43.0209,289583270.0,uptrend,2,1,60.76,56.74,higher_low,primary,56.74,56.1754,57.3046,2026-05-26
GRDN,2026-06-12,43.09,1.5781,38.1104,32.6334,15523656.0,none,2,2,39.62,32.25,breakout_retest,monitor,39.62,39.2255,40.0145,2026-04-27
PDS,2026-06-12,95.87,3.965,93.3204,80.0463,10001505.0,none,0,2,99.78,88.42,breakout_retest,monitor,92.4,91.4087,93.3913,2026-02-19
IFS,2026-06-12,56.85,2.0926,48.5936,45.2731,19643018.0,uptrend,1,2,50.845,45.29,higher_low,primary,45.29,44.7669,45.8131,2026-06-08
HASI,2026-06-12,38.29,1.1505,39.4299,35.408,43991334.0,uptrend,1,3,42.105,39.27,higher_low,primary,39.27,38.9824,39.5576,2026-05-19
BB,2026-06-12,9.19,0.7212,6.9457,4.9718,399713743.0,none,0,0,,,breakout_retest,monitor,5.085,4.9047,5.2653,2025-10-22
DAVE,2026-06-12,286.78,21.1629,248.5585,221.4113,169179770.0,uptrend,3,3,293.9,242.01,higher_low,primary,242.01,236.7193,247.3007,2026-06-03
NTST,2026-06-12,20.37,0.4156,20.1545,19.2821,27124074.0,none,1,2,20.91,19.385,breakout_retest,monitor,18.635,18.5311,18.7389,2026-01-20
TCBI,2026-06-12,101.51,2.4461,99.3378,95.3672,47369402.0,none,1,2,102.99,96.76,breakout_retest,monitor,96.21,95.5985,96.8215,2026-03-25
TILE,2026-06-12,31.87,1.0404,28.9401,27.7126,17678109.0,none,1,3,30.05,28.17,breakout_retest,monitor,30.05,29.7899,30.3101,2026-05-27
FLYW,2026-06-12,14.71,0.6859,14.5934,13.4056,34439757.0,uptrend,2,2,17.025,15.58,higher_low,primary,15.58,15.4085,15.7515,2026-05-19
VLY,2026-06-12,14.63,0.3153,13.4161,12.1893,83388642.0,none,1,2,13.8,12.765,breakout_retest,monitor,13.8,13.7212,13.8788,2026-05-06
XYZ,2026-06-12,69.52,2.9312,68.882,67.4196,412929891.0,none,3,1,77.6238,67.08,breakout_retest,monitor,62.21,61.4772,62.9428,2026-03-23
CYD,2026-06-12,50.03,3.4294,49.5095,41.8314,13554233.0,uptrend,2,2,61.4778,38.5001,higher_low,primary,38.5001,37.6428,39.3574,2026-05-05
SBLK,2026-06-12,27.15,0.7842,25.9746,22.8227,38352777.0,uptrend,3,3,28.5,26.21,higher_low,primary,26.21,26.0139,26.4061,2026-06-08
