signal_date,ticker,support_category,support_type,last_close,support_price,zone_low,zone_high,last_open,last_high,last_low,atr14,ema50,ema200,hh_count,hl_count,last_ph_price,last_pl_price,recent_high_20,recent_high_252,lower_tail_ratio,score,score_trend,score_support_quality,score_reaction,score_liquidity,score_room,reasons
2026-09-08,INCY,primary,higher_low,124.4,121.61,120.7427,122.4773,124.105,126.4,122.222,3.4691,120.1326,106.8044,2,3,130.8,121.61,130.8,132.6,0.451,87.3,100.0,88.9,80.0,100.0,60.6,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;strong_lower_tail_rejection
2026-09-08,BTSG,monitor,breakout_retest,62.56,62.11,61.4914,62.7286,60.73,63.03,60.69,2.4746,62.0717,52.7554,2,2,63.14,56.43,63.14,73.7499,0.017,85.9,100.0,71.6,71.3,100.0,91.8,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-09-08,NBIS,monitor,breakout_retest,243.88,230.3,225.5049,235.0951,234.845,254.74,234.325,19.1804,215.2542,175.703,2,1,280.83,194.8,280.83,299.86,0.025,81.6,75.0,86.5,71.9,100.0,87.7,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-09-08,GRDN,monitor,breakout_retest,42.45,39.62,39.2002,40.0398,40.61,42.63,40.0101,1.6792,39.3649,36.0672,2,1,47.02,35.9,42.63,47.02,0.229,78.7,75.0,100.0,87.2,15.5,81.1,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-09-08,HASI,primary,higher_low,39.37,38.76,38.4845,39.0355,38.17,39.45,38.0,1.1022,39.5604,37.4684,1,3,40.56,38.76,43.05,44.13,0.117,76.8,100.0,82.6,78.8,43.6,40.2,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-09-08,AMD,monitor,breakout_retest,505.74,491.12,485.2735,496.9665,488.92,512.3569,486.5706,23.3861,480.6912,384.9724,0,1,491.12,451.0,517.3493,584.73,0.091,67.2,25.0,84.4,76.8,100.0,88.4,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-09-08,GPRE,monitor,breakout_retest,15.78,15.38,15.1771,15.5829,15.54,16.03,15.54,0.8115,15.6741,14.7364,1,1,16.58,13.425,16.58,19.645,0.0,60.7,50.0,81.1,70.0,23.6,60.3,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
