ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-22,959.48,82.8273,902.2638,575.189,50887545524.0,uptrend,3,3,1255.0,891.66,higher_low,primary,891.66,870.9532,912.3668,2026-07-07
FSLY,2026-07-22,20.46,1.4152,19.6459,17.0285,97556526.0,none,1,1,19.85,15.74,breakout_retest,monitor,19.85,19.4962,20.2038,2026-06-12
ICHR,2026-07-22,95.33,9.1342,84.016,55.487,120032828.0,none,2,2,113.58,81.61,breakout_retest,monitor,76.6558,74.3722,78.9394,2026-05-27
CRDO,2026-07-22,228.27,23.5588,225.0891,175.0038,2030765942.0,uptrend,2,3,280.5,225.6601,higher_low,primary,225.6601,219.7704,231.5498,2026-06-29
UNFI,2026-07-22,50.11,1.9217,48.8674,42.8176,30920070.0,uptrend,2,2,53.56,45.01,higher_low,primary,45.01,44.5296,45.4904,2026-07-02
MXL,2026-07-22,86.8,11.0655,82.8416,50.0778,366557996.0,uptrend,2,2,98.49,78.1,higher_low,primary,78.1,75.3336,80.8664,2026-07-08
DAR,2026-07-22,64.78,1.8184,59.0276,51.251,141100344.0,none,1,1,63.0,50.885,breakout_retest,monitor,63.0,62.5454,63.4546,2026-06-03
PBF,2026-07-22,64.33,2.9709,48.7233,39.8048,162971037.0,none,1,1,44.665,36.39,breakout_retest,monitor,44.665,43.9223,45.4077,2026-06-08
SKM,2026-07-22,33.94,1.6342,34.2637,30.4485,73331104.0,none,1,1,47.1794,30.75,breakout_retest,monitor,31.385,30.9765,31.7935,2026-03-24
PARR,2026-07-22,79.42,3.3069,62.8716,52.023,62849700.0,none,1,1,62.31,48.92,breakout_retest,monitor,62.31,61.4833,63.1367,2026-05-20
GPRE,2026-07-22,17.77,0.9273,16.129,14.1129,23280451.0,none,1,1,16.57,14.0175,breakout_retest,monitor,16.57,16.3382,16.8018,2026-06-02
