ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-31,823.03,90.5442,892.6082,595.616,41868152671.0,none,2,2,1011.77,804.0,breakout_retest,monitor,818.67,796.0339,841.3061,2026-05-11
FSLY,2026-07-31,22.66,1.4293,19.9393,17.2847,97844171.0,none,1,1,21.925,15.74,breakout_retest,monitor,21.925,21.5677,22.2823,2026-07-17
ICHR,2026-07-31,75.27,9.4857,82.1896,56.8212,84274042.0,none,2,2,98.57,77.32,breakout_retest,monitor,72.8707,70.4993,75.2421,2026-04-24
UNFI,2026-07-31,50.83,1.8666,49.1136,43.3933,23794319.0,none,1,2,50.9099,47.9501,breakout_retest,monitor,49.8375,49.3708,50.3042,2026-04-20
PBF,2026-07-31,72.28,3.9476,52.8138,41.861,194317005.0,uptrend,1,2,68.33,57.9499,higher_low,primary,57.9499,56.963,58.9368,2026-07-27
PARR,2026-07-31,86.03,3.5871,67.391,54.1771,74541179.0,uptrend,2,2,82.29,74.81,higher_low,primary,74.81,73.9132,75.7068,2026-07-24
GPRE,2026-07-31,16.85,0.8923,16.2908,14.397,22974862.0,none,1,1,19.645,14.0175,breakout_retest,monitor,16.57,16.3469,16.7931,2026-06-02
INTC,2026-07-31,90.2,8.6211,103.8898,75.4894,11555416416.0,none,1,1,106.85,89.59,breakout_retest,monitor,54.6,52.4447,56.7553,2026-01-22
LYG,2026-07-31,6.17,0.1568,5.795,5.3648,98890182.0,uptrend,2,2,6.17,5.83,higher_low,primary,5.83,5.7908,5.8692,2026-07-17
MYRG,2026-07-31,333.22,24.5476,405.1932,332.7035,113300432.0,none,2,1,414.62,375.01,breakout_retest,monitor,290.87,284.7331,297.0069,2026-02-26
NESR,2026-07-31,26.96,1.5156,26.4671,21.5469,51041924.0,uptrend,2,3,29.98,26.21,higher_low,primary,26.21,25.8311,26.5889,2026-07-08
THG,2026-07-31,232.63,5.2954,208.427,190.4912,76596502.0,uptrend,3,2,225.285,203.3613,higher_low,primary,203.3613,202.0375,204.6851,2026-07-16
BTSG,2026-07-31,59.71,3.5728,65.3897,49.7326,319474194.0,uptrend,3,2,73.7499,66.58,higher_low,primary,66.58,65.6868,67.4732,2026-07-15
NBIS,2026-07-31,190.41,25.8387,204.7793,155.3268,4102997941.0,none,2,2,230.3,164.31,breakout_retest,monitor,132.3,125.8403,138.7597,2026-03-16
INDV,2026-07-31,40.01,1.3637,39.1284,34.5585,61918761.0,none,1,1,41.8438,38.56,breakout_retest,monitor,38.58,38.2391,38.9209,2026-05-26
NWG,2026-07-31,18.94,0.4866,17.2906,16.2825,71239752.0,uptrend,2,3,18.41,17.215,higher_low,primary,17.215,17.0933,17.3367,2026-07-14
SEZL,2026-07-31,154.75,11.3124,148.5543,106.0052,97963894.0,uptrend,3,3,195.71,157.0,higher_low,primary,157.0,154.1719,159.8281,2026-07-13
BAP,2026-07-31,400.58,12.3261,374.4983,332.8875,109498099.0,uptrend,2,2,403.295,377.45,higher_low,primary,377.45,374.3685,380.5315,2026-07-17
DK,2026-07-31,67.87,2.8942,54.8375,43.7357,72433423.0,uptrend,3,2,68.93,60.0655,higher_low,primary,60.0655,59.342,60.789,2026-07-27
CFG,2026-07-31,71.65,1.7088,68.9156,62.6931,359224141.0,uptrend,2,2,74.7,67.96,higher_low,primary,67.96,67.5328,68.3872,2026-07-08
RELY,2026-07-31,22.77,0.8834,22.1878,19.2338,61042743.0,uptrend,2,2,25.75,17.7,higher_low,primary,17.7,17.4791,17.9209,2026-06-11
AIR,2026-07-31,140.04,6.3852,129.9968,111.094,64547679.0,none,1,1,142.92,123.72,breakout_retest,monitor,121.59,119.9937,123.1863,2026-05-07
PCG,2026-07-31,17.38,0.4382,17.1901,16.6972,341269244.0,none,2,2,17.435,16.53,breakout_retest,monitor,17.25,17.1405,17.3595,2026-06-05
CNC,2026-07-31,62.22,2.7608,61.9624,49.1461,316315677.0,uptrend,2,2,69.355,63.2,higher_low,primary,63.2,62.5098,63.8902,2026-07-15
GRDN,2026-07-31,39.53,1.8141,40.0244,35.6495,12434463.0,none,1,1,43.4,37.03,breakout_retest,monitor,38.12,37.6665,38.5735,2026-03-23
IFS,2026-07-31,58.31,1.8376,55.7523,49.1822,12926283.0,uptrend,2,3,60.8,57.0001,higher_low,primary,57.0001,56.5407,57.4595,2026-07-17
HASI,2026-07-31,37.87,1.0396,38.6111,36.3829,30819697.0,none,0,2,39.31,37.12,breakout_retest,monitor,37.34,37.0801,37.5999,2026-03-25
BB,2026-07-31,8.5,0.6914,8.8935,6.312,201161571.0,uptrend,2,2,13.59,8.21,higher_low,primary,8.21,8.0372,8.3828,2026-06-18
DAVE,2026-07-31,372.69,24.6363,351.5338,265.3588,186438166.0,uptrend,3,3,458.25,365.5,higher_low,primary,365.5,359.3409,371.6591,2026-07-08
NTST,2026-07-31,21.45,0.508,21.1137,19.8518,31038625.0,uptrend,2,1,22.47,21.15,higher_low,primary,21.15,21.023,21.277,2026-07-15
TILE,2026-07-31,34.26,1.066,32.2856,29.926,13209984.0,uptrend,1,3,34.82,31.53,higher_low,primary,31.53,31.2635,31.7965,2026-07-21
FLYW,2026-07-31,16.01,0.6939,16.4172,14.6026,33392570.0,none,2,1,18.98,15.62,breakout_retest,monitor,12.775,12.6015,12.9485,2026-03-25
VLY,2026-07-31,14.29,0.3024,14.2422,12.9634,101314211.0,none,3,2,15.2,14.01,breakout_retest,monitor,13.8,13.7244,13.8756,2026-05-06
XYZ,2026-07-31,81.24,2.8295,76.1226,70.7612,366726399.0,uptrend,3,2,84.08,75.73,higher_low,primary,75.73,75.0226,76.4374,2026-07-23
SBLK,2026-07-31,28.75,0.9573,26.4843,23.8796,32773297.0,uptrend,2,2,27.27,24.86,higher_low,primary,24.86,24.6207,25.0993,2026-07-17
BCH,2026-07-31,41.35,1.1907,39.759,37.8749,10985534.0,none,1,3,41.46,38.97,breakout_retest,monitor,39.135,38.8373,39.4327,2026-05-27
LFST,2026-07-31,10.48,0.4047,9.8363,7.815,32372463.0,uptrend,2,3,11.76,10.4,higher_low,primary,10.4,10.2988,10.5012,2026-07-08
LUV,2026-07-31,44.97,1.7177,46.0716,41.8521,263852086.0,uptrend,2,3,50.13,47.1701,higher_low,primary,47.1701,46.7407,47.5995,2026-07-14
BBVA,2026-07-31,27.95,0.6935,24.8361,22.7696,34309522.0,uptrend,2,3,26.395,24.9,higher_low,primary,24.9,24.7266,25.0734,2026-07-17
INCY,2026-07-31,119.52,4.2945,111.5173,101.2313,229039612.0,uptrend,3,2,118.97,110.56,higher_low,primary,110.56,109.4864,111.6336,2026-07-15
RSI,2026-07-31,26.91,1.5747,29.7474,24.7321,83011274.0,uptrend,2,2,34.53,27.82,higher_low,primary,27.82,27.4263,28.2137,2026-06-18
