signal_date,ticker,support_category,support_type,last_close,support_price,zone_low,zone_high,last_open,last_high,last_low,atr14,ema50,ema200,hh_count,hl_count,last_ph_price,last_pl_price,recent_high_20,recent_high_252,lower_tail_ratio,score,score_trend,score_support_quality,score_reaction,score_liquidity,score_room,reasons
2026-04-27,LITE,primary,higher_low,859.68,800.56,783.6008,817.5192,855.745,867.8548,811.45,67.8368,734.2306,442.1731,2,2,925.5,800.56,960.0,960.0,0.785,89.2,100.0,90.5,80.0,100.0,70.6,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;strong_lower_tail_rejection
2026-04-27,TCBI,monitor,breakout_retest,100.31,98.07,97.2927,98.8473,99.18,100.8,98.55,3.1092,98.514,91.5308,2,2,106.82,87.44,106.82,108.92,0.28,84.0,100.0,86.8,91.0,42.6,66.0,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-04-27,VLY,monitor,breakout_retest,13.54,13.335,13.2394,13.4306,13.44,13.635,13.43,0.3825,12.7422,11.5444,2,2,13.335,11.85,14.12,14.12,0.049,82.4,100.0,82.2,73.7,92.1,52.8,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
