ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-06-15,1087.99,76.6733,749.3541,452.1306,50038799531.0,uptrend,2,2,1089.29,854.35,higher_low,primary,854.35,835.1817,873.5183,2026-06-09
SNDK,2026-06-15,2107.86,143.2203,1383.545,745.8884,18472332077.0,uptrend,2,2,1861.0,1514.36,higher_low,primary,1514.36,1478.5549,1550.1651,2026-06-05
LITE,2026-06-15,957.24,84.6299,870.7069,582.6094,5307727125.0,none,2,2,1049.53,776.01,breakout_retest,monitor,808.8,787.6425,829.9575,2026-03-25
POET,2026-06-15,13.93,2.0226,11.3646,8.2655,565427431.0,none,2,2,15.94,10.11,breakout_retest,monitor,8.27,7.7643,8.7757,2026-03-12
ICHR,2026-06-15,89.47,6.3853,67.292,45.0418,86302781.0,uptrend,2,3,76.6558,62.44,higher_low,primary,62.44,60.8437,64.0363,2026-06-05
CRDO,2026-06-15,259.41,23.9637,194.0878,151.6545,2180654350.0,uptrend,2,2,245.9499,200.0,higher_low,primary,200.0,194.0091,205.9909,2026-06-04
UNFI,2026-06-15,50.33,2.6468,49.0473,41.0319,34602297.0,none,3,2,57.02,40.4,breakout_retest,monitor,47.585,46.9233,48.2467,2026-03-26
DAR,2026-06-15,56.12,1.8681,59.096,49.3807,116993436.0,none,1,2,63.0,57.65,breakout_retest,monitor,54.24,53.773,54.707,2026-03-02
DAN,2026-06-15,29.48,1.8569,34.3568,29.0641,47519969.0,uptrend,2,3,37.54,31.545,higher_low,primary,31.545,31.0808,32.0092,2026-05-19
SKM,2026-06-15,38.52,2.3479,37.2623,29.8511,130892450.0,uptrend,1,2,47.1794,35.67,higher_low,primary,35.67,35.083,36.257,2026-05-28
PARR,2026-06-15,53.48,3.1513,57.8918,48.627,54965355.0,uptrend,1,2,62.31,56.11,higher_low,primary,56.11,55.3222,56.8978,2026-05-06
PUMP,2026-06-15,15.19,0.9438,15.4455,12.0034,90850392.0,none,1,1,16.74,14.1,breakout_retest,monitor,15.18,14.944,15.416,2026-03-18
INTC,2026-06-15,127.86,9.3788,98.5659,62.2189,14869627412.0,none,0,1,126.64,98.33,breakout_retest,monitor,126.64,124.2953,128.9847,2026-05-29
PKX,2026-06-15,65.21,3.0211,69.1356,62.656,26148547.0,none,3,1,92.4,55.31,breakout_retest,monitor,55.96,55.2047,56.7153,2025-11-20
AMD,2026-06-15,547.26,33.4228,411.0088,281.6137,15653691915.0,uptrend,2,2,546.44,437.23,higher_low,primary,437.23,428.8743,445.5857,2026-06-09
LYG,2026-06-15,5.49,0.1389,5.3583,5.1338,137542543.0,none,2,1,5.5399,5.03,breakout_retest,monitor,5.19,5.1553,5.2247,2026-03-25
MYRG,2026-06-15,449.94,23.6183,404.7342,301.6256,115442751.0,uptrend,3,3,484.71,422.578,higher_low,primary,422.578,416.6734,428.4826,2026-05-19
NESR,2026-06-15,26.11,1.3494,24.3274,18.9322,48924657.0,uptrend,2,3,27.25,23.41,higher_low,primary,23.41,23.0727,23.7473,2026-06-09
THG,2026-06-15,198.27,4.0903,187.491,179.3141,58199018.0,uptrend,3,2,199.59,184.695,higher_low,primary,184.695,183.6724,185.7176,2026-06-01
BTSG,2026-06-15,64.08,2.1259,54.663,41.8431,202369141.0,uptrend,3,3,62.11,56.2,higher_low,primary,56.2,55.6685,56.7315,2026-06-05
NBIS,2026-06-15,260.07,23.5385,193.0325,130.558,3890088399.0,uptrend,3,3,278.8399,200.3,higher_low,primary,200.3,194.4154,206.1846,2026-06-09
INDV,2026-06-15,38.4,1.3297,36.0402,31.3994,62007530.0,none,1,1,38.58,32.41,breakout_retest,monitor,35.34,35.0076,35.6724,2026-03-11
SSRM,2026-06-15,28.94,1.7562,29.3715,25.4572,70292297.0,uptrend,2,3,36.28,28.6801,higher_low,primary,28.6801,28.2411,29.1191,2026-05-28
NWG,2026-06-15,16.48,0.408,15.8749,15.6723,65369143.0,none,1,2,16.2466,14.91,breakout_retest,monitor,16.2466,16.1446,16.3486,2026-06-02
SEZL,2026-06-15,146.12,8.4336,101.9407,89.8355,68561395.0,uptrend,2,2,123.045,108.51,higher_low,primary,108.51,106.4016,110.6184,2026-06-03
BAP,2026-06-15,362.32,15.7191,336.0516,308.1366,226600234.0,none,1,1,354.41,299.0,breakout_retest,monitor,354.41,350.4802,358.3398,2026-05-27
CFG,2026-06-15,66.65,1.5727,63.2648,59.1112,274132912.0,none,0,2,64.025,60.275,breakout_retest,monitor,64.025,63.6318,64.4182,2026-05-26
RELY,2026-06-15,19.63,0.8389,19.7639,17.4996,79918390.0,none,2,2,24.92,14.99,breakout_retest,monitor,16.55,16.3403,16.7597,2026-03-25
AIR,2026-06-15,131.18,4.8911,114.0652,102.2484,40930442.0,none,1,2,115.46,107.5058,breakout_retest,monitor,115.46,114.2372,116.6828,2026-05-28
CNC,2026-06-15,63.4,2.3104,54.5668,43.1032,296502743.0,uptrend,2,1,66.55,56.74,higher_low,primary,56.74,56.1624,57.3176,2026-05-26
GRDN,2026-06-15,42.88,1.5547,38.2974,32.6817,15187832.0,none,2,2,39.62,32.25,breakout_retest,monitor,39.62,39.2313,40.0087,2026-04-27
IFS,2026-06-15,54.64,2.156,48.8307,45.3683,20107701.0,uptrend,1,2,50.845,45.29,higher_low,primary,45.29,44.751,45.829,2026-06-08
HASI,2026-06-15,38.23,1.1533,39.3829,35.4563,43598113.0,uptrend,1,3,42.105,39.27,higher_low,primary,39.27,38.9817,39.5583,2026-05-19
BB,2026-06-15,9.24,0.7054,7.0357,5.0042,405980120.0,uptrend,1,1,10.925,8.2,higher_low,primary,8.2,8.0237,8.3763,2026-06-09
DAVE,2026-06-15,308.75,21.6727,250.9204,223.7062,183614217.0,uptrend,3,3,293.9,242.01,higher_low,primary,242.01,236.5918,247.4282,2026-06-03
NTST,2026-06-15,19.96,0.423,20.1469,19.2858,27268200.0,none,1,2,20.91,19.385,breakout_retest,monitor,18.635,18.5292,18.7408,2026-01-20
TCBI,2026-06-15,100.73,2.4143,99.3924,95.4468,48004085.0,none,1,2,102.99,96.76,breakout_retest,monitor,96.21,95.6064,96.8136,2026-03-25
TILE,2026-06-15,31.35,1.0478,29.0345,27.6972,17780808.0,none,1,3,30.05,28.17,breakout_retest,monitor,30.05,29.788,30.312,2026-05-27
FLYW,2026-06-15,15.31,0.694,14.6214,13.3831,35214909.0,none,1,1,17.025,13.74,breakout_retest,monitor,12.775,12.6015,12.9485,2026-03-25
VLY,2026-06-15,14.29,0.3256,13.4504,12.2153,84751473.0,none,1,2,13.8,12.765,breakout_retest,monitor,13.8,13.7186,13.8814,2026-05-06
XYZ,2026-06-15,74.35,3.0982,69.0967,67.7002,430442129.0,none,3,1,77.6238,67.08,breakout_retest,monitor,62.21,61.4354,62.9846,2026-03-23
CYD,2026-06-15,51.83,3.3623,49.6006,42.0231,13328365.0,uptrend,2,2,61.4778,38.5001,higher_low,primary,38.5001,37.6595,39.3407,2026-05-05
SBLK,2026-06-15,27.07,0.7636,26.0175,22.8437,38434434.0,uptrend,3,3,28.5,26.21,higher_low,primary,26.21,26.0191,26.4009,2026-06-08
BCH,2026-06-15,40.95,1.2012,38.0639,36.7956,14215738.0,uptrend,1,1,39.135,35.83,higher_low,primary,35.83,35.5297,36.1303,2026-06-08
LFST,2026-06-15,8.59,0.3087,7.5278,6.6119,21051112.0,uptrend,2,3,7.98,7.29,higher_low,primary,7.29,7.2128,7.3672,2026-06-08
LUV,2026-06-15,46.08,1.7551,41.513,40.0166,266238713.0,none,2,3,44.44,40.815,breakout_retest,monitor,44.44,44.0012,44.8788,2026-05-27
ANIP,2026-06-15,82.29,2.5356,79.7372,79.2628,25392744.0,none,2,1,83.7499,73.54,breakout_retest,monitor,82.08,81.4461,82.7139,2026-04-08
BBVA,2026-06-15,23.83,0.5935,22.5283,21.3197,40522571.0,none,2,3,23.665,21.51,breakout_retest,monitor,23.665,23.5166,23.8134,2026-05-29
INCY,2026-06-15,101.98,3.9055,98.7712,94.0825,180748193.0,none,1,1,103.01,92.18,breakout_retest,monitor,99.92,98.9436,100.8964,2026-04-15
LC,2026-06-15,18.45,0.811,16.7247,16.3411,31501449.0,none,2,2,18.4,16.275,breakout_retest,monitor,18.4,18.1972,18.6028,2026-06-01
RSI,2026-06-15,30.12,1.05,25.8033,21.4532,52026036.0,none,2,2,28.29,24.66,breakout_retest,monitor,28.29,28.0275,28.5525,2026-05-20
LTM,2026-06-15,54.86,2.35,50.6909,50.251,42529642.0,none,2,2,54.105,46.61,breakout_retest,monitor,54.105,53.5175,54.6925,2026-05-29
