signal_date,ticker,support_category,support_type,last_close,support_price,zone_low,zone_high,last_open,last_high,last_low,atr14,ema50,ema200,hh_count,hl_count,last_ph_price,last_pl_price,recent_high_20,recent_high_252,lower_tail_ratio,score,score_trend,score_support_quality,score_reaction,score_liquidity,score_room,reasons
2026-08-14,BAP,primary,higher_low,386.36,377.45,374.4891,380.4109,384.3,392.16,376.0,11.8435,377.8954,338.5228,3,2,413.245,377.45,413.245,413.245,0.514,92.1,100.0,87.6,100.0,100.0,67.8,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close;strong_lower_tail_rejection
2026-08-14,CNC,monitor,breakout_retest,67.47,66.55,65.8703,67.2297,66.165,67.615,65.85,2.7188,63.2222,51.1121,2,1,68.379,56.67,68.379,69.355,0.178,74.2,75.0,77.2,83.3,100.0,37.9,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-08-14,AIR,monitor,breakout_retest,145.25,142.92,141.4172,144.4228,145.46,147.13,143.99,6.011,135.0538,114.3573,2,1,154.0,123.72,154.0,154.0,0.401,73.7,75.0,78.4,80.0,59.5,64.1,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;close_above_prev_close;strong_lower_tail_rejection
2026-08-14,INDV,monitor,breakout_retest,39.01,38.58,38.2066,38.9534,38.0,39.14,37.82,1.4937,38.8699,34.7749,1,1,41.65,35.76,41.65,42.81,0.136,69.4,50.0,75.9,80.2,93.6,67.1,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-08-14,LITE,monitor,breakout_retest,926.14,897.0,876.2659,917.7341,892.685,957.895,885.2701,82.9366,814.9748,662.1054,1,0,897.0,594.84,966.5999,1085.68,0.102,66.0,25.0,77.5,77.7,100.0,90.8,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
