signal_date,ticker,support_category,support_type,last_close,support_price,zone_low,zone_high,last_open,last_high,last_low,atr14,ema50,ema200,hh_count,hl_count,last_ph_price,last_pl_price,recent_high_20,recent_high_252,lower_tail_ratio,score,score_trend,score_support_quality,score_reaction,score_liquidity,score_room,reasons
2026-08-24,BAP,primary,higher_low,379.74,377.45,374.3913,380.5087,379.09,381.54,375.18,12.2348,377.1164,340.6783,3,2,413.245,377.45,413.245,413.245,0.615,89.3,100.0,71.9,100.0,100.0,75.3,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close;strong_lower_tail_rejection
2026-08-24,TAL,primary,higher_low,11.48,11.435,11.3305,11.5395,11.33,11.545,11.21,0.4179,11.0819,10.9432,2,2,12.58,11.435,12.58,13.37,0.358,84.6,100.0,67.9,96.8,64.7,78.3,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-08-24,CFG,primary,higher_low,70.23,70.04,69.6592,70.4208,69.95,70.931,69.84,1.5234,70.584,64.2739,3,3,75.33,70.04,75.33,75.33,0.101,83.1,100.0,68.7,77.6,100.0,69.0,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-08-24,NTST,monitor,breakout_retest,20.8,20.65,20.5415,20.7585,20.51,20.87,20.36,0.434,20.88,19.9764,2,1,20.855,19.78,22.33,22.47,0.294,74.6,75.0,77.4,92.0,39.7,69.4,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
2026-08-24,GNK,monitor,breakout_retest,26.94,26.7299,26.4961,26.9637,26.72,27.7133,26.36,0.9354,25.2906,22.8981,2,2,26.7299,24.32,27.76,27.76,0.266,73.8,100.0,73.7,90.0,13.2,40.4,price_touched_zone;close_held_above_zone_low;close_recovered_zone_mid;bullish_candle_body;close_above_prev_close
