ticker,last_date,last_close,atr14,ema50,ema200,avg_dollar_volume,trend,hh_count,hl_count,last_ph_price,last_pl_price,support_type,support_category,support_price,zone_low,zone_high,pivot_date
MU,2026-07-13,937.0,86.2797,898.8778,551.4954,55941070894.0,uptrend,3,3,1255.0,891.66,higher_low,primary,891.66,870.0901,913.2299,2026-07-07
SNDK,2026-07-13,1673.97,207.9287,1667.6846,945.7863,23858863938.0,none,2,2,2354.3899,1485.02,breakout_retest,monitor,1600.0,1548.0178,1651.9822,2026-05-11
FSLY,2026-07-13,20.03,1.3817,19.3646,16.756,93828294.0,none,1,1,19.85,15.74,breakout_retest,monitor,19.85,19.5046,20.1954,2026-06-12
ICHR,2026-07-13,90.41,9.2576,82.0886,53.0662,130071545.0,uptrend,2,3,113.58,86.58,higher_low,primary,86.58,84.2656,88.8944,2026-06-24
CRDO,2026-07-13,236.88,26.3161,226.8734,171.5719,2411400753.0,uptrend,2,3,280.5,225.6601,higher_low,primary,225.6601,219.0811,232.2391,2026-06-29
UNFI,2026-07-13,48.98,2.0091,48.6802,42.198,34253298.0,uptrend,2,2,53.56,45.01,higher_low,primary,45.01,44.5077,45.5123,2026-07-02
DAR,2026-07-13,62.03,1.9377,57.8064,50.0544,147119309.0,none,1,1,63.0,50.885,breakout_retest,monitor,54.24,53.7556,54.7244,2026-03-02
PBF,2026-07-13,57.44,2.7241,44.2162,38.0334,129540080.0,none,1,1,44.665,36.39,breakout_retest,monitor,44.665,43.984,45.346,2026-06-08
SKM,2026-07-13,31.52,1.6157,35.0138,30.4023,81637412.0,uptrend,1,2,47.1794,35.67,higher_low,primary,35.67,35.2661,36.0739,2026-05-28
PARR,2026-07-13,70.92,3.2301,58.4538,50.011,54691083.0,none,1,1,62.31,48.92,breakout_retest,monitor,62.31,61.5025,63.1175,2026-05-20
GPRE,2026-07-13,17.31,0.7069,15.675,13.6696,20880453.0,none,0,0,15.38,14.0175,breakout_retest,monitor,15.38,15.2033,15.5567,2026-06-22
AMD,2026-07-13,534.39,35.8518,474.5653,324.9064,15964280083.0,uptrend,3,3,584.73,495.35,higher_low,primary,495.35,486.387,504.313,2026-06-29
LYG,2026-07-13,5.89,0.1308,5.6092,5.2807,131112168.0,uptrend,2,2,6.18,5.15,higher_low,primary,5.15,5.1173,5.1827,2026-06-10
MYRG,2026-07-13,411.89,24.4937,428.3919,325.8164,147791202.0,none,3,2,503.565,402.46,breakout_retest,monitor,290.87,284.7466,296.9934,2026-02-26
NESR,2026-07-13,28.2,1.4924,25.8412,20.3886,76383898.0,uptrend,3,3,30.31,23.56,higher_low,primary,23.56,23.1869,23.9331,2026-06-18
THG,2026-07-13,216.86,4.842,200.1879,184.9755,72948083.0,uptrend,3,2,225.285,184.695,higher_low,primary,184.695,183.4845,185.9055,2026-06-01
BTSG,2026-07-13,69.64,2.1808,62.063,46.5957,235094698.0,uptrend,3,3,72.06,56.2,higher_low,primary,56.2,55.6548,56.7452,2026-06-05
NBIS,2026-07-13,210.51,24.594,216.7647,151.0529,4384348792.0,uptrend,3,3,299.86,200.3,higher_low,primary,200.3,194.1515,206.4485,2026-06-09
INDV,2026-07-13,40.21,1.4105,38.2297,33.5464,75433811.0,uptrend,2,2,42.81,39.2,higher_low,primary,39.2,38.8474,39.5526,2026-07-06
NWG,2026-07-13,17.5,0.3889,16.7309,16.1266,95320053.0,uptrend,2,3,18.395,15.54,higher_low,primary,15.54,15.4428,15.6372,2026-06-10
SEZL,2026-07-13,160.25,11.0296,135.904,97.8419,115757240.0,uptrend,2,2,185.0,56.71,higher_low,primary,56.71,53.9526,59.4674,2026-04-10
AROC,2026-07-13,38.1,1.5743,37.2338,32.6917,92246971.0,uptrend,2,2,42.23,36.32,higher_low,primary,36.32,35.9264,36.7136,2026-07-06
BAP,2026-07-13,389.22,13.7164,361.4825,323.2744,145345940.0,none,2,1,399.382,299.0,breakout_retest,monitor,354.41,350.9809,357.8391,2026-05-27
DK,2026-07-13,58.01,2.5445,47.5876,39.6279,60937501.0,none,2,1,50.325,40.89,breakout_retest,monitor,50.325,49.6889,50.9611,2026-06-08
CFG,2026-07-13,70.36,1.5996,66.6808,60.8701,344675874.0,uptrend,1,2,72.94,60.275,higher_low,primary,60.275,59.8751,60.6749,2026-06-01
RELY,2026-07-13,23.68,0.8906,21.2355,18.5985,89625542.0,uptrend,1,2,24.81,17.7,higher_low,primary,17.7,17.4774,17.9226,2026-06-11
AIR,2026-07-13,130.9,5.6462,125.8152,107.2722,71301204.0,none,2,2,146.7499,99.62,breakout_retest,monitor,121.59,120.1785,123.0015,2026-05-07
PCG,2026-07-13,17.37,0.373,16.8704,16.5459,298055938.0,uptrend,2,3,17.435,16.53,higher_low,primary,16.53,16.4368,16.6232,2026-07-01
CNC,2026-07-13,68.29,2.1919,60.1734,46.8705,336605934.0,uptrend,3,2,69.29,59.9,higher_low,primary,59.9,59.352,60.448,2026-06-17
GRDN,2026-07-13,40.29,1.8354,39.6903,34.5191,20331128.0,uptrend,1,2,43.4,38.15,higher_low,primary,38.15,37.6912,38.6088,2026-06-26
ASTE,2026-07-13,55.82,2.1791,55.2653,52.3734,11869733.0,none,2,2,63.06,49.29,breakout_retest,monitor,54.17,53.6252,54.7148,2026-06-09
IFS,2026-07-13,59.78,1.8812,53.3068,47.4601,15757753.0,uptrend,2,3,58.16,53.84,higher_low,primary,53.84,53.3697,54.3103,2026-06-24
HASI,2026-07-13,37.9,0.9963,38.8919,36.0452,38329085.0,none,1,2,39.93,36.25,breakout_retest,monitor,37.34,37.0909,37.5891,2026-03-25
BB,2026-07-13,10.71,0.8488,8.9483,5.9173,357893606.0,uptrend,2,2,13.59,8.21,higher_low,primary,8.21,7.9978,8.4222,2026-06-18
DAVE,2026-07-13,389.56,23.0586,307.4255,243.9839,215351490.0,uptrend,3,3,409.0,242.01,higher_low,primary,242.01,236.2454,247.7746,2026-06-03
NTST,2026-07-13,21.67,0.4664,20.602,19.6409,64546491.0,none,1,1,22.05,18.96,breakout_retest,monitor,20.65,20.5334,20.7666,2026-06-10
TCBI,2026-07-13,101.87,2.3705,101.0135,96.1467,60896837.0,uptrend,2,2,106.24,98.59,higher_low,primary,98.59,97.9974,99.1826,2026-06-17
TILE,2026-07-13,32.3,1.204,31.4911,29.2869,21473555.0,uptrend,2,3,36.658,28.17,higher_low,primary,28.17,27.869,28.471,2026-06-03
FLYW,2026-07-13,17.78,0.7324,16.035,14.1943,43123141.0,none,2,1,18.92,13.74,breakout_retest,monitor,17.025,16.8419,17.2081,2026-06-01
VLY,2026-07-13,14.55,0.3119,14.0228,12.6299,98141212.0,uptrend,2,2,15.01,13.67,higher_low,primary,13.67,13.592,13.748,2026-06-18
XYZ,2026-07-13,78.72,2.8119,72.912,69.4468,446151250.0,none,3,1,81.04,65.46,breakout_retest,monitor,77.6238,76.9208,78.3268,2026-06-01
CYD,2026-07-13,44.43,2.907,48.1723,43.4504,10914824.0,uptrend,2,2,61.4778,41.81,higher_low,primary,41.81,41.0833,42.5367,2026-07-02
SBLK,2026-07-13,26.54,0.7991,25.9285,23.3742,32999755.0,none,2,2,26.87,23.86,breakout_retest,monitor,25.42,25.2202,25.6198,2026-04-20
BCH,2026-07-13,39.85,1.0949,38.9062,37.3892,12955176.0,none,2,2,41.8,37.98,breakout_retest,monitor,39.135,38.8613,39.4087,2026-05-27
LFST,2026-07-13,10.88,0.3895,8.9638,7.3273,42605588.0,uptrend,2,3,11.62,7.29,higher_low,primary,7.29,7.1926,7.3874,2026-06-08
LUV,2026-07-13,47.92,1.7176,45.6825,41.1502,337305703.0,uptrend,2,3,53.1296,40.815,higher_low,primary,40.815,40.3856,41.2444,2026-06-03
BBVA,2026-07-13,25.39,0.5491,23.8513,22.338,38259103.0,uptrend,3,3,26.395,23.975,higher_low,primary,23.975,23.8377,24.1123,2026-06-24
INCY,2026-07-13,114.23,3.5599,105.5545,98.4913,219439597.0,uptrend,2,2,110.34,96.09,higher_low,primary,96.09,95.2,96.98,2026-06-18
LC,2026-06-18,19.21,0.8527,16.9846,16.7349,36662953.0,none,2,2,18.4,16.275,breakout_retest,monitor,18.4,18.1868,18.6132,2026-06-01
RSI,2026-07-13,34.18,1.2196,28.6783,23.5675,105307655.0,uptrend,2,2,30.96,27.82,higher_low,primary,27.82,27.5151,28.1249,2026-06-18
LTM,2026-07-13,53.33,2.1537,53.6183,51.647,46929341.0,uptrend,3,3,58.92,53.4059,higher_low,primary,53.4059,52.8675,53.9443,2026-06-23
